observation_date,source,series_id,maturity,rate_bps
2021-08-24,NYFED,EFFR,ON,9
2021-08-24,NYFED,SOFR,ON,5
2021-08-24,UST,DGS2,2Y,24
2021-08-24,UST,DGS5,5Y,80
2021-08-25,NYFED,EFFR,ON,9
2021-08-25,NYFED,SOFR,ON,5
2021-08-25,UST,DGS2,2Y,23
2021-08-25,UST,DGS5,5Y,84
2021-08-26,NYFED,EFFR,ON,9
2021-08-26,NYFED,SOFR,ON,5
2021-08-26,UST,DGS2,2Y,25
2021-08-26,UST,DGS5,5Y,84
2021-08-27,NYFED,EFFR,ON,8
2021-08-27,NYFED,SOFR,ON,5
2021-08-27,UST,DGS2,2Y,22
2021-08-27,UST,DGS5,5Y,79
2021-08-30,NYFED,EFFR,ON,8
2021-08-30,NYFED,SOFR,ON,5
2021-08-30,UST,DGS2,2Y,20
2021-08-30,UST,DGS5,5Y,77
2021-08-31,NYFED,EFFR,ON,6
2021-08-31,NYFED,SOFR,ON,5
2021-08-31,UST,DGS2,2Y,20
2021-08-31,UST,DGS5,5Y,77
2021-09-01,NYFED,EFFR,ON,8
2021-09-01,NYFED,SOFR,ON,5
2021-09-01,UST,DGS2,2Y,20
2021-09-01,UST,DGS5,5Y,78
2021-09-02,NYFED,EFFR,ON,8
2021-09-02,NYFED,SOFR,ON,5
2021-09-02,UST,DGS2,2Y,20
2021-09-02,UST,DGS5,5Y,78
2021-09-03,NYFED,EFFR,ON,8
2021-09-03,NYFED,SOFR,ON,5
2021-09-03,UST,DGS2,2Y,21
2021-09-03,UST,DGS5,5Y,78
2021-09-07,NYFED,EFFR,ON,8
2021-09-07,NYFED,SOFR,ON,5
2021-09-07,UST,DGS2,2Y,22
2021-09-07,UST,DGS5,5Y,82
2021-09-08,NYFED,EFFR,ON,8
2021-09-08,NYFED,SOFR,ON,5
2021-09-08,UST,DGS2,2Y,22
2021-09-08,UST,DGS5,5Y,81
2021-09-09,NYFED,EFFR,ON,8
2021-09-09,NYFED,SOFR,ON,5
2021-09-09,UST,DGS2,2Y,23
2021-09-09,UST,DGS5,5Y,79
2021-09-10,NYFED,EFFR,ON,8
2021-09-10,NYFED,SOFR,ON,5
2021-09-10,UST,DGS2,2Y,23
2021-09-10,UST,DGS5,5Y,82
2021-09-13,NYFED,EFFR,ON,8
2021-09-13,NYFED,SOFR,ON,5
2021-09-13,UST,DGS2,2Y,21
2021-09-13,UST,DGS5,5Y,81
2021-09-14,NYFED,EFFR,ON,8
2021-09-14,NYFED,SOFR,ON,5
2021-09-14,UST,DGS2,2Y,21
2021-09-14,UST,DGS5,5Y,79
2021-09-15,NYFED,EFFR,ON,8
2021-09-15,NYFED,SOFR,ON,5
2021-09-15,UST,DGS2,2Y,21
2021-09-15,UST,DGS5,5Y,81
2021-09-16,NYFED,EFFR,ON,8
2021-09-16,NYFED,SOFR,ON,5
2021-09-16,UST,DGS2,2Y,23
2021-09-16,UST,DGS5,5Y,84
2021-09-17,NYFED,EFFR,ON,8
2021-09-17,NYFED,SOFR,ON,5
2021-09-17,UST,DGS2,2Y,23
2021-09-17,UST,DGS5,5Y,88
2021-09-20,NYFED,EFFR,ON,8
2021-09-20,NYFED,SOFR,ON,5
2021-09-20,UST,DGS2,2Y,23
2021-09-20,UST,DGS5,5Y,83
2021-09-21,NYFED,EFFR,ON,8
2021-09-21,NYFED,SOFR,ON,5
2021-09-21,UST,DGS2,2Y,22
2021-09-21,UST,DGS5,5Y,84
2021-09-22,NYFED,EFFR,ON,8
2021-09-22,NYFED,SOFR,ON,5
2021-09-22,UST,DGS2,2Y,25
2021-09-22,UST,DGS5,5Y,86
2021-09-23,NYFED,EFFR,ON,8
2021-09-23,NYFED,SOFR,ON,5
2021-09-23,UST,DGS2,2Y,27
2021-09-23,UST,DGS5,5Y,94
2021-09-24,NYFED,EFFR,ON,8
2021-09-24,NYFED,SOFR,ON,5
2021-09-24,UST,DGS2,2Y,29
2021-09-24,UST,DGS5,5Y,97
2021-09-27,NYFED,EFFR,ON,8
2021-09-27,NYFED,SOFR,ON,5
2021-09-27,UST,DGS2,2Y,31
2021-09-27,UST,DGS5,5Y,98
2021-09-28,NYFED,EFFR,ON,8
2021-09-28,NYFED,SOFR,ON,5
2021-09-28,UST,DGS2,2Y,31
2021-09-28,UST,DGS5,5Y,102
2021-09-29,NYFED,EFFR,ON,8
2021-09-29,NYFED,SOFR,ON,5
2021-09-29,UST,DGS2,2Y,30
2021-09-29,UST,DGS5,5Y,101
2021-09-30,NYFED,EFFR,ON,6
2021-09-30,NYFED,SOFR,ON,5
2021-09-30,UST,DGS2,2Y,28
2021-09-30,UST,DGS5,5Y,98
2021-10-01,NYFED,EFFR,ON,8
2021-10-01,NYFED,SOFR,ON,5
2021-10-01,UST,DGS2,2Y,27
2021-10-01,UST,DGS5,5Y,93
2021-10-04,NYFED,EFFR,ON,8
2021-10-04,NYFED,SOFR,ON,5
2021-10-04,UST,DGS2,2Y,27
2021-10-04,UST,DGS5,5Y,95
2021-10-05,NYFED,EFFR,ON,8
2021-10-05,NYFED,SOFR,ON,5
2021-10-05,UST,DGS2,2Y,28
2021-10-05,UST,DGS5,5Y,98
2021-10-06,NYFED,EFFR,ON,8
2021-10-06,NYFED,SOFR,ON,5
2021-10-06,UST,DGS2,2Y,30
2021-10-06,UST,DGS5,5Y,99
2021-10-07,NYFED,EFFR,ON,8
2021-10-07,NYFED,SOFR,ON,5
2021-10-07,UST,DGS2,2Y,32
2021-10-07,UST,DGS5,5Y,102
2021-10-08,NYFED,EFFR,ON,8
2021-10-08,NYFED,SOFR,ON,5
2021-10-08,UST,DGS2,2Y,32
2021-10-08,UST,DGS5,5Y,105
2021-10-12,NYFED,EFFR,ON,8
2021-10-12,NYFED,SOFR,ON,5
2021-10-12,UST,DGS2,2Y,35
2021-10-12,UST,DGS5,5Y,108
2021-10-13,NYFED,EFFR,ON,8
2021-10-13,NYFED,SOFR,ON,5
2021-10-13,UST,DGS2,2Y,37
2021-10-13,UST,DGS5,5Y,109
2021-10-14,NYFED,EFFR,ON,8
2021-10-14,NYFED,SOFR,ON,5
2021-10-14,UST,DGS2,2Y,36
2021-10-14,UST,DGS5,5Y,105
2021-10-15,NYFED,EFFR,ON,8
2021-10-15,NYFED,SOFR,ON,5
2021-10-15,UST,DGS2,2Y,41
2021-10-15,UST,DGS5,5Y,113
2021-10-18,NYFED,EFFR,ON,8
2021-10-18,NYFED,SOFR,ON,5
2021-10-18,UST,DGS2,2Y,44
2021-10-18,UST,DGS5,5Y,116
2021-10-19,NYFED,EFFR,ON,8
2021-10-19,NYFED,SOFR,ON,3
2021-10-19,UST,DGS2,2Y,41
2021-10-19,UST,DGS5,5Y,117
2021-10-20,NYFED,EFFR,ON,8
2021-10-20,NYFED,SOFR,ON,3
2021-10-20,UST,DGS2,2Y,40
2021-10-20,UST,DGS5,5Y,116
2021-10-21,NYFED,EFFR,ON,8
2021-10-21,NYFED,SOFR,ON,3
2021-10-21,UST,DGS2,2Y,45
2021-10-21,UST,DGS5,5Y,123
2021-10-22,NYFED,EFFR,ON,8
2021-10-22,NYFED,SOFR,ON,5
2021-10-22,UST,DGS2,2Y,48
2021-10-22,UST,DGS5,5Y,122
2021-10-25,NYFED,EFFR,ON,8
2021-10-25,NYFED,SOFR,ON,4
2021-10-25,UST,DGS2,2Y,47
2021-10-25,UST,DGS5,5Y,119
2021-10-26,NYFED,EFFR,ON,8
2021-10-26,NYFED,SOFR,ON,5
2021-10-26,UST,DGS2,2Y,47
2021-10-26,UST,DGS5,5Y,120
2021-10-27,NYFED,EFFR,ON,8
2021-10-27,NYFED,SOFR,ON,5
2021-10-27,UST,DGS2,2Y,50
2021-10-27,UST,DGS5,5Y,116
2021-10-28,NYFED,EFFR,ON,8
2021-10-28,NYFED,SOFR,ON,5
2021-10-28,UST,DGS2,2Y,50
2021-10-28,UST,DGS5,5Y,118
2021-10-29,NYFED,EFFR,ON,7
2021-10-29,NYFED,SOFR,ON,5
2021-10-29,UST,DGS2,2Y,48
2021-10-29,UST,DGS5,5Y,118
2021-11-01,NYFED,EFFR,ON,8
2021-11-01,NYFED,SOFR,ON,5
2021-11-01,UST,DGS2,2Y,50
2021-11-01,UST,DGS5,5Y,120
2021-11-02,NYFED,EFFR,ON,8
2021-11-02,NYFED,SOFR,ON,5
2021-11-02,UST,DGS2,2Y,46
2021-11-02,UST,DGS5,5Y,115
2021-11-03,NYFED,EFFR,ON,8
2021-11-03,NYFED,SOFR,ON,5
2021-11-03,UST,DGS2,2Y,47
2021-11-03,UST,DGS5,5Y,119
2021-11-04,NYFED,EFFR,ON,8
2021-11-04,NYFED,SOFR,ON,5
2021-11-04,UST,DGS2,2Y,41
2021-11-04,UST,DGS5,5Y,110
2021-11-05,NYFED,EFFR,ON,8
2021-11-05,NYFED,SOFR,ON,5
2021-11-05,UST,DGS2,2Y,39
2021-11-05,UST,DGS5,5Y,104
2021-11-08,NYFED,EFFR,ON,8
2021-11-08,NYFED,SOFR,ON,5
2021-11-08,UST,DGS2,2Y,45
2021-11-08,UST,DGS5,5Y,113
2021-11-09,NYFED,EFFR,ON,8
2021-11-09,NYFED,SOFR,ON,5
2021-11-09,UST,DGS2,2Y,41
2021-11-09,UST,DGS5,5Y,108
2021-11-10,NYFED,EFFR,ON,8
2021-11-10,NYFED,SOFR,ON,5
2021-11-10,UST,DGS2,2Y,51
2021-11-10,UST,DGS5,5Y,123
2021-11-12,NYFED,EFFR,ON,8
2021-11-12,NYFED,SOFR,ON,5
2021-11-12,UST,DGS2,2Y,53
2021-11-12,UST,DGS5,5Y,124
2021-11-15,NYFED,EFFR,ON,8
2021-11-15,NYFED,SOFR,ON,5
2021-11-15,UST,DGS2,2Y,53
2021-11-15,UST,DGS5,5Y,126
2021-11-16,NYFED,EFFR,ON,8
2021-11-16,NYFED,SOFR,ON,5
2021-11-16,UST,DGS2,2Y,54
2021-11-16,UST,DGS5,5Y,127
2021-11-17,NYFED,EFFR,ON,8
2021-11-17,NYFED,SOFR,ON,5
2021-11-17,UST,DGS2,2Y,52
2021-11-17,UST,DGS5,5Y,124
2021-11-18,NYFED,EFFR,ON,8
2021-11-18,NYFED,SOFR,ON,5
2021-11-18,UST,DGS2,2Y,52
2021-11-18,UST,DGS5,5Y,122
2021-11-19,NYFED,EFFR,ON,8
2021-11-19,NYFED,SOFR,ON,5
2021-11-19,UST,DGS2,2Y,52
2021-11-19,UST,DGS5,5Y,122
2021-11-22,NYFED,EFFR,ON,8
2021-11-22,NYFED,SOFR,ON,5
2021-11-22,UST,DGS2,2Y,63
2021-11-22,UST,DGS5,5Y,133
2021-11-23,NYFED,EFFR,ON,8
2021-11-23,NYFED,SOFR,ON,5
2021-11-23,UST,DGS2,2Y,60
2021-11-23,UST,DGS5,5Y,133
2021-11-24,NYFED,EFFR,ON,8
2021-11-24,NYFED,SOFR,ON,5
2021-11-24,UST,DGS2,2Y,64
2021-11-24,UST,DGS5,5Y,134
2021-11-26,NYFED,EFFR,ON,8
2021-11-26,NYFED,SOFR,ON,5
2021-11-26,UST,DGS2,2Y,50
2021-11-26,UST,DGS5,5Y,116
2021-11-29,NYFED,EFFR,ON,8
2021-11-29,NYFED,SOFR,ON,5
2021-11-29,UST,DGS2,2Y,51
2021-11-29,UST,DGS5,5Y,118
2021-11-30,NYFED,EFFR,ON,7
2021-11-30,NYFED,SOFR,ON,5
2021-11-30,UST,DGS2,2Y,52
2021-11-30,UST,DGS5,5Y,114
2021-12-01,NYFED,EFFR,ON,8
2021-12-01,NYFED,SOFR,ON,5
2021-12-01,UST,DGS2,2Y,56
2021-12-01,UST,DGS5,5Y,115
2021-12-02,NYFED,EFFR,ON,8
2021-12-02,NYFED,SOFR,ON,5
2021-12-02,UST,DGS2,2Y,63
2021-12-02,UST,DGS5,5Y,121
2021-12-03,NYFED,EFFR,ON,8
2021-12-03,NYFED,SOFR,ON,5
2021-12-03,UST,DGS2,2Y,60
2021-12-03,UST,DGS5,5Y,113
2021-12-06,NYFED,EFFR,ON,8
2021-12-06,NYFED,SOFR,ON,5
2021-12-06,UST,DGS2,2Y,65
2021-12-06,UST,DGS5,5Y,121
2021-12-07,NYFED,EFFR,ON,8
2021-12-07,NYFED,SOFR,ON,5
2021-12-07,UST,DGS2,2Y,70
2021-12-07,UST,DGS5,5Y,126
2021-12-08,NYFED,EFFR,ON,8
2021-12-08,NYFED,SOFR,ON,5
2021-12-08,UST,DGS2,2Y,68
2021-12-08,UST,DGS5,5Y,127
2021-12-09,NYFED,EFFR,ON,8
2021-12-09,NYFED,SOFR,ON,5
2021-12-09,UST,DGS2,2Y,70
2021-12-09,UST,DGS5,5Y,126
2021-12-10,NYFED,EFFR,ON,8
2021-12-10,NYFED,SOFR,ON,5
2021-12-10,UST,DGS2,2Y,67
2021-12-10,UST,DGS5,5Y,125
2021-12-13,NYFED,EFFR,ON,8
2021-12-13,NYFED,SOFR,ON,5
2021-12-13,UST,DGS2,2Y,66
2021-12-13,UST,DGS5,5Y,121
2021-12-14,NYFED,EFFR,ON,8
2021-12-14,NYFED,SOFR,ON,5
2021-12-14,UST,DGS2,2Y,67
2021-12-14,UST,DGS5,5Y,123
2021-12-15,NYFED,EFFR,ON,8
2021-12-15,NYFED,SOFR,ON,5
2021-12-15,UST,DGS2,2Y,69
2021-12-15,UST,DGS5,5Y,126
2021-12-16,NYFED,EFFR,ON,8
2021-12-16,NYFED,SOFR,ON,5
2021-12-16,UST,DGS2,2Y,64
2021-12-16,UST,DGS5,5Y,119
2021-12-17,NYFED,EFFR,ON,8
2021-12-17,NYFED,SOFR,ON,5
2021-12-17,UST,DGS2,2Y,66
2021-12-17,UST,DGS5,5Y,118
2021-12-20,NYFED,EFFR,ON,8
2021-12-20,NYFED,SOFR,ON,4
2021-12-20,UST,DGS2,2Y,65
2021-12-20,UST,DGS5,5Y,117
2021-12-21,NYFED,EFFR,ON,8
2021-12-21,NYFED,SOFR,ON,5
2021-12-21,UST,DGS2,2Y,70
2021-12-21,UST,DGS5,5Y,124
2021-12-22,NYFED,EFFR,ON,8
2021-12-22,NYFED,SOFR,ON,5
2021-12-22,UST,DGS2,2Y,68
2021-12-22,UST,DGS5,5Y,123
2021-12-23,NYFED,EFFR,ON,8
2021-12-23,NYFED,SOFR,ON,5
2021-12-23,UST,DGS2,2Y,71
2021-12-23,UST,DGS5,5Y,125
2021-12-24,NYFED,EFFR,ON,8
2021-12-27,NYFED,EFFR,ON,8
2021-12-27,NYFED,SOFR,ON,5
2021-12-27,UST,DGS2,2Y,76
2021-12-27,UST,DGS5,5Y,126
2021-12-28,NYFED,EFFR,ON,8
2021-12-28,NYFED,SOFR,ON,5
2021-12-28,UST,DGS2,2Y,74
2021-12-28,UST,DGS5,5Y,127
2021-12-29,NYFED,EFFR,ON,8
2021-12-29,NYFED,SOFR,ON,5
2021-12-29,UST,DGS2,2Y,75
2021-12-29,UST,DGS5,5Y,129
2021-12-30,NYFED,EFFR,ON,8
2021-12-30,NYFED,SOFR,ON,5
2021-12-30,UST,DGS2,2Y,73
2021-12-30,UST,DGS5,5Y,127
2021-12-31,NYFED,EFFR,ON,7
2021-12-31,NYFED,SOFR,ON,5
2021-12-31,UST,DGS2,2Y,73
2021-12-31,UST,DGS5,5Y,126
