observation_date,source,series_id,maturity,rate_bps
2018-03-01,UST,DGS5,5Y,258
2018-03-02,NYFED,EFFR,ON,142
2018-03-02,UST,DGS2,2Y,225
2018-03-02,UST,DGS5,5Y,263
2018-03-05,NYFED,EFFR,ON,142
2018-03-05,UST,DGS2,2Y,224
2018-03-05,UST,DGS5,5Y,265
2018-03-06,NYFED,EFFR,ON,142
2018-03-06,UST,DGS2,2Y,225
2018-03-06,UST,DGS5,5Y,265
2018-03-07,NYFED,EFFR,ON,142
2018-03-07,UST,DGS2,2Y,225
2018-03-07,UST,DGS5,5Y,265
2018-03-08,NYFED,EFFR,ON,142
2018-03-08,UST,DGS2,2Y,225
2018-03-08,UST,DGS5,5Y,263
2018-03-09,NYFED,EFFR,ON,142
2018-03-09,UST,DGS2,2Y,227
2018-03-09,UST,DGS5,5Y,265
2018-03-12,NYFED,EFFR,ON,142
2018-03-12,UST,DGS2,2Y,227
2018-03-12,UST,DGS5,5Y,264
2018-03-13,NYFED,EFFR,ON,142
2018-03-13,UST,DGS2,2Y,226
2018-03-13,UST,DGS5,5Y,262
2018-03-14,NYFED,EFFR,ON,142
2018-03-14,UST,DGS2,2Y,226
2018-03-14,UST,DGS5,5Y,261
2018-03-15,NYFED,EFFR,ON,143
2018-03-15,UST,DGS2,2Y,229
2018-03-15,UST,DGS5,5Y,262
2018-03-16,NYFED,EFFR,ON,143
2018-03-16,UST,DGS2,2Y,231
2018-03-16,UST,DGS5,5Y,265
2018-03-19,NYFED,EFFR,ON,143
2018-03-19,UST,DGS2,2Y,231
2018-03-19,UST,DGS5,5Y,265
2018-03-20,NYFED,EFFR,ON,144
2018-03-20,UST,DGS2,2Y,234
2018-03-20,UST,DGS5,5Y,269
2018-03-21,NYFED,EFFR,ON,144
2018-03-21,UST,DGS2,2Y,231
2018-03-21,UST,DGS5,5Y,269
2018-03-22,NYFED,EFFR,ON,168
2018-03-22,UST,DGS2,2Y,229
2018-03-22,UST,DGS5,5Y,263
2018-03-23,NYFED,EFFR,ON,168
2018-03-23,UST,DGS2,2Y,228
2018-03-23,UST,DGS5,5Y,261
2018-03-26,NYFED,EFFR,ON,168
2018-03-26,UST,DGS2,2Y,233
2018-03-26,UST,DGS5,5Y,264
2018-03-27,NYFED,EFFR,ON,168
2018-03-27,UST,DGS2,2Y,226
2018-03-27,UST,DGS5,5Y,258
2018-03-28,NYFED,EFFR,ON,168
2018-03-28,UST,DGS2,2Y,228
2018-03-28,UST,DGS5,5Y,259
2018-03-29,NYFED,EFFR,ON,168
2018-03-29,UST,DGS2,2Y,227
2018-03-29,UST,DGS5,5Y,256
2018-03-30,NYFED,EFFR,ON,167
2018-04-02,NYFED,EFFR,ON,168
2018-04-02,NYFED,SOFR,ON,180
2018-04-02,UST,DGS2,2Y,225
2018-04-02,UST,DGS5,5Y,255
2018-04-03,NYFED,EFFR,ON,169
2018-04-03,NYFED,SOFR,ON,183
2018-04-03,UST,DGS2,2Y,228
2018-04-03,UST,DGS5,5Y,260
2018-04-04,NYFED,EFFR,ON,169
2018-04-04,NYFED,SOFR,ON,174
2018-04-04,UST,DGS2,2Y,228
2018-04-04,UST,DGS5,5Y,261
2018-04-05,NYFED,EFFR,ON,169
2018-04-05,NYFED,SOFR,ON,175
2018-04-05,UST,DGS2,2Y,230
2018-04-05,UST,DGS5,5Y,264
2018-04-06,NYFED,EFFR,ON,169
2018-04-06,NYFED,SOFR,ON,175
2018-04-06,UST,DGS2,2Y,227
2018-04-06,UST,DGS5,5Y,258
2018-04-09,NYFED,EFFR,ON,169
2018-04-09,NYFED,SOFR,ON,175
2018-04-09,UST,DGS2,2Y,229
2018-04-09,UST,DGS5,5Y,260
2018-04-10,NYFED,EFFR,ON,169
2018-04-10,NYFED,SOFR,ON,175
2018-04-10,UST,DGS2,2Y,232
2018-04-10,UST,DGS5,5Y,262
2018-04-11,NYFED,EFFR,ON,169
2018-04-11,NYFED,SOFR,ON,176
2018-04-11,UST,DGS2,2Y,232
2018-04-11,UST,DGS5,5Y,262
2018-04-12,NYFED,EFFR,ON,169
2018-04-12,NYFED,SOFR,ON,173
2018-04-12,UST,DGS2,2Y,234
2018-04-12,UST,DGS5,5Y,267
2018-04-13,NYFED,EFFR,ON,169
2018-04-13,NYFED,SOFR,ON,172
2018-04-13,UST,DGS2,2Y,237
2018-04-13,UST,DGS5,5Y,267
2018-04-16,NYFED,EFFR,ON,169
2018-04-16,NYFED,SOFR,ON,177
2018-04-16,UST,DGS2,2Y,239
2018-04-16,UST,DGS5,5Y,269
2018-04-17,NYFED,EFFR,ON,169
2018-04-17,NYFED,SOFR,ON,176
2018-04-17,UST,DGS2,2Y,241
2018-04-17,UST,DGS5,5Y,268
2018-04-18,NYFED,EFFR,ON,169
2018-04-18,NYFED,SOFR,ON,175
2018-04-18,UST,DGS2,2Y,242
2018-04-18,UST,DGS5,5Y,273
2018-04-19,NYFED,EFFR,ON,169
2018-04-19,NYFED,SOFR,ON,173
2018-04-19,UST,DGS2,2Y,244
2018-04-19,UST,DGS5,5Y,277
2018-04-20,NYFED,EFFR,ON,170
2018-04-20,NYFED,SOFR,ON,172
2018-04-20,UST,DGS2,2Y,246
2018-04-20,UST,DGS5,5Y,280
2018-04-23,NYFED,EFFR,ON,170
2018-04-23,NYFED,SOFR,ON,170
2018-04-23,UST,DGS2,2Y,249
2018-04-23,UST,DGS5,5Y,283
2018-04-24,NYFED,EFFR,ON,170
2018-04-24,NYFED,SOFR,ON,171
2018-04-24,UST,DGS2,2Y,248
2018-04-24,UST,DGS5,5Y,283
2018-04-25,NYFED,EFFR,ON,170
2018-04-25,NYFED,SOFR,ON,171
2018-04-25,UST,DGS2,2Y,249
2018-04-25,UST,DGS5,5Y,284
2018-04-26,NYFED,EFFR,ON,170
2018-04-26,NYFED,SOFR,ON,172
2018-04-26,UST,DGS2,2Y,249
2018-04-26,UST,DGS5,5Y,282
2018-04-27,NYFED,EFFR,ON,170
2018-04-27,NYFED,SOFR,ON,172
2018-04-27,UST,DGS2,2Y,249
2018-04-27,UST,DGS5,5Y,280
2018-04-30,NYFED,EFFR,ON,169
2018-04-30,NYFED,SOFR,ON,177
2018-04-30,UST,DGS2,2Y,249
2018-04-30,UST,DGS5,5Y,279
2018-05-01,NYFED,EFFR,ON,170
2018-05-01,NYFED,SOFR,ON,176
2018-05-01,UST,DGS2,2Y,250
2018-05-01,UST,DGS5,5Y,282
2018-05-02,NYFED,EFFR,ON,170
2018-05-02,NYFED,SOFR,ON,175
2018-05-02,UST,DGS2,2Y,249
2018-05-02,UST,DGS5,5Y,280
2018-05-03,NYFED,EFFR,ON,170
2018-05-03,NYFED,SOFR,ON,174
2018-05-03,UST,DGS2,2Y,249
2018-05-03,UST,DGS5,5Y,278
2018-05-04,NYFED,EFFR,ON,170
2018-05-04,NYFED,SOFR,ON,172
2018-05-04,UST,DGS2,2Y,251
2018-05-04,UST,DGS5,5Y,278
2018-05-07,NYFED,EFFR,ON,170
2018-05-07,NYFED,SOFR,ON,171
2018-05-07,UST,DGS2,2Y,249
2018-05-07,UST,DGS5,5Y,278
2018-05-08,NYFED,EFFR,ON,170
2018-05-08,NYFED,SOFR,ON,172
2018-05-08,UST,DGS2,2Y,251
2018-05-08,UST,DGS5,5Y,281
2018-05-09,NYFED,EFFR,ON,170
2018-05-09,NYFED,SOFR,ON,172
2018-05-09,UST,DGS2,2Y,254
2018-05-09,UST,DGS5,5Y,284
2018-05-10,NYFED,EFFR,ON,170
2018-05-10,NYFED,SOFR,ON,173
2018-05-10,UST,DGS2,2Y,254
2018-05-10,UST,DGS5,5Y,283
2018-05-11,NYFED,EFFR,ON,170
2018-05-11,NYFED,SOFR,ON,173
2018-05-11,UST,DGS2,2Y,254
2018-05-11,UST,DGS5,5Y,284
2018-05-14,NYFED,EFFR,ON,170
2018-05-14,NYFED,SOFR,ON,175
2018-05-14,UST,DGS2,2Y,255
2018-05-14,UST,DGS5,5Y,285
2018-05-15,NYFED,EFFR,ON,170
2018-05-15,NYFED,SOFR,ON,179
2018-05-15,UST,DGS2,2Y,258
2018-05-15,UST,DGS5,5Y,292
2018-05-16,NYFED,EFFR,ON,170
2018-05-16,NYFED,SOFR,ON,175
2018-05-16,UST,DGS2,2Y,258
2018-05-16,UST,DGS5,5Y,294
2018-05-17,NYFED,EFFR,ON,170
2018-05-17,NYFED,SOFR,ON,174
2018-05-17,UST,DGS2,2Y,257
2018-05-17,UST,DGS5,5Y,294
2018-05-18,NYFED,EFFR,ON,170
2018-05-18,NYFED,SOFR,ON,173
2018-05-18,UST,DGS2,2Y,255
2018-05-18,UST,DGS5,5Y,290
2018-05-21,NYFED,EFFR,ON,170
2018-05-21,NYFED,SOFR,ON,169
2018-05-21,UST,DGS2,2Y,258
2018-05-21,UST,DGS5,5Y,290
2018-05-22,NYFED,EFFR,ON,170
2018-05-22,NYFED,SOFR,ON,165
2018-05-22,UST,DGS2,2Y,259
2018-05-22,UST,DGS5,5Y,290
2018-05-23,NYFED,EFFR,ON,170
2018-05-23,NYFED,SOFR,ON,167
2018-05-23,UST,DGS2,2Y,253
2018-05-23,UST,DGS5,5Y,283
2018-05-24,NYFED,EFFR,ON,170
2018-05-24,NYFED,SOFR,ON,174
2018-05-24,UST,DGS2,2Y,250
2018-05-24,UST,DGS5,5Y,282
2018-05-25,NYFED,EFFR,ON,170
2018-05-25,NYFED,SOFR,ON,173
2018-05-25,UST,DGS2,2Y,248
2018-05-25,UST,DGS5,5Y,276
2018-05-29,NYFED,EFFR,ON,170
2018-05-29,NYFED,SOFR,ON,172
2018-05-29,UST,DGS2,2Y,232
2018-05-29,UST,DGS5,5Y,258
2018-05-30,NYFED,EFFR,ON,170
2018-05-30,NYFED,SOFR,ON,172
2018-05-30,UST,DGS2,2Y,242
2018-05-30,UST,DGS5,5Y,267
2018-05-31,NYFED,EFFR,ON,170
2018-05-31,NYFED,SOFR,ON,181
2018-05-31,UST,DGS2,2Y,240
2018-05-31,UST,DGS5,5Y,268
2018-06-01,NYFED,EFFR,ON,170
2018-06-01,NYFED,SOFR,ON,181
2018-06-01,UST,DGS2,2Y,247
2018-06-01,UST,DGS5,5Y,274
2018-06-04,NYFED,EFFR,ON,170
2018-06-04,NYFED,SOFR,ON,180
2018-06-04,UST,DGS2,2Y,252
2018-06-04,UST,DGS5,5Y,278
2018-06-05,NYFED,EFFR,ON,170
2018-06-05,NYFED,SOFR,ON,175
2018-06-05,UST,DGS2,2Y,249
2018-06-05,UST,DGS5,5Y,276
2018-06-06,NYFED,EFFR,ON,170
2018-06-06,NYFED,SOFR,ON,173
2018-06-06,UST,DGS2,2Y,252
2018-06-06,UST,DGS5,5Y,281
2018-06-07,NYFED,EFFR,ON,170
2018-06-07,NYFED,SOFR,ON,171
2018-06-07,UST,DGS2,2Y,250
2018-06-07,UST,DGS5,5Y,277
2018-06-08,NYFED,EFFR,ON,170
2018-06-08,NYFED,SOFR,ON,169
2018-06-08,UST,DGS2,2Y,250
2018-06-08,UST,DGS5,5Y,277
2018-06-11,NYFED,EFFR,ON,170
2018-06-11,NYFED,SOFR,ON,169
2018-06-11,UST,DGS2,2Y,252
2018-06-11,UST,DGS5,5Y,280
2018-06-12,NYFED,EFFR,ON,170
2018-06-12,NYFED,SOFR,ON,167
2018-06-12,UST,DGS2,2Y,254
2018-06-12,UST,DGS5,5Y,281
2018-06-13,NYFED,EFFR,ON,170
2018-06-13,NYFED,SOFR,ON,171
2018-06-13,UST,DGS2,2Y,259
2018-06-13,UST,DGS5,5Y,285
2018-06-14,NYFED,EFFR,ON,190
2018-06-14,NYFED,SOFR,ON,190
2018-06-14,UST,DGS2,2Y,259
2018-06-14,UST,DGS5,5Y,281
2018-06-15,NYFED,EFFR,ON,190
2018-06-15,NYFED,SOFR,ON,191
2018-06-15,UST,DGS2,2Y,255
2018-06-15,UST,DGS5,5Y,281
2018-06-18,NYFED,EFFR,ON,190
2018-06-18,NYFED,SOFR,ON,190
2018-06-18,UST,DGS2,2Y,256
2018-06-18,UST,DGS5,5Y,280
2018-06-19,NYFED,EFFR,ON,191
2018-06-19,NYFED,SOFR,ON,188
2018-06-19,UST,DGS2,2Y,254
2018-06-19,UST,DGS5,5Y,277
2018-06-20,NYFED,EFFR,ON,192
2018-06-20,NYFED,SOFR,ON,187
2018-06-20,UST,DGS2,2Y,256
2018-06-20,UST,DGS5,5Y,280
2018-06-21,NYFED,EFFR,ON,192
2018-06-21,NYFED,SOFR,ON,187
2018-06-21,UST,DGS2,2Y,256
2018-06-21,UST,DGS5,5Y,277
2018-06-22,NYFED,EFFR,ON,192
2018-06-22,NYFED,SOFR,ON,192
2018-06-22,UST,DGS2,2Y,256
2018-06-22,UST,DGS5,5Y,277
2018-06-25,NYFED,EFFR,ON,192
2018-06-25,NYFED,SOFR,ON,191
2018-06-25,UST,DGS2,2Y,254
2018-06-25,UST,DGS5,5Y,275
2018-06-26,NYFED,EFFR,ON,192
2018-06-26,NYFED,SOFR,ON,190
2018-06-26,UST,DGS2,2Y,253
2018-06-26,UST,DGS5,5Y,275
2018-06-27,NYFED,EFFR,ON,191
2018-06-27,NYFED,SOFR,ON,190
2018-06-27,UST,DGS2,2Y,252
2018-06-27,UST,DGS5,5Y,271
2018-06-28,NYFED,EFFR,ON,191
2018-06-28,NYFED,SOFR,ON,193
2018-06-28,UST,DGS2,2Y,252
2018-06-28,UST,DGS5,5Y,273
2018-06-29,NYFED,EFFR,ON,191
2018-06-29,NYFED,SOFR,ON,212
2018-06-29,UST,DGS2,2Y,252
2018-06-29,UST,DGS5,5Y,273
2018-07-02,NYFED,EFFR,ON,191
2018-07-02,NYFED,SOFR,ON,204
2018-07-02,UST,DGS2,2Y,257
2018-07-02,UST,DGS5,5Y,275
2018-07-03,NYFED,EFFR,ON,191
2018-07-03,NYFED,SOFR,ON,200
2018-07-03,UST,DGS2,2Y,253
2018-07-03,UST,DGS5,5Y,272
2018-07-05,NYFED,EFFR,ON,191
2018-07-05,NYFED,SOFR,ON,197
2018-07-05,UST,DGS2,2Y,255
2018-07-05,UST,DGS5,5Y,274
2018-07-06,NYFED,EFFR,ON,191
2018-07-06,NYFED,SOFR,ON,193
2018-07-06,UST,DGS2,2Y,253
2018-07-06,UST,DGS5,5Y,271
2018-07-09,NYFED,EFFR,ON,191
2018-07-09,NYFED,SOFR,ON,189
2018-07-09,UST,DGS2,2Y,257
2018-07-09,UST,DGS5,5Y,275
2018-07-10,NYFED,EFFR,ON,191
2018-07-10,NYFED,SOFR,ON,189
2018-07-10,UST,DGS2,2Y,259
2018-07-10,UST,DGS5,5Y,277
2018-07-11,NYFED,EFFR,ON,191
2018-07-11,NYFED,SOFR,ON,189
2018-07-11,UST,DGS2,2Y,258
2018-07-11,UST,DGS5,5Y,274
2018-07-12,NYFED,EFFR,ON,191
2018-07-12,NYFED,SOFR,ON,190
2018-07-12,UST,DGS2,2Y,260
2018-07-12,UST,DGS5,5Y,275
2018-07-13,NYFED,EFFR,ON,191
2018-07-13,NYFED,SOFR,ON,190
2018-07-13,UST,DGS2,2Y,259
2018-07-13,UST,DGS5,5Y,273
2018-07-16,NYFED,EFFR,ON,191
2018-07-16,NYFED,SOFR,ON,195
2018-07-16,UST,DGS2,2Y,259
2018-07-16,UST,DGS5,5Y,275
2018-07-17,NYFED,EFFR,ON,191
2018-07-17,NYFED,SOFR,ON,192
2018-07-17,UST,DGS2,2Y,262
2018-07-17,UST,DGS5,5Y,276
2018-07-18,NYFED,EFFR,ON,191
2018-07-18,NYFED,SOFR,ON,190
2018-07-18,UST,DGS2,2Y,260
2018-07-18,UST,DGS5,5Y,277
2018-07-19,NYFED,EFFR,ON,191
2018-07-19,NYFED,SOFR,ON,190
2018-07-19,UST,DGS2,2Y,260
2018-07-19,UST,DGS5,5Y,274
2018-07-20,NYFED,EFFR,ON,191
2018-07-20,NYFED,SOFR,ON,188
2018-07-20,UST,DGS2,2Y,260
2018-07-20,UST,DGS5,5Y,277
2018-07-23,NYFED,EFFR,ON,191
2018-07-23,NYFED,SOFR,ON,187
2018-07-23,UST,DGS2,2Y,264
2018-07-23,UST,DGS5,5Y,283
2018-07-24,NYFED,EFFR,ON,191
2018-07-24,NYFED,SOFR,ON,190
2018-07-24,UST,DGS2,2Y,263
2018-07-24,UST,DGS5,5Y,283
2018-07-25,NYFED,EFFR,ON,191
2018-07-25,NYFED,SOFR,ON,187
2018-07-25,UST,DGS2,2Y,266
2018-07-25,UST,DGS5,5Y,282
2018-07-26,NYFED,EFFR,ON,191
2018-07-26,NYFED,SOFR,ON,190
2018-07-26,UST,DGS2,2Y,269
2018-07-26,UST,DGS5,5Y,286
2018-07-27,NYFED,EFFR,ON,191
2018-07-27,NYFED,SOFR,ON,188
2018-07-27,UST,DGS2,2Y,267
2018-07-27,UST,DGS5,5Y,284
2018-07-30,NYFED,EFFR,ON,191
2018-07-30,NYFED,SOFR,ON,188
2018-07-30,UST,DGS2,2Y,266
2018-07-30,UST,DGS5,5Y,285
2018-07-31,NYFED,EFFR,ON,191
2018-07-31,NYFED,SOFR,ON,193
2018-07-31,UST,DGS2,2Y,267
2018-07-31,UST,DGS5,5Y,285
2018-08-01,NYFED,EFFR,ON,191
2018-08-01,NYFED,SOFR,ON,188
2018-08-01,UST,DGS2,2Y,267
2018-08-01,UST,DGS5,5Y,287
2018-08-02,NYFED,EFFR,ON,191
2018-08-02,NYFED,SOFR,ON,191
2018-08-02,UST,DGS2,2Y,266
2018-08-02,UST,DGS5,5Y,285
2018-08-03,NYFED,EFFR,ON,191
2018-08-03,NYFED,SOFR,ON,186
2018-08-03,UST,DGS2,2Y,263
2018-08-03,UST,DGS5,5Y,282
2018-08-06,NYFED,EFFR,ON,191
2018-08-06,NYFED,SOFR,ON,186
2018-08-06,UST,DGS2,2Y,264
2018-08-06,UST,DGS5,5Y,280
2018-08-07,NYFED,EFFR,ON,191
2018-08-07,NYFED,SOFR,ON,187
2018-08-07,UST,DGS2,2Y,268
2018-08-07,UST,DGS5,5Y,284
2018-08-08,NYFED,EFFR,ON,191
2018-08-08,NYFED,SOFR,ON,188
2018-08-08,UST,DGS2,2Y,268
2018-08-08,UST,DGS5,5Y,283
2018-08-09,NYFED,EFFR,ON,191
2018-08-09,NYFED,SOFR,ON,191
2018-08-09,UST,DGS2,2Y,264
2018-08-09,UST,DGS5,5Y,280
2018-08-10,NYFED,EFFR,ON,191
2018-08-10,NYFED,SOFR,ON,190
2018-08-10,UST,DGS2,2Y,261
2018-08-10,UST,DGS5,5Y,275
2018-08-13,NYFED,EFFR,ON,191
2018-08-13,NYFED,SOFR,ON,191
2018-08-13,UST,DGS2,2Y,261
2018-08-13,UST,DGS5,5Y,275
2018-08-14,NYFED,EFFR,ON,191
2018-08-14,NYFED,SOFR,ON,193
2018-08-14,UST,DGS2,2Y,263
2018-08-14,UST,DGS5,5Y,277
2018-08-15,NYFED,EFFR,ON,191
2018-08-15,NYFED,SOFR,ON,198
2018-08-15,UST,DGS2,2Y,261
2018-08-15,UST,DGS5,5Y,273
2018-08-16,NYFED,EFFR,ON,192
2018-08-16,NYFED,SOFR,ON,199
2018-08-16,UST,DGS2,2Y,263
2018-08-16,UST,DGS5,5Y,275
2018-08-17,NYFED,EFFR,ON,192
2018-08-17,NYFED,SOFR,ON,190
2018-08-17,UST,DGS2,2Y,261
2018-08-17,UST,DGS5,5Y,275
2018-08-20,NYFED,EFFR,ON,192
2018-08-20,NYFED,SOFR,ON,190
2018-08-20,UST,DGS2,2Y,260
2018-08-20,UST,DGS5,5Y,270
2018-08-21,NYFED,EFFR,ON,192
2018-08-21,NYFED,SOFR,ON,190
2018-08-21,UST,DGS2,2Y,261
2018-08-21,UST,DGS5,5Y,273
2018-08-22,NYFED,EFFR,ON,192
2018-08-22,NYFED,SOFR,ON,190
2018-08-22,UST,DGS2,2Y,260
2018-08-22,UST,DGS5,5Y,270
2018-08-23,NYFED,EFFR,ON,192
2018-08-23,NYFED,SOFR,ON,194
2018-08-23,UST,DGS2,2Y,261
2018-08-23,UST,DGS5,5Y,272
2018-08-24,NYFED,EFFR,ON,192
2018-08-24,NYFED,SOFR,ON,195
2018-08-24,UST,DGS2,2Y,263
2018-08-24,UST,DGS5,5Y,272
2018-08-27,NYFED,EFFR,ON,192
2018-08-27,NYFED,SOFR,ON,195
2018-08-27,UST,DGS2,2Y,267
2018-08-27,UST,DGS5,5Y,274
2018-08-28,NYFED,EFFR,ON,192
2018-08-28,NYFED,SOFR,ON,195
2018-08-28,UST,DGS2,2Y,267
2018-08-28,UST,DGS5,5Y,277
2018-08-29,NYFED,EFFR,ON,192
2018-08-29,NYFED,SOFR,ON,193
2018-08-29,UST,DGS2,2Y,267
2018-08-29,UST,DGS5,5Y,278
2018-08-30,NYFED,EFFR,ON,192
2018-08-30,NYFED,SOFR,ON,193
2018-08-30,UST,DGS2,2Y,264
2018-08-30,UST,DGS5,5Y,275
2018-08-31,NYFED,EFFR,ON,191
2018-08-31,NYFED,SOFR,ON,197
2018-08-31,UST,DGS2,2Y,262
2018-08-31,UST,DGS5,5Y,274
2018-09-04,NYFED,EFFR,ON,192
2018-09-04,NYFED,SOFR,ON,195
2018-09-04,UST,DGS2,2Y,266
2018-09-04,UST,DGS5,5Y,278
2018-09-05,NYFED,EFFR,ON,192
2018-09-05,NYFED,SOFR,ON,195
2018-09-05,UST,DGS2,2Y,266
2018-09-05,UST,DGS5,5Y,277
2018-09-06,NYFED,EFFR,ON,192
2018-09-06,NYFED,SOFR,ON,194
2018-09-06,UST,DGS2,2Y,264
2018-09-06,UST,DGS5,5Y,276
2018-09-07,NYFED,EFFR,ON,192
2018-09-07,NYFED,SOFR,ON,194
2018-09-07,UST,DGS2,2Y,271
2018-09-07,UST,DGS5,5Y,282
2018-09-10,NYFED,EFFR,ON,192
2018-09-10,NYFED,SOFR,ON,194
2018-09-10,UST,DGS2,2Y,273
2018-09-10,UST,DGS5,5Y,283
2018-09-11,NYFED,EFFR,ON,192
2018-09-11,NYFED,SOFR,ON,194
2018-09-11,UST,DGS2,2Y,276
2018-09-11,UST,DGS5,5Y,287
2018-09-12,NYFED,EFFR,ON,192
2018-09-12,NYFED,SOFR,ON,194
2018-09-12,UST,DGS2,2Y,274
2018-09-12,UST,DGS5,5Y,287
2018-09-13,NYFED,EFFR,ON,192
2018-09-13,NYFED,SOFR,ON,194
2018-09-13,UST,DGS2,2Y,276
2018-09-13,UST,DGS5,5Y,287
2018-09-14,NYFED,EFFR,ON,192
2018-09-14,NYFED,SOFR,ON,195
