observation_date,instrument_id,dv01_usd_per_bp,rate_sensitivity_sign,dv01_method
2020-09-15,YAHOO-CONTINUOUS-ZF,50.05,-1,cme_fixed_ics_ratio_proxy
2020-09-15,YAHOO-CONTINUOUS-ZT,39.94,-1,cme_fixed_ics_ratio_proxy
2020-09-16,ERIS-YIT-202012,19.55,-1,eris_settlement_dv01
2020-09-16,ERIS-YIW-202012,50.02,-1,eris_settlement_dv01
2020-09-16,YAHOO-CONTINUOUS-ZF,50.02,-1,cme_fixed_ics_ratio_proxy
2020-09-16,YAHOO-CONTINUOUS-ZT,39.1,-1,cme_fixed_ics_ratio_proxy
2020-09-17,ERIS-YIT-202012,20.05,-1,eris_settlement_dv01
2020-09-17,ERIS-YIW-202012,50.08,-1,eris_settlement_dv01
2020-09-17,YAHOO-CONTINUOUS-ZF,50.08,-1,cme_fixed_ics_ratio_proxy
2020-09-17,YAHOO-CONTINUOUS-ZT,40.1,-1,cme_fixed_ics_ratio_proxy
2020-09-18,ERIS-YIT-202012,20.03,-1,eris_settlement_dv01
2020-09-18,ERIS-YIW-202012,49.85,-1,eris_settlement_dv01
2020-09-18,YAHOO-CONTINUOUS-ZF,49.85,-1,cme_fixed_ics_ratio_proxy
2020-09-18,YAHOO-CONTINUOUS-ZT,40.06,-1,cme_fixed_ics_ratio_proxy
2020-09-21,ERIS-YIT-202012,20.06,-1,eris_settlement_dv01
2020-09-21,ERIS-YIW-202012,49.89,-1,eris_settlement_dv01
2020-09-21,YAHOO-CONTINUOUS-ZF,49.89,-1,cme_fixed_ics_ratio_proxy
2020-09-21,YAHOO-CONTINUOUS-ZT,40.12,-1,cme_fixed_ics_ratio_proxy
2020-09-22,ERIS-YIT-202012,20.06,-1,eris_settlement_dv01
2020-09-22,ERIS-YIW-202012,49.92,-1,eris_settlement_dv01
2020-09-22,YAHOO-CONTINUOUS-ZF,49.92,-1,cme_fixed_ics_ratio_proxy
2020-09-22,YAHOO-CONTINUOUS-ZT,40.12,-1,cme_fixed_ics_ratio_proxy
2020-09-23,ERIS-YIT-202012,20.21,-1,eris_settlement_dv01
2020-09-23,ERIS-YIW-202012,49.9,-1,eris_settlement_dv01
2020-09-23,YAHOO-CONTINUOUS-ZF,49.9,-1,cme_fixed_ics_ratio_proxy
2020-09-23,YAHOO-CONTINUOUS-ZT,40.42,-1,cme_fixed_ics_ratio_proxy
2020-09-24,ERIS-YIT-202012,20.02,-1,eris_settlement_dv01
2020-09-24,ERIS-YIW-202012,49.75,-1,eris_settlement_dv01
2020-09-24,YAHOO-CONTINUOUS-ZF,49.75,-1,cme_fixed_ics_ratio_proxy
2020-09-24,YAHOO-CONTINUOUS-ZT,40.04,-1,cme_fixed_ics_ratio_proxy
2020-09-25,ERIS-YIT-202012,20.01,-1,eris_settlement_dv01
2020-09-25,ERIS-YIW-202012,49.69,-1,eris_settlement_dv01
2020-09-25,YAHOO-CONTINUOUS-ZF,49.69,-1,cme_fixed_ics_ratio_proxy
2020-09-25,YAHOO-CONTINUOUS-ZT,40.02,-1,cme_fixed_ics_ratio_proxy
2020-09-28,ERIS-YIT-202012,20,-1,eris_settlement_dv01
2020-09-28,ERIS-YIW-202012,49.65,-1,eris_settlement_dv01
2020-09-28,YAHOO-CONTINUOUS-ZF,49.65,-1,cme_fixed_ics_ratio_proxy
2020-09-28,YAHOO-CONTINUOUS-ZT,40,-1,cme_fixed_ics_ratio_proxy
2020-09-29,ERIS-YIT-202012,19.69,-1,eris_settlement_dv01
2020-09-29,ERIS-YIW-202012,49.65,-1,eris_settlement_dv01
2020-09-29,YAHOO-CONTINUOUS-ZF,49.65,-1,cme_fixed_ics_ratio_proxy
2020-09-29,YAHOO-CONTINUOUS-ZT,39.38,-1,cme_fixed_ics_ratio_proxy
2020-09-30,ERIS-YIT-202012,20,-1,eris_settlement_dv01
2020-09-30,ERIS-YIW-202012,49.58,-1,eris_settlement_dv01
2020-09-30,YAHOO-CONTINUOUS-ZF,49.58,-1,cme_fixed_ics_ratio_proxy
2020-09-30,YAHOO-CONTINUOUS-ZT,40,-1,cme_fixed_ics_ratio_proxy
2020-10-01,ERIS-YIT-202012,19.85,-1,eris_settlement_dv01
2020-10-01,ERIS-YIW-202012,49.54,-1,eris_settlement_dv01
2020-10-01,YAHOO-CONTINUOUS-ZF,49.54,-1,cme_fixed_ics_ratio_proxy
2020-10-01,YAHOO-CONTINUOUS-ZT,39.7,-1,cme_fixed_ics_ratio_proxy
2020-10-02,ERIS-YIT-202012,19.99,-1,eris_settlement_dv01
2020-10-02,ERIS-YIW-202012,49.44,-1,eris_settlement_dv01
2020-10-02,YAHOO-CONTINUOUS-ZF,49.44,-1,cme_fixed_ics_ratio_proxy
2020-10-02,YAHOO-CONTINUOUS-ZT,39.98,-1,cme_fixed_ics_ratio_proxy
2020-10-05,ERIS-YIT-202103,18.53,-1,eris_settlement_dv01
2020-10-05,ERIS-YIW-202012,49.56,-1,eris_settlement_dv01
2020-10-05,YAHOO-CONTINUOUS-ZF,49.56,-1,cme_fixed_ics_ratio_proxy
2020-10-05,YAHOO-CONTINUOUS-ZT,37.06,-1,cme_fixed_ics_ratio_proxy
2020-10-06,ERIS-YIT-202103,18.54,-1,eris_settlement_dv01
2020-10-06,ERIS-YIW-202012,50.62,-1,eris_settlement_dv01
2020-10-06,YAHOO-CONTINUOUS-ZF,50.62,-1,cme_fixed_ics_ratio_proxy
2020-10-06,YAHOO-CONTINUOUS-ZT,37.08,-1,cme_fixed_ics_ratio_proxy
2020-10-07,ERIS-YIT-202103,19.96,-1,eris_settlement_dv01
2020-10-07,ERIS-YIW-202012,49.52,-1,eris_settlement_dv01
2020-10-07,YAHOO-CONTINUOUS-ZF,49.52,-1,cme_fixed_ics_ratio_proxy
2020-10-07,YAHOO-CONTINUOUS-ZT,39.92,-1,cme_fixed_ics_ratio_proxy
2020-10-08,ERIS-YIT-202103,19.97,-1,eris_settlement_dv01
2020-10-08,ERIS-YIW-202012,49.55,-1,eris_settlement_dv01
2020-10-08,YAHOO-CONTINUOUS-ZF,49.55,-1,cme_fixed_ics_ratio_proxy
2020-10-08,YAHOO-CONTINUOUS-ZT,39.94,-1,cme_fixed_ics_ratio_proxy
2020-10-09,ERIS-YIT-202103,19.96,-1,eris_settlement_dv01
2020-10-09,ERIS-YIW-202012,49.9,-1,eris_settlement_dv01
2020-10-09,YAHOO-CONTINUOUS-ZF,49.9,-1,cme_fixed_ics_ratio_proxy
2020-10-09,YAHOO-CONTINUOUS-ZT,39.92,-1,cme_fixed_ics_ratio_proxy
2020-10-12,ERIS-YIT-202103,19.97,-1,eris_settlement_dv01
2020-10-12,ERIS-YIW-202012,49.9,-1,eris_settlement_dv01
2020-10-12,YAHOO-CONTINUOUS-ZF,49.9,-1,cme_fixed_ics_ratio_proxy
2020-10-12,YAHOO-CONTINUOUS-ZT,39.94,-1,cme_fixed_ics_ratio_proxy
2020-10-13,ERIS-YIT-202103,19.97,-1,eris_settlement_dv01
2020-10-13,ERIS-YIW-202012,49.98,-1,eris_settlement_dv01
2020-10-13,YAHOO-CONTINUOUS-ZF,49.98,-1,cme_fixed_ics_ratio_proxy
2020-10-13,YAHOO-CONTINUOUS-ZT,39.94,-1,cme_fixed_ics_ratio_proxy
2020-10-14,ERIS-YIT-202103,19.97,-1,eris_settlement_dv01
2020-10-14,ERIS-YIW-202012,49.97,-1,eris_settlement_dv01
2020-10-14,YAHOO-CONTINUOUS-ZF,49.97,-1,cme_fixed_ics_ratio_proxy
2020-10-14,YAHOO-CONTINUOUS-ZT,39.94,-1,cme_fixed_ics_ratio_proxy
2020-10-15,ERIS-YIT-202103,19.96,-1,eris_settlement_dv01
2020-10-15,ERIS-YIW-202012,49.95,-1,eris_settlement_dv01
2020-10-15,YAHOO-CONTINUOUS-ZF,49.95,-1,cme_fixed_ics_ratio_proxy
2020-10-15,YAHOO-CONTINUOUS-ZT,39.92,-1,cme_fixed_ics_ratio_proxy
2020-10-16,ERIS-YIT-202103,19.97,-1,eris_settlement_dv01
2020-10-16,ERIS-YIW-202012,49.94,-1,eris_settlement_dv01
2020-10-16,YAHOO-CONTINUOUS-ZF,49.94,-1,cme_fixed_ics_ratio_proxy
2020-10-16,YAHOO-CONTINUOUS-ZT,39.94,-1,cme_fixed_ics_ratio_proxy
2020-10-19,ERIS-YIT-202103,19.97,-1,eris_settlement_dv01
2020-10-19,ERIS-YIW-202012,49.9,-1,eris_settlement_dv01
2020-10-19,YAHOO-CONTINUOUS-ZF,49.9,-1,cme_fixed_ics_ratio_proxy
2020-10-19,YAHOO-CONTINUOUS-ZT,39.94,-1,cme_fixed_ics_ratio_proxy
2020-10-20,ERIS-YIT-202106,20.16,-1,eris_settlement_dv01
2020-10-20,ERIS-YIW-202012,50.83,-1,eris_settlement_dv01
2020-10-20,YAHOO-CONTINUOUS-ZF,50.83,-1,cme_fixed_ics_ratio_proxy
2020-10-20,YAHOO-CONTINUOUS-ZT,40.32,-1,cme_fixed_ics_ratio_proxy
2020-10-21,ERIS-YIT-202106,19.97,-1,eris_settlement_dv01
2020-10-21,ERIS-YIW-202012,49.96,-1,eris_settlement_dv01
2020-10-21,YAHOO-CONTINUOUS-ZF,49.96,-1,cme_fixed_ics_ratio_proxy
2020-10-21,YAHOO-CONTINUOUS-ZT,39.94,-1,cme_fixed_ics_ratio_proxy
2020-10-22,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-10-22,ERIS-YIW-202012,49.82,-1,eris_settlement_dv01
2020-10-22,YAHOO-CONTINUOUS-ZF,49.82,-1,cme_fixed_ics_ratio_proxy
2020-10-22,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-10-23,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-10-23,ERIS-YIW-202012,49.83,-1,eris_settlement_dv01
2020-10-23,YAHOO-CONTINUOUS-ZF,49.83,-1,cme_fixed_ics_ratio_proxy
2020-10-23,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-10-26,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-10-26,ERIS-YIW-202012,50.07,-1,eris_settlement_dv01
2020-10-26,YAHOO-CONTINUOUS-ZF,50.07,-1,cme_fixed_ics_ratio_proxy
2020-10-26,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-10-27,ERIS-YIT-202106,19.96,-1,eris_settlement_dv01
2020-10-27,ERIS-YIW-202012,50.81,-1,eris_settlement_dv01
2020-10-27,YAHOO-CONTINUOUS-ZF,50.81,-1,cme_fixed_ics_ratio_proxy
2020-10-27,YAHOO-CONTINUOUS-ZT,39.92,-1,cme_fixed_ics_ratio_proxy
2020-10-28,ERIS-YIT-202106,20.01,-1,eris_settlement_dv01
2020-10-28,ERIS-YIW-202012,49.98,-1,eris_settlement_dv01
2020-10-28,YAHOO-CONTINUOUS-ZF,49.98,-1,cme_fixed_ics_ratio_proxy
2020-10-28,YAHOO-CONTINUOUS-ZT,40.02,-1,cme_fixed_ics_ratio_proxy
2020-10-29,ERIS-YIT-202106,19.91,-1,eris_settlement_dv01
2020-10-29,ERIS-YIW-202012,50.03,-1,eris_settlement_dv01
2020-10-29,YAHOO-CONTINUOUS-ZF,50.03,-1,cme_fixed_ics_ratio_proxy
2020-10-29,YAHOO-CONTINUOUS-ZT,39.82,-1,cme_fixed_ics_ratio_proxy
2020-10-30,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-10-30,ERIS-YIW-202012,49.83,-1,eris_settlement_dv01
2020-10-30,YAHOO-CONTINUOUS-ZF,49.83,-1,cme_fixed_ics_ratio_proxy
2020-10-30,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-11-02,ERIS-YIT-202106,19.86,-1,eris_settlement_dv01
2020-11-02,ERIS-YIW-202012,50.1,-1,eris_settlement_dv01
2020-11-02,YAHOO-CONTINUOUS-ZF,50.1,-1,cme_fixed_ics_ratio_proxy
2020-11-02,YAHOO-CONTINUOUS-ZT,39.72,-1,cme_fixed_ics_ratio_proxy
2020-11-03,ERIS-YIT-202106,19.71,-1,eris_settlement_dv01
2020-11-03,ERIS-YIW-202012,50.36,-1,eris_settlement_dv01
2020-11-03,YAHOO-CONTINUOUS-ZF,50.36,-1,cme_fixed_ics_ratio_proxy
2020-11-03,YAHOO-CONTINUOUS-ZT,39.42,-1,cme_fixed_ics_ratio_proxy
2020-11-04,ERIS-YIT-202106,19.96,-1,eris_settlement_dv01
2020-11-04,ERIS-YIW-202012,49.96,-1,eris_settlement_dv01
2020-11-04,YAHOO-CONTINUOUS-ZF,49.96,-1,cme_fixed_ics_ratio_proxy
2020-11-04,YAHOO-CONTINUOUS-ZT,39.92,-1,cme_fixed_ics_ratio_proxy
2020-11-05,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-11-05,ERIS-YIW-202012,49.92,-1,eris_settlement_dv01
2020-11-05,YAHOO-CONTINUOUS-ZF,49.92,-1,cme_fixed_ics_ratio_proxy
2020-11-05,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-11-06,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-11-06,ERIS-YIW-202012,49.87,-1,eris_settlement_dv01
2020-11-06,YAHOO-CONTINUOUS-ZF,49.87,-1,cme_fixed_ics_ratio_proxy
2020-11-06,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-11-09,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-11-09,ERIS-YIW-202012,49.7,-1,eris_settlement_dv01
2020-11-09,YAHOO-CONTINUOUS-ZF,49.7,-1,cme_fixed_ics_ratio_proxy
2020-11-09,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-11-10,ERIS-YIT-202106,19.93,-1,eris_settlement_dv01
2020-11-10,ERIS-YIW-202012,49.67,-1,eris_settlement_dv01
2020-11-10,YAHOO-CONTINUOUS-ZF,49.67,-1,cme_fixed_ics_ratio_proxy
2020-11-10,YAHOO-CONTINUOUS-ZT,39.86,-1,cme_fixed_ics_ratio_proxy
2020-11-11,ERIS-YIT-202106,19.93,-1,eris_settlement_dv01
2020-11-11,ERIS-YIW-202012,49.68,-1,eris_settlement_dv01
2020-11-11,YAHOO-CONTINUOUS-ZF,49.68,-1,cme_fixed_ics_ratio_proxy
2020-11-11,YAHOO-CONTINUOUS-ZT,39.86,-1,cme_fixed_ics_ratio_proxy
2020-11-12,ERIS-YIT-202106,19.93,-1,eris_settlement_dv01
2020-11-12,ERIS-YIW-202012,49.81,-1,eris_settlement_dv01
2020-11-12,YAHOO-CONTINUOUS-ZF,49.81,-1,cme_fixed_ics_ratio_proxy
2020-11-12,YAHOO-CONTINUOUS-ZT,39.86,-1,cme_fixed_ics_ratio_proxy
2020-11-13,ERIS-YIT-202106,19.93,-1,eris_settlement_dv01
2020-11-13,ERIS-YIW-202012,49.79,-1,eris_settlement_dv01
2020-11-13,YAHOO-CONTINUOUS-ZF,49.79,-1,cme_fixed_ics_ratio_proxy
2020-11-13,YAHOO-CONTINUOUS-ZT,39.86,-1,cme_fixed_ics_ratio_proxy
2020-11-16,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-11-16,ERIS-YIW-202012,49.78,-1,eris_settlement_dv01
2020-11-16,YAHOO-CONTINUOUS-ZF,49.78,-1,cme_fixed_ics_ratio_proxy
2020-11-16,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-11-17,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-11-17,ERIS-YIW-202012,49.83,-1,eris_settlement_dv01
2020-11-17,YAHOO-CONTINUOUS-ZF,49.83,-1,cme_fixed_ics_ratio_proxy
2020-11-17,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-11-18,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-11-18,ERIS-YIW-202012,49.79,-1,eris_settlement_dv01
2020-11-18,YAHOO-CONTINUOUS-ZF,49.79,-1,cme_fixed_ics_ratio_proxy
2020-11-18,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-11-19,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-11-19,ERIS-YIW-202012,49.82,-1,eris_settlement_dv01
2020-11-19,YAHOO-CONTINUOUS-ZF,49.82,-1,cme_fixed_ics_ratio_proxy
2020-11-19,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-11-20,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-11-20,ERIS-YIW-202012,49.83,-1,eris_settlement_dv01
2020-11-20,YAHOO-CONTINUOUS-ZF,49.83,-1,cme_fixed_ics_ratio_proxy
2020-11-20,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-11-23,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-11-23,ERIS-YIW-202012,49.8,-1,eris_settlement_dv01
2020-11-23,YAHOO-CONTINUOUS-ZF,49.8,-1,cme_fixed_ics_ratio_proxy
2020-11-23,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-11-24,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-11-24,ERIS-YIW-202012,49.79,-1,eris_settlement_dv01
2020-11-24,YAHOO-CONTINUOUS-ZF,49.79,-1,cme_fixed_ics_ratio_proxy
2020-11-24,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-11-25,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-11-25,ERIS-YIW-202012,49.8,-1,eris_settlement_dv01
2020-11-25,YAHOO-CONTINUOUS-ZF,49.8,-1,cme_fixed_ics_ratio_proxy
2020-11-25,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-11-27,ERIS-YIT-202106,19.98,-1,eris_settlement_dv01
2020-11-27,ERIS-YIW-202012,49.9,-1,eris_settlement_dv01
2020-11-27,YAHOO-CONTINUOUS-ZF,49.9,-1,cme_fixed_ics_ratio_proxy
2020-11-27,YAHOO-CONTINUOUS-ZT,39.96,-1,cme_fixed_ics_ratio_proxy
2020-11-30,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-11-30,ERIS-YIW-202012,49.83,-1,eris_settlement_dv01
2020-11-30,YAHOO-CONTINUOUS-ZF,49.83,-1,cme_fixed_ics_ratio_proxy
2020-11-30,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-12-01,ERIS-YIT-202106,19.93,-1,eris_settlement_dv01
2020-12-01,ERIS-YIW-202012,49.7,-1,eris_settlement_dv01
2020-12-01,YAHOO-CONTINUOUS-ZF,49.7,-1,cme_fixed_ics_ratio_proxy
2020-12-01,YAHOO-CONTINUOUS-ZT,39.86,-1,cme_fixed_ics_ratio_proxy
2020-12-02,ERIS-YIT-202106,19.93,-1,eris_settlement_dv01
2020-12-02,ERIS-YIW-202012,49.71,-1,eris_settlement_dv01
2020-12-02,YAHOO-CONTINUOUS-ZF,49.71,-1,cme_fixed_ics_ratio_proxy
2020-12-02,YAHOO-CONTINUOUS-ZT,39.86,-1,cme_fixed_ics_ratio_proxy
2020-12-03,ERIS-YIT-202106,19.93,-1,eris_settlement_dv01
2020-12-03,ERIS-YIW-202012,49.74,-1,eris_settlement_dv01
2020-12-03,YAHOO-CONTINUOUS-ZF,49.74,-1,cme_fixed_ics_ratio_proxy
2020-12-03,YAHOO-CONTINUOUS-ZT,39.86,-1,cme_fixed_ics_ratio_proxy
2020-12-04,ERIS-YIT-202106,19.93,-1,eris_settlement_dv01
2020-12-04,ERIS-YIW-202012,49.69,-1,eris_settlement_dv01
2020-12-04,YAHOO-CONTINUOUS-ZF,49.69,-1,cme_fixed_ics_ratio_proxy
2020-12-04,YAHOO-CONTINUOUS-ZT,39.86,-1,cme_fixed_ics_ratio_proxy
2020-12-07,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-07,ERIS-YIW-202012,49.78,-1,eris_settlement_dv01
2020-12-07,YAHOO-CONTINUOUS-ZF,49.78,-1,cme_fixed_ics_ratio_proxy
2020-12-07,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-08,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-12-08,ERIS-YIW-202012,49.77,-1,eris_settlement_dv01
2020-12-08,YAHOO-CONTINUOUS-ZF,49.77,-1,cme_fixed_ics_ratio_proxy
2020-12-08,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-12-09,ERIS-YIT-202106,19.94,-1,eris_settlement_dv01
2020-12-09,ERIS-YIW-202012,49.75,-1,eris_settlement_dv01
2020-12-09,YAHOO-CONTINUOUS-ZF,49.75,-1,cme_fixed_ics_ratio_proxy
2020-12-09,YAHOO-CONTINUOUS-ZT,39.88,-1,cme_fixed_ics_ratio_proxy
2020-12-10,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-10,ERIS-YIW-202012,49.79,-1,eris_settlement_dv01
2020-12-10,YAHOO-CONTINUOUS-ZF,49.79,-1,cme_fixed_ics_ratio_proxy
2020-12-10,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-11,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-11,ERIS-YIW-202012,49.84,-1,eris_settlement_dv01
2020-12-11,YAHOO-CONTINUOUS-ZF,49.84,-1,cme_fixed_ics_ratio_proxy
2020-12-11,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-14,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-14,ERIS-YIW-202012,49.82,-1,eris_settlement_dv01
2020-12-14,YAHOO-CONTINUOUS-ZF,49.82,-1,cme_fixed_ics_ratio_proxy
2020-12-14,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-15,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-15,ERIS-YIW-202012,49.79,-1,eris_settlement_dv01
2020-12-15,YAHOO-CONTINUOUS-ZF,49.79,-1,cme_fixed_ics_ratio_proxy
2020-12-15,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-16,ERIS-YIT-202106,19.13,-1,eris_settlement_dv01
2020-12-16,ERIS-YIW-202012,49.79,-1,eris_settlement_dv01
2020-12-16,YAHOO-CONTINUOUS-ZF,49.79,-1,cme_fixed_ics_ratio_proxy
2020-12-16,YAHOO-CONTINUOUS-ZT,38.26,-1,cme_fixed_ics_ratio_proxy
2020-12-17,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-17,ERIS-YIW-202012,49.76,-1,eris_settlement_dv01
2020-12-17,YAHOO-CONTINUOUS-ZF,49.76,-1,cme_fixed_ics_ratio_proxy
2020-12-17,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-18,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-18,ERIS-YIW-202012,49.73,-1,eris_settlement_dv01
2020-12-18,YAHOO-CONTINUOUS-ZF,49.73,-1,cme_fixed_ics_ratio_proxy
2020-12-18,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-21,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-21,ERIS-YIW-202012,49.64,-1,eris_settlement_dv01
2020-12-21,YAHOO-CONTINUOUS-ZF,49.64,-1,cme_fixed_ics_ratio_proxy
2020-12-21,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-22,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-22,ERIS-YIW-202012,49.64,-1,eris_settlement_dv01
2020-12-22,YAHOO-CONTINUOUS-ZF,49.64,-1,cme_fixed_ics_ratio_proxy
2020-12-22,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-23,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-23,ERIS-YIW-202012,49.58,-1,eris_settlement_dv01
2020-12-23,YAHOO-CONTINUOUS-ZF,49.58,-1,cme_fixed_ics_ratio_proxy
2020-12-23,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-24,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-24,ERIS-YIW-202012,49.56,-1,eris_settlement_dv01
2020-12-24,YAHOO-CONTINUOUS-ZF,49.56,-1,cme_fixed_ics_ratio_proxy
2020-12-24,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
2020-12-28,ERIS-YIT-202106,19.95,-1,eris_settlement_dv01
2020-12-28,ERIS-YIW-202012,49.44,-1,eris_settlement_dv01
2020-12-28,YAHOO-CONTINUOUS-ZF,49.44,-1,cme_fixed_ics_ratio_proxy
2020-12-28,YAHOO-CONTINUOUS-ZT,39.9,-1,cme_fixed_ics_ratio_proxy
