observation_date,series_id,instrument_id,value,value_unit,source_observation_time_utc,available_at_utc,source,classification,proxy_label
2020-09-21,,ERIS-YIW,100.555,price_points,2020-09-21T21:00:00Z,2020-09-21T21:01:00Z,ERIS,exact,
2020-09-21,,YAHOO-CONTINUOUS-ZF,125.890625,price_points,2020-09-21T21:00:00Z,2020-09-21T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-21,,YAHOO-CONTINUOUS-ZT,110.421875,price_points,2020-09-21T21:00:00Z,2020-09-21T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-22,,ERIS-YIT,99.9538,price_points,2020-09-22T21:00:00Z,2020-09-22T21:01:00Z,ERIS,exact,
2020-09-22,,ERIS-YIW,100.58,price_points,2020-09-22T21:00:00Z,2020-09-22T21:01:00Z,ERIS,exact,
2020-09-22,,YAHOO-CONTINUOUS-ZF,125.9453125,price_points,2020-09-22T21:00:00Z,2020-09-22T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-22,,YAHOO-CONTINUOUS-ZT,110.4296875,price_points,2020-09-22T21:00:00Z,2020-09-22T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-23,,ERIS-YIT,99.95,price_points,2020-09-23T21:00:00Z,2020-09-23T21:01:00Z,ERIS,exact,
2020-09-23,,ERIS-YIW,100.57,price_points,2020-09-23T21:00:00Z,2020-09-23T21:01:00Z,ERIS,exact,
2020-09-23,,YAHOO-CONTINUOUS-ZF,125.890625,price_points,2020-09-23T21:00:00Z,2020-09-23T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-23,,YAHOO-CONTINUOUS-ZT,110.41796875,price_points,2020-09-23T21:00:00Z,2020-09-23T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-24,,ERIS-YIT,99.95,price_points,2020-09-24T21:00:00Z,2020-09-24T21:01:00Z,ERIS,exact,
2020-09-24,,ERIS-YIW,100.55,price_points,2020-09-24T21:00:00Z,2020-09-24T21:01:00Z,ERIS,exact,
2020-09-24,,YAHOO-CONTINUOUS-ZF,125.90625,price_points,2020-09-24T21:00:00Z,2020-09-24T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-24,,YAHOO-CONTINUOUS-ZT,110.42578125,price_points,2020-09-24T21:00:00Z,2020-09-24T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-25,,ERIS-YIT,99.9525,price_points,2020-09-25T21:00:00Z,2020-09-25T21:01:00Z,ERIS,exact,
2020-09-25,,ERIS-YIW,100.58,price_points,2020-09-25T21:00:00Z,2020-09-25T21:01:00Z,ERIS,exact,
2020-09-25,,YAHOO-CONTINUOUS-ZF,125.953125,price_points,2020-09-25T21:00:00Z,2020-09-25T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-25,,YAHOO-CONTINUOUS-ZT,110.4375,price_points,2020-09-25T21:00:00Z,2020-09-25T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-28,,ERIS-YIT,99.9488,price_points,2020-09-28T21:00:00Z,2020-09-28T21:01:00Z,ERIS,exact,
2020-09-28,,ERIS-YIW,100.585,price_points,2020-09-28T21:00:00Z,2020-09-28T21:01:00Z,ERIS,exact,
2020-09-28,,YAHOO-CONTINUOUS-ZF,125.9453125,price_points,2020-09-28T21:00:00Z,2020-09-28T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-28,,YAHOO-CONTINUOUS-ZT,110.44140625,price_points,2020-09-28T21:00:00Z,2020-09-28T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-29,,ERIS-YIT,99.9488,price_points,2020-09-29T21:00:00Z,2020-09-29T21:01:00Z,ERIS,exact,
2020-09-29,,ERIS-YIW,100.605,price_points,2020-09-29T21:00:00Z,2020-09-29T21:01:00Z,ERIS,exact,
2020-09-29,,YAHOO-CONTINUOUS-ZF,126.0078125,price_points,2020-09-29T21:00:00Z,2020-09-29T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-29,,YAHOO-CONTINUOUS-ZT,110.4453125,price_points,2020-09-29T21:00:00Z,2020-09-29T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-30,,ERIS-YIT,99.9438,price_points,2020-09-30T21:00:00Z,2020-09-30T21:01:00Z,ERIS,exact,
2020-09-30,,ERIS-YIW,100.52,price_points,2020-09-30T21:00:00Z,2020-09-30T21:01:00Z,ERIS,exact,
2020-09-30,,YAHOO-CONTINUOUS-ZF,125.921875,price_points,2020-09-30T21:00:00Z,2020-09-30T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-09-30,,YAHOO-CONTINUOUS-ZT,110.453125,price_points,2020-09-30T21:00:00Z,2020-09-30T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-01,,ERIS-YIT,99.9388,price_points,2020-10-01T21:00:00Z,2020-10-01T21:01:00Z,ERIS,exact,
2020-10-01,,ERIS-YIW,100.52,price_points,2020-10-01T21:00:00Z,2020-10-01T21:01:00Z,ERIS,exact,
2020-10-01,,YAHOO-CONTINUOUS-ZF,126.0234375,price_points,2020-10-01T21:00:00Z,2020-10-01T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-01,,YAHOO-CONTINUOUS-ZT,110.46875,price_points,2020-10-01T21:00:00Z,2020-10-01T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-02,,ERIS-YIT,99.93,price_points,2020-10-02T21:00:00Z,2020-10-02T21:01:00Z,ERIS,exact,
2020-10-02,,ERIS-YIW,100.475,price_points,2020-10-02T21:00:00Z,2020-10-02T21:01:00Z,ERIS,exact,
2020-10-02,,YAHOO-CONTINUOUS-ZF,125.953125,price_points,2020-10-02T21:00:00Z,2020-10-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-02,,YAHOO-CONTINUOUS-ZT,110.45703125,price_points,2020-10-02T21:00:00Z,2020-10-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-05,,ERIS-YIT,99.93,price_points,2020-10-05T21:00:00Z,2020-10-05T21:01:00Z,ERIS,exact,
2020-10-05,,ERIS-YIW,100.315,price_points,2020-10-05T21:00:00Z,2020-10-05T21:01:00Z,ERIS,exact,
2020-10-05,,YAHOO-CONTINUOUS-ZF,125.7578125,price_points,2020-10-05T21:00:00Z,2020-10-05T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-05,,YAHOO-CONTINUOUS-ZT,110.42578125,price_points,2020-10-05T21:00:00Z,2020-10-05T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-06,,ERIS-YIT,99.92960000000001,price_points,2020-10-06T21:00:00Z,2020-10-06T21:01:00Z,ERIS,exact,
2020-10-06,,ERIS-YIW,100.35,price_points,2020-10-06T21:00:00Z,2020-10-06T21:01:00Z,ERIS,exact,
2020-10-06,,YAHOO-CONTINUOUS-ZF,125.7890625,price_points,2020-10-06T21:00:00Z,2020-10-06T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-06,,YAHOO-CONTINUOUS-ZT,110.4296875,price_points,2020-10-06T21:00:00Z,2020-10-06T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-07,,ERIS-YIT,99.9072,price_points,2020-10-07T21:00:00Z,2020-10-07T21:01:00Z,ERIS,exact,
2020-10-07,,ERIS-YIW,100.215,price_points,2020-10-07T21:00:00Z,2020-10-07T21:01:00Z,ERIS,exact,
2020-10-07,,YAHOO-CONTINUOUS-ZF,125.6640625,price_points,2020-10-07T21:00:00Z,2020-10-07T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-07,,YAHOO-CONTINUOUS-ZT,110.40625,price_points,2020-10-07T21:00:00Z,2020-10-07T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-08,,ERIS-YIT,99.91420000000001,price_points,2020-10-08T21:00:00Z,2020-10-08T21:01:00Z,ERIS,exact,
2020-10-08,,ERIS-YIW,100.285,price_points,2020-10-08T21:00:00Z,2020-10-08T21:01:00Z,ERIS,exact,
2020-10-08,,YAHOO-CONTINUOUS-ZF,125.765625,price_points,2020-10-08T21:00:00Z,2020-10-08T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-08,,YAHOO-CONTINUOUS-ZT,110.42578125,price_points,2020-10-08T21:00:00Z,2020-10-08T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-09,,ERIS-YIT,99.8999,price_points,2020-10-09T21:00:00Z,2020-10-09T21:01:00Z,ERIS,exact,
2020-10-09,,ERIS-YIW,100.235,price_points,2020-10-09T21:00:00Z,2020-10-09T21:01:00Z,ERIS,exact,
2020-10-09,,YAHOO-CONTINUOUS-ZF,125.7109375,price_points,2020-10-09T21:00:00Z,2020-10-09T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-09,,YAHOO-CONTINUOUS-ZT,110.41015625,price_points,2020-10-09T21:00:00Z,2020-10-09T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-12,,ERIS-YIT,99.8999,price_points,2020-10-12T21:00:00Z,2020-10-12T21:01:00Z,ERIS,exact,
2020-10-12,,ERIS-YIW,100.235,price_points,2020-10-12T21:00:00Z,2020-10-12T21:01:00Z,ERIS,exact,
2020-10-12,,YAHOO-CONTINUOUS-ZF,125.7265625,price_points,2020-10-12T21:00:00Z,2020-10-12T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-12,,YAHOO-CONTINUOUS-ZT,110.41015625,price_points,2020-10-12T21:00:00Z,2020-10-12T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-13,,ERIS-YIT,99.9278,price_points,2020-10-13T21:00:00Z,2020-10-13T21:01:00Z,ERIS,exact,
2020-10-13,,ERIS-YIW,100.385,price_points,2020-10-13T21:00:00Z,2020-10-13T21:01:00Z,ERIS,exact,
2020-10-13,,YAHOO-CONTINUOUS-ZF,125.890625,price_points,2020-10-13T21:00:00Z,2020-10-13T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-13,,YAHOO-CONTINUOUS-ZT,110.44140625,price_points,2020-10-13T21:00:00Z,2020-10-13T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-14,,ERIS-YIT,99.92030000000001,price_points,2020-10-14T21:00:00Z,2020-10-14T21:01:00Z,ERIS,exact,
2020-10-14,,ERIS-YIW,100.37,price_points,2020-10-14T21:00:00Z,2020-10-14T21:01:00Z,ERIS,exact,
2020-10-14,,YAHOO-CONTINUOUS-ZF,125.890625,price_points,2020-10-14T21:00:00Z,2020-10-14T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-14,,YAHOO-CONTINUOUS-ZT,110.4375,price_points,2020-10-14T21:00:00Z,2020-10-14T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-15,,ERIS-YIT,99.90920000000001,price_points,2020-10-15T21:00:00Z,2020-10-15T21:01:00Z,ERIS,exact,
2020-10-15,,ERIS-YIW,100.305,price_points,2020-10-15T21:00:00Z,2020-10-15T21:01:00Z,ERIS,exact,
2020-10-15,,YAHOO-CONTINUOUS-ZF,125.84375,price_points,2020-10-15T21:00:00Z,2020-10-15T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-15,,YAHOO-CONTINUOUS-ZT,110.4375,price_points,2020-10-15T21:00:00Z,2020-10-15T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-16,,ERIS-YIT,99.9075,price_points,2020-10-16T21:00:00Z,2020-10-16T21:01:00Z,ERIS,exact,
2020-10-16,,ERIS-YIW,100.285,price_points,2020-10-16T21:00:00Z,2020-10-16T21:01:00Z,ERIS,exact,
2020-10-16,,YAHOO-CONTINUOUS-ZF,125.8203125,price_points,2020-10-16T21:00:00Z,2020-10-16T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-16,,YAHOO-CONTINUOUS-ZT,110.4296875,price_points,2020-10-16T21:00:00Z,2020-10-16T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-19,,ERIS-YIT,99.9034,price_points,2020-10-19T21:00:00Z,2020-10-19T21:01:00Z,ERIS,exact,
2020-10-19,,ERIS-YIW,100.225,price_points,2020-10-19T21:00:00Z,2020-10-19T21:01:00Z,ERIS,exact,
2020-10-19,,YAHOO-CONTINUOUS-ZF,125.7578125,price_points,2020-10-19T21:00:00Z,2020-10-19T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-19,,YAHOO-CONTINUOUS-ZT,110.42578125,price_points,2020-10-19T21:00:00Z,2020-10-19T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-20,,ERIS-YIT,99.9034,price_points,2020-10-20T21:00:00Z,2020-10-20T21:01:00Z,ERIS,exact,
2020-10-20,,ERIS-YIW,100.155,price_points,2020-10-20T21:00:00Z,2020-10-20T21:01:00Z,ERIS,exact,
2020-10-20,,YAHOO-CONTINUOUS-ZF,125.71875,price_points,2020-10-20T21:00:00Z,2020-10-20T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-20,,YAHOO-CONTINUOUS-ZT,110.42578125,price_points,2020-10-20T21:00:00Z,2020-10-20T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-21,,ERIS-YIT,99.9051,price_points,2020-10-21T21:00:00Z,2020-10-21T21:01:00Z,ERIS,exact,
2020-10-21,,ERIS-YIW,100.105,price_points,2020-10-21T21:00:00Z,2020-10-21T21:01:00Z,ERIS,exact,
2020-10-21,,YAHOO-CONTINUOUS-ZF,125.671875,price_points,2020-10-21T21:00:00Z,2020-10-21T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-21,,YAHOO-CONTINUOUS-ZT,110.421875,price_points,2020-10-21T21:00:00Z,2020-10-21T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-22,,ERIS-YIT,99.89390000000002,price_points,2020-10-22T21:00:00Z,2020-10-22T21:01:00Z,ERIS,exact,
2020-10-22,,ERIS-YIW,100.015,price_points,2020-10-22T21:00:00Z,2020-10-22T21:01:00Z,ERIS,exact,
2020-10-22,,YAHOO-CONTINUOUS-ZF,125.5703125,price_points,2020-10-22T21:00:00Z,2020-10-22T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-22,,YAHOO-CONTINUOUS-ZT,110.40625,price_points,2020-10-22T21:00:00Z,2020-10-22T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-23,,ERIS-YIT,99.89560000000002,price_points,2020-10-23T21:00:00Z,2020-10-23T21:01:00Z,ERIS,exact,
2020-10-23,,ERIS-YIW,100.04,price_points,2020-10-23T21:00:00Z,2020-10-23T21:01:00Z,ERIS,exact,
2020-10-23,,YAHOO-CONTINUOUS-ZF,125.578125,price_points,2020-10-23T21:00:00Z,2020-10-23T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-23,,YAHOO-CONTINUOUS-ZT,110.41015625,price_points,2020-10-23T21:00:00Z,2020-10-23T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-26,,ERIS-YIT,99.91940000000001,price_points,2020-10-26T21:00:00Z,2020-10-26T21:01:00Z,ERIS,exact,
2020-10-26,,ERIS-YIW,100.16,price_points,2020-10-26T21:00:00Z,2020-10-26T21:01:00Z,ERIS,exact,
2020-10-26,,YAHOO-CONTINUOUS-ZF,125.6796875,price_points,2020-10-26T21:00:00Z,2020-10-26T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-26,,YAHOO-CONTINUOUS-ZT,110.41796875,price_points,2020-10-26T21:00:00Z,2020-10-26T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-27,,ERIS-YIT,99.92240000000001,price_points,2020-10-27T21:00:00Z,2020-10-27T21:01:00Z,ERIS,exact,
2020-10-27,,ERIS-YIW,100.23,price_points,2020-10-27T21:00:00Z,2020-10-27T21:01:00Z,ERIS,exact,
2020-10-27,,YAHOO-CONTINUOUS-ZF,125.7578125,price_points,2020-10-27T21:00:00Z,2020-10-27T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-27,,YAHOO-CONTINUOUS-ZT,110.421875,price_points,2020-10-27T21:00:00Z,2020-10-27T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-28,,ERIS-YIT,99.92090000000002,price_points,2020-10-28T21:00:00Z,2020-10-28T21:01:00Z,ERIS,exact,
2020-10-28,,ERIS-YIW,100.22,price_points,2020-10-28T21:00:00Z,2020-10-28T21:01:00Z,ERIS,exact,
2020-10-28,,YAHOO-CONTINUOUS-ZF,125.765625,price_points,2020-10-28T21:00:00Z,2020-10-28T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-28,,YAHOO-CONTINUOUS-ZT,110.4296875,price_points,2020-10-28T21:00:00Z,2020-10-28T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-29,,ERIS-YIT,99.90580000000001,price_points,2020-10-29T21:00:00Z,2020-10-29T21:01:00Z,ERIS,exact,
2020-10-29,,ERIS-YIW,100.065,price_points,2020-10-29T21:00:00Z,2020-10-29T21:01:00Z,ERIS,exact,
2020-10-29,,YAHOO-CONTINUOUS-ZF,125.6484375,price_points,2020-10-29T21:00:00Z,2020-10-29T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-29,,YAHOO-CONTINUOUS-ZT,110.421875,price_points,2020-10-29T21:00:00Z,2020-10-29T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-30,,ERIS-YIT,99.8996,price_points,2020-10-30T21:00:00Z,2020-10-30T21:01:00Z,ERIS,exact,
2020-10-30,,ERIS-YIW,100.025,price_points,2020-10-30T21:00:00Z,2020-10-30T21:01:00Z,ERIS,exact,
2020-10-30,,YAHOO-CONTINUOUS-ZF,125.6015625,price_points,2020-10-30T21:00:00Z,2020-10-30T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-10-30,,YAHOO-CONTINUOUS-ZT,110.421875,price_points,2020-10-30T21:00:00Z,2020-10-30T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-02,,ERIS-YIT,99.9145,price_points,2020-11-02T21:00:00Z,2020-11-02T21:01:00Z,ERIS,exact,
2020-11-02,,ERIS-YIW,100.075,price_points,2020-11-02T21:00:00Z,2020-11-02T21:01:00Z,ERIS,exact,
2020-11-02,,YAHOO-CONTINUOUS-ZF,125.6015625,price_points,2020-11-02T21:00:00Z,2020-11-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-02,,YAHOO-CONTINUOUS-ZT,110.40625,price_points,2020-11-02T21:00:00Z,2020-11-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-03,,ERIS-YIT,99.8957,price_points,2020-11-03T21:00:00Z,2020-11-03T21:01:00Z,ERIS,exact,
2020-11-03,,ERIS-YIW,100.005,price_points,2020-11-03T21:00:00Z,2020-11-03T21:01:00Z,ERIS,exact,
2020-11-03,,YAHOO-CONTINUOUS-ZF,125.5390625,price_points,2020-11-03T21:00:00Z,2020-11-03T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-03,,YAHOO-CONTINUOUS-ZT,110.3828125,price_points,2020-11-03T21:00:00Z,2020-11-03T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-04,,ERIS-YIT,99.93560000000001,price_points,2020-11-04T21:00:00Z,2020-11-04T21:01:00Z,ERIS,exact,
2020-11-04,,ERIS-YIW,100.31,price_points,2020-11-04T21:00:00Z,2020-11-04T21:01:00Z,ERIS,exact,
2020-11-04,,YAHOO-CONTINUOUS-ZF,125.859375,price_points,2020-11-04T21:00:00Z,2020-11-04T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-04,,YAHOO-CONTINUOUS-ZT,110.43359375,price_points,2020-11-04T21:00:00Z,2020-11-04T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-05,,ERIS-YIT,99.91810000000001,price_points,2020-11-05T21:00:00Z,2020-11-05T21:01:00Z,ERIS,exact,
2020-11-05,,ERIS-YIW,100.255,price_points,2020-11-05T21:00:00Z,2020-11-05T21:01:00Z,ERIS,exact,
2020-11-05,,YAHOO-CONTINUOUS-ZF,125.7890625,price_points,2020-11-05T21:00:00Z,2020-11-05T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-05,,YAHOO-CONTINUOUS-ZT,110.41796875,price_points,2020-11-05T21:00:00Z,2020-11-05T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-06,,ERIS-YIT,99.8944,price_points,2020-11-06T21:00:00Z,2020-11-06T21:01:00Z,ERIS,exact,
2020-11-06,,ERIS-YIW,100.13,price_points,2020-11-06T21:00:00Z,2020-11-06T21:01:00Z,ERIS,exact,
2020-11-06,,YAHOO-CONTINUOUS-ZF,125.65625,price_points,2020-11-06T21:00:00Z,2020-11-06T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-06,,YAHOO-CONTINUOUS-ZT,110.40625,price_points,2020-11-06T21:00:00Z,2020-11-06T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-09,,ERIS-YIT,99.8324,price_points,2020-11-09T21:00:00Z,2020-11-09T21:01:00Z,ERIS,exact,
2020-11-09,,ERIS-YIW,99.725,price_points,2020-11-09T21:00:00Z,2020-11-09T21:01:00Z,ERIS,exact,
2020-11-09,,YAHOO-CONTINUOUS-ZF,125.2734375,price_points,2020-11-09T21:00:00Z,2020-11-09T21:01:00Z,YAHOO,proxy,continuous futures proxy
2020-11-09,,YAHOO-CONTINUOUS-ZT,110.35546875,price_points,2020-11-09T21:00:00Z,2020-11-09T21:01:00Z,YAHOO,proxy,continuous futures proxy
