observation_date,source,instrument_id,settlement_price,dv01_usd_per_bp
2020-09-22,YAHOO,YAHOO-CONTINUOUS-ZF,125.9453125,
2020-09-22,YAHOO,YAHOO-CONTINUOUS-ZT,110.4296875,
2020-09-23,ERIS,ERIS-YIT-202012,99.95,
2020-09-23,ERIS,ERIS-YIW-202012,100.57,
2020-09-23,YAHOO,YAHOO-CONTINUOUS-ZF,125.890625,
2020-09-23,YAHOO,YAHOO-CONTINUOUS-ZT,110.41796875,
2020-09-24,ERIS,ERIS-YIT-202012,99.95,
2020-09-24,ERIS,ERIS-YIW-202012,100.55,
2020-09-24,YAHOO,YAHOO-CONTINUOUS-ZF,125.90625,
2020-09-24,YAHOO,YAHOO-CONTINUOUS-ZT,110.42578125,
2020-09-25,ERIS,ERIS-YIT-202012,99.9525,
2020-09-25,ERIS,ERIS-YIW-202012,100.58,
2020-09-25,YAHOO,YAHOO-CONTINUOUS-ZF,125.953125,
2020-09-25,YAHOO,YAHOO-CONTINUOUS-ZT,110.4375,
2020-09-28,ERIS,ERIS-YIT-202012,99.9488,
2020-09-28,ERIS,ERIS-YIW-202012,100.585,
2020-09-28,YAHOO,YAHOO-CONTINUOUS-ZF,125.9453125,
2020-09-28,YAHOO,YAHOO-CONTINUOUS-ZT,110.44140625,
2020-09-29,ERIS,ERIS-YIT-202012,99.9488,
2020-09-29,ERIS,ERIS-YIW-202012,100.605,
2020-09-29,YAHOO,YAHOO-CONTINUOUS-ZF,126.0078125,
2020-09-29,YAHOO,YAHOO-CONTINUOUS-ZT,110.4453125,
2020-09-30,ERIS,ERIS-YIT-202012,99.9438,
2020-09-30,ERIS,ERIS-YIW-202012,100.52,
2020-09-30,YAHOO,YAHOO-CONTINUOUS-ZF,125.921875,
2020-09-30,YAHOO,YAHOO-CONTINUOUS-ZT,110.453125,
2020-10-01,ERIS,ERIS-YIT-202012,99.9388,
2020-10-01,ERIS,ERIS-YIW-202012,100.52,
2020-10-01,YAHOO,YAHOO-CONTINUOUS-ZF,126.0234375,
2020-10-01,YAHOO,YAHOO-CONTINUOUS-ZT,110.46875,
2020-10-02,ERIS,ERIS-YIT-202012,99.93,
2020-10-02,ERIS,ERIS-YIW-202012,100.475,
2020-10-02,YAHOO,YAHOO-CONTINUOUS-ZF,125.953125,
2020-10-02,YAHOO,YAHOO-CONTINUOUS-ZT,110.45703125,
2020-10-05,ERIS,ERIS-YIT-202103,99.9187,
2020-10-05,ERIS,ERIS-YIW-202012,100.315,
2020-10-05,YAHOO,YAHOO-CONTINUOUS-ZF,125.7578125,
2020-10-05,YAHOO,YAHOO-CONTINUOUS-ZT,110.42578125,
2020-10-06,ERIS,ERIS-YIT-202103,99.9183,
2020-10-06,ERIS,ERIS-YIW-202012,100.35,
2020-10-06,YAHOO,YAHOO-CONTINUOUS-ZF,125.7890625,
2020-10-06,YAHOO,YAHOO-CONTINUOUS-ZT,110.4296875,
2020-10-07,ERIS,ERIS-YIT-202103,99.8959,
2020-10-07,ERIS,ERIS-YIW-202012,100.215,
2020-10-07,YAHOO,YAHOO-CONTINUOUS-ZF,125.6640625,
2020-10-07,YAHOO,YAHOO-CONTINUOUS-ZT,110.40625,
2020-10-08,ERIS,ERIS-YIT-202103,99.9029,
2020-10-08,ERIS,ERIS-YIW-202012,100.285,
2020-10-08,YAHOO,YAHOO-CONTINUOUS-ZF,125.765625,
2020-10-08,YAHOO,YAHOO-CONTINUOUS-ZT,110.42578125,
2020-10-09,ERIS,ERIS-YIT-202103,99.8886,
2020-10-09,ERIS,ERIS-YIW-202012,100.235,
2020-10-09,YAHOO,YAHOO-CONTINUOUS-ZF,125.7109375,
2020-10-09,YAHOO,YAHOO-CONTINUOUS-ZT,110.41015625,
2020-10-12,ERIS,ERIS-YIT-202103,99.8886,
2020-10-12,ERIS,ERIS-YIW-202012,100.235,
2020-10-12,YAHOO,YAHOO-CONTINUOUS-ZF,125.7265625,
2020-10-12,YAHOO,YAHOO-CONTINUOUS-ZT,110.41015625,
2020-10-13,ERIS,ERIS-YIT-202103,99.9165,
2020-10-13,ERIS,ERIS-YIW-202012,100.385,
2020-10-13,YAHOO,YAHOO-CONTINUOUS-ZF,125.890625,
2020-10-13,YAHOO,YAHOO-CONTINUOUS-ZT,110.44140625,
2020-10-14,ERIS,ERIS-YIT-202103,99.909,
2020-10-14,ERIS,ERIS-YIW-202012,100.37,
2020-10-14,YAHOO,YAHOO-CONTINUOUS-ZF,125.890625,
2020-10-14,YAHOO,YAHOO-CONTINUOUS-ZT,110.4375,
2020-10-15,ERIS,ERIS-YIT-202103,99.8979,
2020-10-15,ERIS,ERIS-YIW-202012,100.305,
2020-10-15,YAHOO,YAHOO-CONTINUOUS-ZF,125.84375,
2020-10-15,YAHOO,YAHOO-CONTINUOUS-ZT,110.4375,
2020-10-16,ERIS,ERIS-YIT-202103,99.8962,
2020-10-16,ERIS,ERIS-YIW-202012,100.285,
2020-10-16,YAHOO,YAHOO-CONTINUOUS-ZF,125.8203125,
2020-10-16,YAHOO,YAHOO-CONTINUOUS-ZT,110.4296875,
2020-10-19,ERIS,ERIS-YIT-202103,99.8921,
2020-10-19,ERIS,ERIS-YIW-202012,100.225,
2020-10-19,YAHOO,YAHOO-CONTINUOUS-ZF,125.7578125,
2020-10-19,YAHOO,YAHOO-CONTINUOUS-ZT,110.42578125,
2020-10-20,ERIS,ERIS-YIT-202106,99.8744,
2020-10-20,ERIS,ERIS-YIW-202012,100.155,
2020-10-20,YAHOO,YAHOO-CONTINUOUS-ZF,125.71875,
2020-10-20,YAHOO,YAHOO-CONTINUOUS-ZT,110.42578125,
2020-10-21,ERIS,ERIS-YIT-202106,99.8761,
2020-10-21,ERIS,ERIS-YIW-202012,100.105,
2020-10-21,YAHOO,YAHOO-CONTINUOUS-ZF,125.671875,
2020-10-21,YAHOO,YAHOO-CONTINUOUS-ZT,110.421875,
2020-10-22,ERIS,ERIS-YIT-202106,99.8649,
2020-10-22,ERIS,ERIS-YIW-202012,100.015,
2020-10-22,YAHOO,YAHOO-CONTINUOUS-ZF,125.5703125,
2020-10-22,YAHOO,YAHOO-CONTINUOUS-ZT,110.40625,
2020-10-23,ERIS,ERIS-YIT-202106,99.8666,
2020-10-23,ERIS,ERIS-YIW-202012,100.04,
2020-10-23,YAHOO,YAHOO-CONTINUOUS-ZF,125.578125,
2020-10-23,YAHOO,YAHOO-CONTINUOUS-ZT,110.41015625,
2020-10-26,ERIS,ERIS-YIT-202106,99.8904,
2020-10-26,ERIS,ERIS-YIW-202012,100.16,
2020-10-26,YAHOO,YAHOO-CONTINUOUS-ZF,125.6796875,
2020-10-26,YAHOO,YAHOO-CONTINUOUS-ZT,110.41796875,
2020-10-27,ERIS,ERIS-YIT-202106,99.8934,
2020-10-27,ERIS,ERIS-YIW-202012,100.23,
2020-10-27,YAHOO,YAHOO-CONTINUOUS-ZF,125.7578125,
2020-10-27,YAHOO,YAHOO-CONTINUOUS-ZT,110.421875,
2020-10-28,ERIS,ERIS-YIT-202106,99.8919,
2020-10-28,ERIS,ERIS-YIW-202012,100.22,
2020-10-28,YAHOO,YAHOO-CONTINUOUS-ZF,125.765625,
2020-10-28,YAHOO,YAHOO-CONTINUOUS-ZT,110.4296875,
2020-10-29,ERIS,ERIS-YIT-202106,99.8768,
2020-10-29,ERIS,ERIS-YIW-202012,100.065,
2020-10-29,YAHOO,YAHOO-CONTINUOUS-ZF,125.6484375,
2020-10-29,YAHOO,YAHOO-CONTINUOUS-ZT,110.421875,
2020-10-30,ERIS,ERIS-YIT-202106,99.8706,
2020-10-30,ERIS,ERIS-YIW-202012,100.025,
2020-10-30,YAHOO,YAHOO-CONTINUOUS-ZF,125.6015625,
2020-10-30,YAHOO,YAHOO-CONTINUOUS-ZT,110.421875,
2020-11-02,ERIS,ERIS-YIT-202106,99.8855,
2020-11-02,ERIS,ERIS-YIW-202012,100.075,
2020-11-02,YAHOO,YAHOO-CONTINUOUS-ZF,125.6015625,
2020-11-02,YAHOO,YAHOO-CONTINUOUS-ZT,110.40625,
2020-11-03,ERIS,ERIS-YIT-202106,99.8667,
2020-11-03,ERIS,ERIS-YIW-202012,100.005,
2020-11-03,YAHOO,YAHOO-CONTINUOUS-ZF,125.5390625,
2020-11-03,YAHOO,YAHOO-CONTINUOUS-ZT,110.3828125,
2020-11-04,ERIS,ERIS-YIT-202106,99.9066,
2020-11-04,ERIS,ERIS-YIW-202012,100.31,
2020-11-04,YAHOO,YAHOO-CONTINUOUS-ZF,125.859375,
2020-11-04,YAHOO,YAHOO-CONTINUOUS-ZT,110.43359375,
2020-11-05,ERIS,ERIS-YIT-202106,99.8891,
2020-11-05,ERIS,ERIS-YIW-202012,100.255,
2020-11-05,YAHOO,YAHOO-CONTINUOUS-ZF,125.7890625,
2020-11-05,YAHOO,YAHOO-CONTINUOUS-ZT,110.41796875,
2020-11-06,ERIS,ERIS-YIT-202106,99.8654,
2020-11-06,ERIS,ERIS-YIW-202012,100.13,
2020-11-06,YAHOO,YAHOO-CONTINUOUS-ZF,125.65625,
2020-11-06,YAHOO,YAHOO-CONTINUOUS-ZT,110.40625,
2020-11-09,ERIS,ERIS-YIT-202106,99.8034,
2020-11-09,ERIS,ERIS-YIW-202012,99.725,
2020-11-09,YAHOO,YAHOO-CONTINUOUS-ZF,125.2734375,
2020-11-09,YAHOO,YAHOO-CONTINUOUS-ZT,110.35546875,
2020-11-10,ERIS,ERIS-YIT-202106,99.7962,
2020-11-10,ERIS,ERIS-YIW-202012,99.68,
2020-11-10,YAHOO,YAHOO-CONTINUOUS-ZF,125.2109375,
2020-11-10,YAHOO,YAHOO-CONTINUOUS-ZT,110.34765625,
2020-11-11,ERIS,ERIS-YIT-202106,99.7962,
2020-11-11,ERIS,ERIS-YIW-202012,99.68,
2020-11-11,YAHOO,YAHOO-CONTINUOUS-ZF,125.25,
2020-11-11,YAHOO,YAHOO-CONTINUOUS-ZT,110.33984375,
2020-11-12,ERIS,ERIS-YIT-202106,99.8166,
2020-11-12,ERIS,ERIS-YIW-202012,99.98,
2020-11-12,YAHOO,YAHOO-CONTINUOUS-ZF,125.5,
2020-11-12,YAHOO,YAHOO-CONTINUOUS-ZT,110.36328125,
2020-11-13,ERIS,ERIS-YIT-202106,99.8104,
2020-11-13,ERIS,ERIS-YIW-202012,99.95,
2020-11-13,YAHOO,YAHOO-CONTINUOUS-ZF,125.4765625,
2020-11-13,YAHOO,YAHOO-CONTINUOUS-ZT,110.359375,
2020-11-16,ERIS,ERIS-YIT-202106,99.8034,
2020-11-16,ERIS,ERIS-YIW-202012,99.915,
2020-11-16,YAHOO,YAHOO-CONTINUOUS-ZF,125.453125,
2020-11-16,YAHOO,YAHOO-CONTINUOUS-ZT,110.35546875,
2020-11-17,ERIS,ERIS-YIT-202106,99.826,
2020-11-17,ERIS,ERIS-YIW-202012,100.035,
2020-11-17,YAHOO,YAHOO-CONTINUOUS-ZF,125.546875,
2020-11-17,YAHOO,YAHOO-CONTINUOUS-ZT,110.3671875,
2020-11-18,ERIS,ERIS-YIT-202106,99.8104,
2020-11-18,ERIS,ERIS-YIW-202012,99.96,
2020-11-18,YAHOO,YAHOO-CONTINUOUS-ZF,125.4921875,
2020-11-18,YAHOO,YAHOO-CONTINUOUS-ZT,110.3671875,
2020-11-19,ERIS,ERIS-YIT-202106,99.8218,
2020-11-19,ERIS,ERIS-YIW-202012,100.035,
2020-11-19,YAHOO,YAHOO-CONTINUOUS-ZF,125.5546875,
2020-11-19,YAHOO,YAHOO-CONTINUOUS-ZT,110.375,
2020-11-20,ERIS,ERIS-YIT-202106,99.8266,
2020-11-20,ERIS,ERIS-YIW-202012,100.075,
2020-11-20,YAHOO,YAHOO-CONTINUOUS-ZF,125.6015625,
2020-11-20,YAHOO,YAHOO-CONTINUOUS-ZT,110.390625,
2020-11-23,ERIS,ERIS-YIT-202106,99.8185,
2020-11-23,ERIS,ERIS-YIW-202012,100.025,
2020-11-23,YAHOO,YAHOO-CONTINUOUS-ZF,125.5546875,
2020-11-23,YAHOO,YAHOO-CONTINUOUS-ZT,110.38671875,
2020-11-24,ERIS,ERIS-YIT-202106,99.8198,
2020-11-24,ERIS,ERIS-YIW-202012,99.995,
2020-11-24,YAHOO,YAHOO-CONTINUOUS-ZF,125.5546875,
2020-11-24,YAHOO,YAHOO-CONTINUOUS-ZT,110.39453125,
2020-11-25,ERIS,ERIS-YIT-202106,99.8282,
2020-11-25,ERIS,ERIS-YIW-202012,100.02,
2020-11-25,YAHOO,YAHOO-CONTINUOUS-ZF,125.5703125,
2020-11-25,YAHOO,YAHOO-CONTINUOUS-ZT,110.40234375,
2020-11-27,ERIS,ERIS-YIT-202106,99.8405,
2020-11-27,ERIS,ERIS-YIW-202012,100.12,
2020-11-27,YAHOO,YAHOO-CONTINUOUS-ZF,125.671875,
2020-11-27,YAHOO,YAHOO-CONTINUOUS-ZT,110.4140625,
2020-11-30,ERIS,ERIS-YIT-202106,99.838,
2020-11-30,ERIS,ERIS-YIW-202012,100.12,
2020-11-30,YAHOO,YAHOO-CONTINUOUS-ZF,125.6953125,
2020-11-30,YAHOO,YAHOO-CONTINUOUS-ZT,110.421875,
2020-12-01,ERIS,ERIS-YIT-202106,99.7984,
2020-12-01,ERIS,ERIS-YIW-202012,99.805,
2020-12-01,YAHOO,YAHOO-CONTINUOUS-ZF,125.390625,
2020-12-01,YAHOO,YAHOO-CONTINUOUS-ZT,110.3671875,
2020-12-02,ERIS,ERIS-YIT-202106,99.8051,
2020-12-02,ERIS,ERIS-YIW-202012,99.82,
2020-12-02,YAHOO,YAHOO-CONTINUOUS-ZF,125.4375,
2020-12-02,YAHOO,YAHOO-CONTINUOUS-ZT,110.390625,
2020-12-03,ERIS,ERIS-YIT-202106,99.8071,
2020-12-03,ERIS,ERIS-YIW-202012,99.89,
2020-12-03,YAHOO,YAHOO-CONTINUOUS-ZF,125.5234375,
2020-12-03,YAHOO,YAHOO-CONTINUOUS-ZT,110.4140625,
2020-12-04,ERIS,ERIS-YIT-202106,99.8022,
2020-12-04,ERIS,ERIS-YIW-202012,99.77,
2020-12-04,YAHOO,YAHOO-CONTINUOUS-ZF,125.46875,
2020-12-04,YAHOO,YAHOO-CONTINUOUS-ZT,110.41796875,
2020-12-07,ERIS,ERIS-YIT-202106,99.8214,
2020-12-07,ERIS,ERIS-YIW-202012,99.94,
2020-12-07,YAHOO,YAHOO-CONTINUOUS-ZF,125.6015625,
2020-12-07,YAHOO,YAHOO-CONTINUOUS-ZT,110.4375,
2020-12-08,ERIS,ERIS-YIT-202106,99.7887,
2020-12-08,ERIS,ERIS-YIW-202012,99.98,
2020-12-08,YAHOO,YAHOO-CONTINUOUS-ZF,125.6015625,
2020-12-08,YAHOO,YAHOO-CONTINUOUS-ZT,110.41796875,
2020-12-09,ERIS,ERIS-YIT-202106,99.7563,
2020-12-09,ERIS,ERIS-YIW-202012,99.84,
2020-12-09,YAHOO,YAHOO-CONTINUOUS-ZF,125.5234375,
2020-12-09,YAHOO,YAHOO-CONTINUOUS-ZT,110.41796875,
2020-12-10,ERIS,ERIS-YIT-202106,99.8096,
2020-12-10,ERIS,ERIS-YIW-202012,99.9201,
2020-12-10,YAHOO,YAHOO-CONTINUOUS-ZF,125.65625,
2020-12-10,YAHOO,YAHOO-CONTINUOUS-ZT,110.44140625,
2020-12-11,ERIS,ERIS-YIT-202106,99.8373,
2020-12-11,ERIS,ERIS-YIW-202012,100.049,
2020-12-11,YAHOO,YAHOO-CONTINUOUS-ZF,125.78125,
2020-12-11,YAHOO,YAHOO-CONTINUOUS-ZT,110.48046875,
2020-12-14,ERIS,ERIS-YIT-202106,99.8395,
2020-12-14,ERIS,ERIS-YIW-202012,100.0421,
2020-12-14,YAHOO,YAHOO-CONTINUOUS-ZF,125.78125,
2020-12-14,YAHOO,YAHOO-CONTINUOUS-ZT,110.48046875,
2020-12-15,ERIS,ERIS-YIT-202106,99.8293,
2020-12-15,ERIS,ERIS-YIW-202012,99.9777,
2020-12-15,YAHOO,YAHOO-CONTINUOUS-ZF,125.7109375,
2020-12-15,YAHOO,YAHOO-CONTINUOUS-ZT,110.47265625,
2020-12-16,ERIS,ERIS-YIT-202106,99.8365,
2020-12-16,ERIS,ERIS-YIW-202012,99.9781,
2020-12-16,YAHOO,YAHOO-CONTINUOUS-ZF,125.7421875,
2020-12-16,YAHOO,YAHOO-CONTINUOUS-ZT,110.47265625,
2020-12-17,ERIS,ERIS-YIT-202106,99.8278,
2020-12-17,ERIS,ERIS-YIW-202012,99.9561,
2020-12-17,YAHOO,YAHOO-CONTINUOUS-ZF,125.703125,
2020-12-17,YAHOO,YAHOO-CONTINUOUS-ZT,110.46484375,
2020-12-18,ERIS,ERIS-YIT-202106,99.8327,
2020-12-18,ERIS,ERIS-YIW-202012,99.9377,
2020-12-18,YAHOO,YAHOO-CONTINUOUS-ZF,125.6953125,
2020-12-18,YAHOO,YAHOO-CONTINUOUS-ZT,110.46875,
2020-12-21,ERIS,ERIS-YIT-202106,99.8356,
2020-12-21,ERIS,ERIS-YIW-202012,99.9256,
2020-12-21,YAHOO,YAHOO-CONTINUOUS-ZF,125.6796875,
2020-12-21,YAHOO,YAHOO-CONTINUOUS-ZT,110.46875,
2020-12-22,ERIS,ERIS-YIT-202106,99.8414,
2020-12-22,ERIS,ERIS-YIW-202012,99.988,
2020-12-22,YAHOO,YAHOO-CONTINUOUS-ZF,125.765625,
2020-12-22,YAHOO,YAHOO-CONTINUOUS-ZT,110.4765625,
2020-12-23,ERIS,ERIS-YIT-202106,99.8286,
2020-12-23,ERIS,ERIS-YIW-202012,99.9341,
2020-12-23,YAHOO,YAHOO-CONTINUOUS-ZF,125.734375,
2020-12-23,YAHOO,YAHOO-CONTINUOUS-ZT,110.47265625,
2020-12-24,ERIS,ERIS-YIT-202106,99.8319,
2020-12-24,ERIS,ERIS-YIW-202012,99.9735,
2020-12-24,YAHOO,YAHOO-CONTINUOUS-ZF,125.765625,
2020-12-24,YAHOO,YAHOO-CONTINUOUS-ZT,110.4765625,
2020-12-28,ERIS,ERIS-YIT-202106,99.8284,
2020-12-28,ERIS,ERIS-YIW-202012,99.971,
2020-12-28,YAHOO,YAHOO-CONTINUOUS-ZF,125.78125,
2020-12-28,YAHOO,YAHOO-CONTINUOUS-ZT,110.4765625,
2020-12-29,ERIS,ERIS-YIT-202106,99.8288,
2020-12-29,ERIS,ERIS-YIW-202012,99.9595,
2020-12-29,YAHOO,YAHOO-CONTINUOUS-ZF,125.7890625,
2020-12-29,YAHOO,YAHOO-CONTINUOUS-ZT,110.4765625,
2020-12-30,ERIS,ERIS-YIT-202106,99.8304,
2020-12-30,ERIS,ERIS-YIW-202012,99.9917,
2020-12-30,YAHOO,YAHOO-CONTINUOUS-ZF,125.8125,
2020-12-30,YAHOO,YAHOO-CONTINUOUS-ZT,110.4765625,
2020-12-31,ERIS,ERIS-YIT-202106,99.8341,
2020-12-31,ERIS,ERIS-YIW-202012,100.0449,
2020-12-31,YAHOO,YAHOO-CONTINUOUS-ZF,125.859375,
2020-12-31,YAHOO,YAHOO-CONTINUOUS-ZT,110.48828125,
