observation_date,instrument_id,dv01_usd_per_bp,rate_sensitivity_sign,dv01_method
2022-01-18,YAHOO-CONTINUOUS-ZF,41.59,-1,cme_fixed_ics_ratio_proxy
2022-01-18,YAHOO-CONTINUOUS-ZT,37.68,-1,cme_fixed_ics_ratio_proxy
2022-01-19,ERIS-YIT-202112,18.83,-1,eris_settlement_dv01
2022-01-19,ERIS-YIW-202106,41.66,-1,eris_settlement_dv01
2022-01-19,YAHOO-CONTINUOUS-ZF,41.66,-1,cme_fixed_ics_ratio_proxy
2022-01-19,YAHOO-CONTINUOUS-ZT,37.66,-1,cme_fixed_ics_ratio_proxy
2022-01-20,ERIS-YIT-202112,18.79,-1,eris_settlement_dv01
2022-01-20,ERIS-YIW-202106,41.61,-1,eris_settlement_dv01
2022-01-20,YAHOO-CONTINUOUS-ZF,41.61,-1,cme_fixed_ics_ratio_proxy
2022-01-20,YAHOO-CONTINUOUS-ZT,37.58,-1,cme_fixed_ics_ratio_proxy
2022-01-21,ERIS-YIT-202112,18.79,-1,eris_settlement_dv01
2022-01-21,ERIS-YIW-202106,41.74,-1,eris_settlement_dv01
2022-01-21,YAHOO-CONTINUOUS-ZF,41.74,-1,cme_fixed_ics_ratio_proxy
2022-01-21,YAHOO-CONTINUOUS-ZT,37.58,-1,cme_fixed_ics_ratio_proxy
2022-01-24,ERIS-YIT-202112,18.74,-1,eris_settlement_dv01
2022-01-24,ERIS-YIW-202106,41.78,-1,eris_settlement_dv01
2022-01-24,YAHOO-CONTINUOUS-ZF,41.78,-1,cme_fixed_ics_ratio_proxy
2022-01-24,YAHOO-CONTINUOUS-ZT,37.48,-1,cme_fixed_ics_ratio_proxy
2022-01-25,ERIS-YIT-202112,18.69,-1,eris_settlement_dv01
2022-01-25,ERIS-YIW-202106,41.63,-1,eris_settlement_dv01
2022-01-25,YAHOO-CONTINUOUS-ZF,41.63,-1,cme_fixed_ics_ratio_proxy
2022-01-25,YAHOO-CONTINUOUS-ZT,37.38,-1,cme_fixed_ics_ratio_proxy
2022-01-26,ERIS-YIT-202112,18.62,-1,eris_settlement_dv01
2022-01-26,ERIS-YIW-202106,41.43,-1,eris_settlement_dv01
2022-01-26,YAHOO-CONTINUOUS-ZF,41.43,-1,cme_fixed_ics_ratio_proxy
2022-01-26,YAHOO-CONTINUOUS-ZT,37.24,-1,cme_fixed_ics_ratio_proxy
2022-01-27,ERIS-YIT-202112,18.54,-1,eris_settlement_dv01
2022-01-27,ERIS-YIW-202112,46.69,-1,eris_settlement_dv01
2022-01-27,YAHOO-CONTINUOUS-ZF,46.69,-1,cme_fixed_ics_ratio_proxy
2022-01-27,YAHOO-CONTINUOUS-ZT,37.08,-1,cme_fixed_ics_ratio_proxy
2022-01-28,ERIS-YIT-202112,18.52,-1,eris_settlement_dv01
2022-01-28,ERIS-YIW-202112,46.76,-1,eris_settlement_dv01
2022-01-28,YAHOO-CONTINUOUS-ZF,46.76,-1,cme_fixed_ics_ratio_proxy
2022-01-28,YAHOO-CONTINUOUS-ZT,37.04,-1,cme_fixed_ics_ratio_proxy
2022-01-31,ERIS-YIT-202112,18.44,-1,eris_settlement_dv01
2022-01-31,ERIS-YIW-202112,46.69,-1,eris_settlement_dv01
2022-01-31,YAHOO-CONTINUOUS-ZF,46.69,-1,cme_fixed_ics_ratio_proxy
2022-01-31,YAHOO-CONTINUOUS-ZT,36.88,-1,cme_fixed_ics_ratio_proxy
2022-02-01,ERIS-YIT-202112,18.42,-1,eris_settlement_dv01
2022-02-01,ERIS-YIW-202112,46.68,-1,eris_settlement_dv01
2022-02-01,YAHOO-CONTINUOUS-ZF,46.68,-1,cme_fixed_ics_ratio_proxy
2022-02-01,YAHOO-CONTINUOUS-ZT,36.84,-1,cme_fixed_ics_ratio_proxy
2022-02-02,ERIS-YIT-202112,18.39,-1,eris_settlement_dv01
2022-02-02,ERIS-YIW-202112,46.7,-1,eris_settlement_dv01
2022-02-02,YAHOO-CONTINUOUS-ZF,46.7,-1,cme_fixed_ics_ratio_proxy
2022-02-02,YAHOO-CONTINUOUS-ZT,36.78,-1,cme_fixed_ics_ratio_proxy
2022-02-03,ERIS-YIT-202112,18.35,-1,eris_settlement_dv01
2022-02-03,ERIS-YIW-202112,46.52,-1,eris_settlement_dv01
2022-02-03,YAHOO-CONTINUOUS-ZF,46.52,-1,cme_fixed_ics_ratio_proxy
2022-02-03,YAHOO-CONTINUOUS-ZT,36.7,-1,cme_fixed_ics_ratio_proxy
2022-02-04,ERIS-YIT-202112,18.25,-1,eris_settlement_dv01
2022-02-04,ERIS-YIW-202112,46.16,-1,eris_settlement_dv01
2022-02-04,YAHOO-CONTINUOUS-ZF,46.16,-1,cme_fixed_ics_ratio_proxy
2022-02-04,YAHOO-CONTINUOUS-ZT,36.5,-1,cme_fixed_ics_ratio_proxy
2022-02-07,ERIS-YIT-202112,18.19,-1,eris_settlement_dv01
2022-02-07,ERIS-YIW-202112,46.13,-1,eris_settlement_dv01
2022-02-07,YAHOO-CONTINUOUS-ZF,46.13,-1,cme_fixed_ics_ratio_proxy
2022-02-07,YAHOO-CONTINUOUS-ZT,36.38,-1,cme_fixed_ics_ratio_proxy
2022-02-08,ERIS-YIT-202112,18.14,-1,eris_settlement_dv01
2022-02-08,ERIS-YIW-202112,45.98,-1,eris_settlement_dv01
2022-02-08,YAHOO-CONTINUOUS-ZF,45.98,-1,cme_fixed_ics_ratio_proxy
2022-02-08,YAHOO-CONTINUOUS-ZT,36.28,-1,cme_fixed_ics_ratio_proxy
2022-02-09,ERIS-YIT-202112,18.11,-1,eris_settlement_dv01
2022-02-09,ERIS-YIW-202112,45.98,-1,eris_settlement_dv01
2022-02-09,YAHOO-CONTINUOUS-ZF,45.98,-1,cme_fixed_ics_ratio_proxy
2022-02-09,YAHOO-CONTINUOUS-ZT,36.22,-1,cme_fixed_ics_ratio_proxy
2022-02-10,ERIS-YIT-202112,17.97,-1,eris_settlement_dv01
2022-02-10,ERIS-YIW-202112,45.57,-1,eris_settlement_dv01
2022-02-10,YAHOO-CONTINUOUS-ZF,45.57,-1,cme_fixed_ics_ratio_proxy
2022-02-10,YAHOO-CONTINUOUS-ZT,35.94,-1,cme_fixed_ics_ratio_proxy
2022-02-11,ERIS-YIT-202112,17.97,-1,eris_settlement_dv01
2022-02-11,ERIS-YIW-202112,45.8,-1,eris_settlement_dv01
2022-02-11,YAHOO-CONTINUOUS-ZF,45.8,-1,cme_fixed_ics_ratio_proxy
2022-02-11,YAHOO-CONTINUOUS-ZT,35.94,-1,cme_fixed_ics_ratio_proxy
2022-02-14,ERIS-YIT-202112,17.85,-1,eris_settlement_dv01
2022-02-14,ERIS-YIW-202112,45.54,-1,eris_settlement_dv01
2022-02-14,YAHOO-CONTINUOUS-ZF,45.54,-1,cme_fixed_ics_ratio_proxy
2022-02-14,YAHOO-CONTINUOUS-ZT,35.7,-1,cme_fixed_ics_ratio_proxy
2022-02-15,ERIS-YIT-202112,17.84,-1,eris_settlement_dv01
2022-02-15,ERIS-YIW-202112,45.49,-1,eris_settlement_dv01
2022-02-15,YAHOO-CONTINUOUS-ZF,45.49,-1,cme_fixed_ics_ratio_proxy
2022-02-15,YAHOO-CONTINUOUS-ZT,35.68,-1,cme_fixed_ics_ratio_proxy
2022-02-16,ERIS-YIT-202112,17.84,-1,eris_settlement_dv01
2022-02-16,ERIS-YIW-202112,45.52,-1,eris_settlement_dv01
2022-02-16,YAHOO-CONTINUOUS-ZF,45.52,-1,cme_fixed_ics_ratio_proxy
2022-02-16,YAHOO-CONTINUOUS-ZT,35.68,-1,cme_fixed_ics_ratio_proxy
2022-02-17,ERIS-YIT-202112,17.84,-1,eris_settlement_dv01
2022-02-17,ERIS-YIW-202112,45.69,-1,eris_settlement_dv01
2022-02-17,YAHOO-CONTINUOUS-ZF,45.69,-1,cme_fixed_ics_ratio_proxy
2022-02-17,YAHOO-CONTINUOUS-ZT,35.68,-1,cme_fixed_ics_ratio_proxy
2022-02-18,ERIS-YIT-202112,17.83,-1,eris_settlement_dv01
2022-02-18,ERIS-YIW-202112,45.75,-1,eris_settlement_dv01
2022-02-18,YAHOO-CONTINUOUS-ZF,45.75,-1,cme_fixed_ics_ratio_proxy
2022-02-18,YAHOO-CONTINUOUS-ZT,35.66,-1,cme_fixed_ics_ratio_proxy
2022-02-22,ERIS-YIT-202112,17.67,-1,eris_settlement_dv01
2022-02-22,ERIS-YIW-202112,45.52,-1,eris_settlement_dv01
2022-02-22,YAHOO-CONTINUOUS-ZF,45.52,-1,cme_fixed_ics_ratio_proxy
2022-02-22,YAHOO-CONTINUOUS-ZT,35.34,-1,cme_fixed_ics_ratio_proxy
2022-02-23,ERIS-YIT-202112,17.63,-1,eris_settlement_dv01
2022-02-23,ERIS-YIW-202112,45.4,-1,eris_settlement_dv01
2022-02-23,YAHOO-CONTINUOUS-ZF,45.4,-1,cme_fixed_ics_ratio_proxy
2022-02-23,YAHOO-CONTINUOUS-ZT,35.26,-1,cme_fixed_ics_ratio_proxy
2022-02-24,ERIS-YIT-202112,17.64,-1,eris_settlement_dv01
2022-02-24,ERIS-YIW-202112,45.46,-1,eris_settlement_dv01
2022-02-24,YAHOO-CONTINUOUS-ZF,45.46,-1,cme_fixed_ics_ratio_proxy
2022-02-24,YAHOO-CONTINUOUS-ZT,35.28,-1,cme_fixed_ics_ratio_proxy
2022-02-25,ERIS-YIT-202112,17.6,-1,eris_settlement_dv01
2022-02-25,ERIS-YIW-202112,45.36,-1,eris_settlement_dv01
2022-02-25,YAHOO-CONTINUOUS-ZF,45.36,-1,cme_fixed_ics_ratio_proxy
2022-02-25,YAHOO-CONTINUOUS-ZT,35.2,-1,cme_fixed_ics_ratio_proxy
2022-02-28,ERIS-YIT-202112,17.6,-1,eris_settlement_dv01
2022-02-28,ERIS-YIW-202112,45.73,-1,eris_settlement_dv01
2022-02-28,YAHOO-CONTINUOUS-ZF,45.73,-1,cme_fixed_ics_ratio_proxy
2022-02-28,YAHOO-CONTINUOUS-ZT,35.2,-1,cme_fixed_ics_ratio_proxy
2022-03-01,ERIS-YIT-202112,17.66,-1,eris_settlement_dv01
2022-03-01,ERIS-YIW-202112,46.24,-1,eris_settlement_dv01
2022-03-01,YAHOO-CONTINUOUS-ZF,46.24,-1,cme_fixed_ics_ratio_proxy
2022-03-01,YAHOO-CONTINUOUS-ZT,35.32,-1,cme_fixed_ics_ratio_proxy
2022-03-02,ERIS-YIT-202112,17.52,-1,eris_settlement_dv01
2022-03-02,ERIS-YIW-202112,45.62,-1,eris_settlement_dv01
2022-03-02,YAHOO-CONTINUOUS-ZF,45.62,-1,cme_fixed_ics_ratio_proxy
2022-03-02,YAHOO-CONTINUOUS-ZT,35.04,-1,cme_fixed_ics_ratio_proxy
2022-03-03,ERIS-YIT-202112,17.48,-1,eris_settlement_dv01
2022-03-03,ERIS-YIW-202112,45.63,-1,eris_settlement_dv01
2022-03-03,YAHOO-CONTINUOUS-ZF,45.63,-1,cme_fixed_ics_ratio_proxy
2022-03-03,YAHOO-CONTINUOUS-ZT,34.96,-1,cme_fixed_ics_ratio_proxy
2022-03-04,ERIS-YIT-202112,17.48,-1,eris_settlement_dv01
2022-03-04,ERIS-YIW-202112,45.9,-1,eris_settlement_dv01
2022-03-04,YAHOO-CONTINUOUS-ZF,45.9,-1,cme_fixed_ics_ratio_proxy
2022-03-04,YAHOO-CONTINUOUS-ZT,34.96,-1,cme_fixed_ics_ratio_proxy
2022-03-07,ERIS-YIT-202112,17.38,-1,eris_settlement_dv01
2022-03-07,ERIS-YIW-202112,45.7,-1,eris_settlement_dv01
2022-03-07,YAHOO-CONTINUOUS-ZF,45.7,-1,cme_fixed_ics_ratio_proxy
2022-03-07,YAHOO-CONTINUOUS-ZT,34.76,-1,cme_fixed_ics_ratio_proxy
2022-03-08,ERIS-YIT-202112,17.31,-1,eris_settlement_dv01
2022-03-08,ERIS-YIW-202112,45.39,-1,eris_settlement_dv01
2022-03-08,YAHOO-CONTINUOUS-ZF,45.39,-1,cme_fixed_ics_ratio_proxy
2022-03-08,YAHOO-CONTINUOUS-ZT,34.62,-1,cme_fixed_ics_ratio_proxy
2022-03-09,ERIS-YIT-202112,17.26,-1,eris_settlement_dv01
2022-03-09,ERIS-YIW-202112,45.16,-1,eris_settlement_dv01
2022-03-09,YAHOO-CONTINUOUS-ZF,45.16,-1,cme_fixed_ics_ratio_proxy
2022-03-09,YAHOO-CONTINUOUS-ZT,34.52,-1,cme_fixed_ics_ratio_proxy
2022-03-10,ERIS-YIT-202112,17.21,-1,eris_settlement_dv01
2022-03-10,ERIS-YIW-202112,44.99,-1,eris_settlement_dv01
2022-03-10,YAHOO-CONTINUOUS-ZF,44.99,-1,cme_fixed_ics_ratio_proxy
2022-03-10,YAHOO-CONTINUOUS-ZT,34.42,-1,cme_fixed_ics_ratio_proxy
2022-03-11,ERIS-YIT-202112,17.17,-1,eris_settlement_dv01
2022-03-11,ERIS-YIW-202112,44.9,-1,eris_settlement_dv01
2022-03-11,YAHOO-CONTINUOUS-ZF,44.9,-1,cme_fixed_ics_ratio_proxy
2022-03-11,YAHOO-CONTINUOUS-ZT,34.34,-1,cme_fixed_ics_ratio_proxy
2022-03-14,ERIS-YIT-202206,19.21,-1,eris_settlement_dv01
2022-03-14,ERIS-YIW-202112,44.46,-1,eris_settlement_dv01
2022-03-14,YAHOO-CONTINUOUS-ZF,44.46,-1,cme_fixed_ics_ratio_proxy
2022-03-14,YAHOO-CONTINUOUS-ZT,38.42,-1,cme_fixed_ics_ratio_proxy
2022-03-15,ERIS-YIT-202206,19.21,-1,eris_settlement_dv01
2022-03-15,ERIS-YIW-202112,44.39,-1,eris_settlement_dv01
2022-03-15,YAHOO-CONTINUOUS-ZF,44.39,-1,cme_fixed_ics_ratio_proxy
2022-03-15,YAHOO-CONTINUOUS-ZT,38.42,-1,cme_fixed_ics_ratio_proxy
2022-03-16,ERIS-YIT-202206,19.12,-1,eris_settlement_dv01
2022-03-16,ERIS-YIW-202112,44.15,-1,eris_settlement_dv01
2022-03-16,YAHOO-CONTINUOUS-ZF,44.15,-1,cme_fixed_ics_ratio_proxy
2022-03-16,YAHOO-CONTINUOUS-ZT,38.24,-1,cme_fixed_ics_ratio_proxy
2022-03-17,ERIS-YIT-202206,19.13,-1,eris_settlement_dv01
2022-03-17,ERIS-YIW-202112,44.2,-1,eris_settlement_dv01
2022-03-17,YAHOO-CONTINUOUS-ZF,44.2,-1,cme_fixed_ics_ratio_proxy
2022-03-17,YAHOO-CONTINUOUS-ZT,38.26,-1,cme_fixed_ics_ratio_proxy
2022-03-18,ERIS-YIT-202206,19.12,-1,eris_settlement_dv01
2022-03-18,ERIS-YIW-202112,44.21,-1,eris_settlement_dv01
2022-03-18,YAHOO-CONTINUOUS-ZF,44.21,-1,cme_fixed_ics_ratio_proxy
2022-03-18,YAHOO-CONTINUOUS-ZT,38.24,-1,cme_fixed_ics_ratio_proxy
2022-03-21,ERIS-YIT-202206,19,-1,eris_settlement_dv01
2022-03-21,ERIS-YIW-202112,43.66,-1,eris_settlement_dv01
2022-03-21,YAHOO-CONTINUOUS-ZF,43.66,-1,cme_fixed_ics_ratio_proxy
2022-03-21,YAHOO-CONTINUOUS-ZT,38,-1,cme_fixed_ics_ratio_proxy
2022-03-22,ERIS-YIT-202206,18.99,-1,eris_settlement_dv01
2022-03-22,ERIS-YIW-202112,43.56,-1,eris_settlement_dv01
2022-03-22,YAHOO-CONTINUOUS-ZF,43.56,-1,cme_fixed_ics_ratio_proxy
2022-03-22,YAHOO-CONTINUOUS-ZT,37.98,-1,cme_fixed_ics_ratio_proxy
2022-03-23,ERIS-YIT-202206,19.02,-1,eris_settlement_dv01
2022-03-23,ERIS-YIW-202112,43.67,-1,eris_settlement_dv01
2022-03-23,YAHOO-CONTINUOUS-ZF,43.67,-1,cme_fixed_ics_ratio_proxy
2022-03-23,YAHOO-CONTINUOUS-ZT,38.04,-1,cme_fixed_ics_ratio_proxy
2022-03-24,ERIS-YIT-202206,19,-1,eris_settlement_dv01
2022-03-24,ERIS-YIW-202112,43.56,-1,eris_settlement_dv01
2022-03-24,YAHOO-CONTINUOUS-ZF,43.56,-1,cme_fixed_ics_ratio_proxy
2022-03-24,YAHOO-CONTINUOUS-ZT,38,-1,cme_fixed_ics_ratio_proxy
2022-03-25,ERIS-YIT-202206,18.9,-1,eris_settlement_dv01
2022-03-25,ERIS-YIW-202112,43.03,-1,eris_settlement_dv01
2022-03-25,YAHOO-CONTINUOUS-ZF,43.03,-1,cme_fixed_ics_ratio_proxy
2022-03-25,YAHOO-CONTINUOUS-ZT,37.8,-1,cme_fixed_ics_ratio_proxy
2022-03-28,ERIS-YIT-202206,18.87,-1,eris_settlement_dv01
2022-03-28,ERIS-YIW-202112,42.93,-1,eris_settlement_dv01
2022-03-28,YAHOO-CONTINUOUS-ZF,42.93,-1,cme_fixed_ics_ratio_proxy
2022-03-28,YAHOO-CONTINUOUS-ZT,37.74,-1,cme_fixed_ics_ratio_proxy
2022-03-29,ERIS-YIT-202206,18.89,-1,eris_settlement_dv01
2022-03-29,ERIS-YIW-202112,43.08,-1,eris_settlement_dv01
2022-03-29,YAHOO-CONTINUOUS-ZF,43.08,-1,cme_fixed_ics_ratio_proxy
2022-03-29,YAHOO-CONTINUOUS-ZT,37.78,-1,cme_fixed_ics_ratio_proxy
2022-03-30,ERIS-YIT-202206,18.91,-1,eris_settlement_dv01
2022-03-30,ERIS-YIW-202112,43.17,-1,eris_settlement_dv01
2022-03-30,YAHOO-CONTINUOUS-ZF,43.17,-1,cme_fixed_ics_ratio_proxy
2022-03-30,YAHOO-CONTINUOUS-ZT,37.82,-1,cme_fixed_ics_ratio_proxy
2022-03-31,ERIS-YIT-202206,18.94,-1,eris_settlement_dv01
2022-03-31,ERIS-YIW-202112,43.27,-1,eris_settlement_dv01
2022-03-31,YAHOO-CONTINUOUS-ZF,43.27,-1,cme_fixed_ics_ratio_proxy
2022-03-31,YAHOO-CONTINUOUS-ZT,37.88,-1,cme_fixed_ics_ratio_proxy
2022-04-01,ERIS-YIT-202206,18.85,-1,eris_settlement_dv01
2022-04-01,ERIS-YIW-202112,42.92,-1,eris_settlement_dv01
2022-04-01,YAHOO-CONTINUOUS-ZF,42.92,-1,cme_fixed_ics_ratio_proxy
2022-04-01,YAHOO-CONTINUOUS-ZT,37.7,-1,cme_fixed_ics_ratio_proxy
2022-04-04,ERIS-YIT-202206,18.8593119629,-1,eris_settlement_dv01
2022-04-04,ERIS-YIW-202112,42.8590149706,-1,eris_settlement_dv01
2022-04-04,YAHOO-CONTINUOUS-ZF,42.8590149706,-1,cme_fixed_ics_ratio_proxy
2022-04-04,YAHOO-CONTINUOUS-ZT,37.7186239258,-1,cme_fixed_ics_ratio_proxy
2022-04-05,ERIS-YIT-202206,18.8116067192,-1,eris_settlement_dv01
2022-04-05,ERIS-YIW-202112,42.520215475,-1,eris_settlement_dv01
2022-04-05,YAHOO-CONTINUOUS-ZF,42.520215475,-1,cme_fixed_ics_ratio_proxy
2022-04-05,YAHOO-CONTINUOUS-ZT,37.6232134384,-1,cme_fixed_ics_ratio_proxy
2022-04-06,ERIS-YIT-202206,18.8160254625,-1,eris_settlement_dv01
2022-04-06,ERIS-YIW-202112,42.4797609736,-1,eris_settlement_dv01
2022-04-06,YAHOO-CONTINUOUS-ZF,42.4797609736,-1,cme_fixed_ics_ratio_proxy
2022-04-06,YAHOO-CONTINUOUS-ZT,37.632050925,-1,cme_fixed_ics_ratio_proxy
2022-04-07,ERIS-YIT-202206,18.8442686692,-1,eris_settlement_dv01
2022-04-07,ERIS-YIW-202112,42.5018567689,-1,eris_settlement_dv01
2022-04-07,YAHOO-CONTINUOUS-ZF,42.5018567689,-1,cme_fixed_ics_ratio_proxy
2022-04-07,YAHOO-CONTINUOUS-ZT,37.6885373384,-1,cme_fixed_ics_ratio_proxy
2022-04-08,ERIS-YIT-202206,18.7961797216,-1,eris_settlement_dv01
2022-04-08,ERIS-YIW-202112,42.2754180954,-1,eris_settlement_dv01
2022-04-08,YAHOO-CONTINUOUS-ZF,42.2754180954,-1,cme_fixed_ics_ratio_proxy
2022-04-08,YAHOO-CONTINUOUS-ZT,37.5923594432,-1,cme_fixed_ics_ratio_proxy
2022-04-11,ERIS-YIT-202206,18.8163269848,-1,eris_settlement_dv01
2022-04-11,ERIS-YIW-202112,42.1520542407,-1,eris_settlement_dv01
2022-04-11,YAHOO-CONTINUOUS-ZF,42.1520542407,-1,cme_fixed_ics_ratio_proxy
2022-04-11,YAHOO-CONTINUOUS-ZT,37.6326539696,-1,cme_fixed_ics_ratio_proxy
2022-04-12,ERIS-YIT-202206,18.9073714348,-1,eris_settlement_dv01
2022-04-12,ERIS-YIW-202112,42.4484546777,-1,eris_settlement_dv01
2022-04-12,YAHOO-CONTINUOUS-ZF,42.4484546777,-1,cme_fixed_ics_ratio_proxy
2022-04-12,YAHOO-CONTINUOUS-ZT,37.8147428696,-1,cme_fixed_ics_ratio_proxy
2022-04-13,ERIS-YIT-202206,18.9370094697,-1,eris_settlement_dv01
2022-04-13,ERIS-YIW-202112,42.5231515734,-1,eris_settlement_dv01
2022-04-13,YAHOO-CONTINUOUS-ZF,42.5231515734,-1,cme_fixed_ics_ratio_proxy
2022-04-13,YAHOO-CONTINUOUS-ZT,37.8740189394,-1,cme_fixed_ics_ratio_proxy
2022-04-14,ERIS-YIT-202206,18.8723482065,-1,eris_settlement_dv01
2022-04-14,ERIS-YIW-202112,42.2059707881,-1,eris_settlement_dv01
2022-04-14,YAHOO-CONTINUOUS-ZF,42.2059707881,-1,cme_fixed_ics_ratio_proxy
2022-04-14,YAHOO-CONTINUOUS-ZT,37.744696413,-1,cme_fixed_ics_ratio_proxy
2022-04-18,ERIS-YIT-202206,18.866237131,-1,eris_settlement_dv01
2022-04-18,ERIS-YIW-202112,42.0085738564,-1,eris_settlement_dv01
2022-04-18,YAHOO-CONTINUOUS-ZF,42.0085738564,-1,cme_fixed_ics_ratio_proxy
2022-04-18,YAHOO-CONTINUOUS-ZT,37.732474262,-1,cme_fixed_ics_ratio_proxy
2022-04-19,ERIS-YIT-202206,18.7982761467,-1,eris_settlement_dv01
2022-04-19,ERIS-YIW-202112,41.7584119272,-1,eris_settlement_dv01
2022-04-19,YAHOO-CONTINUOUS-ZF,41.7584119272,-1,cme_fixed_ics_ratio_proxy
2022-04-19,YAHOO-CONTINUOUS-ZT,37.5965522934,-1,cme_fixed_ics_ratio_proxy
2022-04-20,ERIS-YIT-202206,18.7957607339,-1,eris_settlement_dv01
2022-04-20,ERIS-YIW-202112,41.812324732,-1,eris_settlement_dv01
2022-04-20,YAHOO-CONTINUOUS-ZF,41.812324732,-1,cme_fixed_ics_ratio_proxy
2022-04-20,YAHOO-CONTINUOUS-ZT,37.5915214678,-1,cme_fixed_ics_ratio_proxy
2022-04-21,ERIS-YIT-202206,18.7222445564,-1,eris_settlement_dv01
2022-04-21,ERIS-YIW-202112,41.5106951096,-1,eris_settlement_dv01
2022-04-21,YAHOO-CONTINUOUS-ZF,41.5106951096,-1,cme_fixed_ics_ratio_proxy
2022-04-21,YAHOO-CONTINUOUS-ZT,37.4444891128,-1,cme_fixed_ics_ratio_proxy
2022-04-22,ERIS-YIT-202206,18.7115152052,-1,eris_settlement_dv01
2022-04-22,ERIS-YIW-202112,41.5649774707,-1,eris_settlement_dv01
2022-04-22,YAHOO-CONTINUOUS-ZF,41.5649774707,-1,cme_fixed_ics_ratio_proxy
2022-04-22,YAHOO-CONTINUOUS-ZT,37.4230304104,-1,cme_fixed_ics_ratio_proxy
2022-04-25,ERIS-YIT-202206,18.7737940426,-1,eris_settlement_dv01
2022-04-25,ERIS-YIW-202112,41.6891126398,-1,eris_settlement_dv01
2022-04-25,YAHOO-CONTINUOUS-ZF,41.6891126398,-1,cme_fixed_ics_ratio_proxy
2022-04-25,YAHOO-CONTINUOUS-ZT,37.5475880852,-1,cme_fixed_ics_ratio_proxy
