observation_date,instrument_id,dv01_usd_per_bp,rate_sensitivity_sign,dv01_method
2023-08-25,ERIS-YIT-202309,18.7718025594,-1,eris_settlement_dv01
2023-08-25,ERIS-YIW-202309,44.2028323597,-1,eris_settlement_dv01
2023-08-25,YAHOO-CONTINUOUS-ZF,44.2028323597,-1,cme_fixed_ics_ratio_proxy
2023-08-25,YAHOO-CONTINUOUS-ZT,37.5436051188,-1,cme_fixed_ics_ratio_proxy
2023-08-28,ERIS-YIT-202309,18.7832828146,-1,eris_settlement_dv01
2023-08-28,ERIS-YIW-202309,44.29411821,-1,eris_settlement_dv01
2023-08-28,YAHOO-CONTINUOUS-ZF,44.29411821,-1,cme_fixed_ics_ratio_proxy
2023-08-28,YAHOO-CONTINUOUS-ZT,37.5665656292,-1,cme_fixed_ics_ratio_proxy
2023-08-29,ERIS-YIT-202309,18.8506363008,-1,eris_settlement_dv01
2023-08-29,ERIS-YIW-202309,44.5954778082,-1,eris_settlement_dv01
2023-08-29,YAHOO-CONTINUOUS-ZF,44.5954778082,-1,cme_fixed_ics_ratio_proxy
2023-08-29,YAHOO-CONTINUOUS-ZT,37.7012726016,-1,cme_fixed_ics_ratio_proxy
2023-08-30,ERIS-YIT-202309,18.8609075773,-1,eris_settlement_dv01
2023-08-30,ERIS-YIW-202309,44.6163740202,-1,eris_settlement_dv01
2023-08-30,YAHOO-CONTINUOUS-ZF,44.6163740202,-1,cme_fixed_ics_ratio_proxy
2023-08-30,YAHOO-CONTINUOUS-ZT,37.7218151546,-1,cme_fixed_ics_ratio_proxy
2023-08-31,ERIS-YIT-202309,18.8755862628,-1,eris_settlement_dv01
2023-08-31,ERIS-YIW-202309,44.7073093201,-1,eris_settlement_dv01
2023-08-31,YAHOO-CONTINUOUS-ZF,44.7073093201,-1,cme_fixed_ics_ratio_proxy
2023-08-31,YAHOO-CONTINUOUS-ZT,37.7511725256,-1,cme_fixed_ics_ratio_proxy
2023-09-01,ERIS-YIT-202309,18.8754977765,-1,eris_settlement_dv01
2023-09-01,ERIS-YIW-202309,44.594140503,-1,eris_settlement_dv01
2023-09-01,YAHOO-CONTINUOUS-ZF,44.594140503,-1,cme_fixed_ics_ratio_proxy
2023-09-01,YAHOO-CONTINUOUS-ZT,37.750995553,-1,cme_fixed_ics_ratio_proxy
2023-09-05,ERIS-YIT-202309,18.8289018427,-1,eris_settlement_dv01
2023-09-05,ERIS-YIW-202309,44.3978465657,-1,eris_settlement_dv01
2023-09-05,YAHOO-CONTINUOUS-ZF,44.3978465657,-1,cme_fixed_ics_ratio_proxy
2023-09-05,YAHOO-CONTINUOUS-ZT,37.6578036854,-1,cme_fixed_ics_ratio_proxy
2023-09-06,ERIS-YIT-202309,18.800234765,-1,eris_settlement_dv01
2023-09-06,ERIS-YIW-202309,44.2496026106,-1,eris_settlement_dv01
2023-09-06,YAHOO-CONTINUOUS-ZF,44.2496026106,-1,cme_fixed_ics_ratio_proxy
2023-09-06,YAHOO-CONTINUOUS-ZT,37.60046953,-1,cme_fixed_ics_ratio_proxy
2023-09-07,ERIS-YIT-202309,18.8422288444,-1,eris_settlement_dv01
2023-09-07,ERIS-YIW-202309,44.3824080901,-1,eris_settlement_dv01
2023-09-07,YAHOO-CONTINUOUS-ZF,44.3824080901,-1,cme_fixed_ics_ratio_proxy
2023-09-07,YAHOO-CONTINUOUS-ZT,37.6844576888,-1,cme_fixed_ics_ratio_proxy
2023-09-08,ERIS-YIT-202309,18.8249958467,-1,eris_settlement_dv01
2023-09-08,ERIS-YIW-202309,44.347216847,-1,eris_settlement_dv01
2023-09-08,YAHOO-CONTINUOUS-ZF,44.347216847,-1,cme_fixed_ics_ratio_proxy
2023-09-08,YAHOO-CONTINUOUS-ZT,37.6499916934,-1,cme_fixed_ics_ratio_proxy
2023-09-11,ERIS-YIT-202309,18.8275380765,-1,eris_settlement_dv01
2023-09-11,ERIS-YIW-202309,44.3189515822,-1,eris_settlement_dv01
2023-09-11,YAHOO-CONTINUOUS-ZF,44.3189515822,-1,cme_fixed_ics_ratio_proxy
2023-09-11,YAHOO-CONTINUOUS-ZT,37.655076153,-1,cme_fixed_ics_ratio_proxy
2023-09-12,ERIS-YIT-202309,18.8218245329,-1,eris_settlement_dv01
2023-09-12,ERIS-YIW-202309,44.3298935658,-1,eris_settlement_dv01
2023-09-12,YAHOO-CONTINUOUS-ZF,44.3298935658,-1,cme_fixed_ics_ratio_proxy
2023-09-12,YAHOO-CONTINUOUS-ZT,37.6436490658,-1,cme_fixed_ics_ratio_proxy
2023-09-13,ERIS-YIT-202309,18.8305310662,-1,eris_settlement_dv01
2023-09-13,ERIS-YIW-202309,44.3798613237,-1,eris_settlement_dv01
2023-09-13,YAHOO-CONTINUOUS-ZF,44.3798613237,-1,cme_fixed_ics_ratio_proxy
2023-09-13,YAHOO-CONTINUOUS-ZT,37.6610621324,-1,cme_fixed_ics_ratio_proxy
2023-09-14,ERIS-YIT-202309,18.8195890996,-1,eris_settlement_dv01
2023-09-14,ERIS-YIW-202309,44.3062791863,-1,eris_settlement_dv01
2023-09-14,YAHOO-CONTINUOUS-ZF,44.3062791863,-1,cme_fixed_ics_ratio_proxy
2023-09-14,YAHOO-CONTINUOUS-ZT,37.6391781992,-1,cme_fixed_ics_ratio_proxy
2023-09-15,ERIS-YIT-202309,18.8083458264,-1,eris_settlement_dv01
2023-09-15,ERIS-YIW-202309,44.2446099288,-1,eris_settlement_dv01
2023-09-15,YAHOO-CONTINUOUS-ZF,44.2446099288,-1,cme_fixed_ics_ratio_proxy
2023-09-15,YAHOO-CONTINUOUS-ZT,37.6166916528,-1,cme_fixed_ics_ratio_proxy
2023-09-18,ERIS-YIT-202309,18.7995709803,-1,eris_settlement_dv01
2023-09-18,ERIS-YIW-202309,44.2376591376,-1,eris_settlement_dv01
2023-09-18,YAHOO-CONTINUOUS-ZF,44.2376591376,-1,cme_fixed_ics_ratio_proxy
2023-09-18,YAHOO-CONTINUOUS-ZT,37.5991419606,-1,cme_fixed_ics_ratio_proxy
2023-09-19,ERIS-YIT-202309,18.7741379504,-1,eris_settlement_dv01
2023-09-19,ERIS-YIW-202309,44.0801293064,-1,eris_settlement_dv01
2023-09-19,YAHOO-CONTINUOUS-ZF,44.0801293064,-1,cme_fixed_ics_ratio_proxy
2023-09-19,YAHOO-CONTINUOUS-ZT,37.5482759008,-1,cme_fixed_ics_ratio_proxy
2023-09-20,ERIS-YIT-202309,18.7710858929,-1,eris_settlement_dv01
2023-09-20,ERIS-YIW-202309,44.1167447964,-1,eris_settlement_dv01
2023-09-20,YAHOO-CONTINUOUS-ZF,44.1167447964,-1,cme_fixed_ics_ratio_proxy
2023-09-20,YAHOO-CONTINUOUS-ZT,37.5421717858,-1,cme_fixed_ics_ratio_proxy
2023-09-21,ERIS-YIT-202309,18.7290628825,-1,eris_settlement_dv01
2023-09-21,ERIS-YIW-202309,43.8440287251,-1,eris_settlement_dv01
2023-09-21,YAHOO-CONTINUOUS-ZF,43.8440287251,-1,cme_fixed_ics_ratio_proxy
2023-09-21,YAHOO-CONTINUOUS-ZT,37.458125765,-1,cme_fixed_ics_ratio_proxy
2023-09-22,ERIS-YIT-202309,18.7196379594,-1,eris_settlement_dv01
2023-09-22,ERIS-YIW-202309,43.9268830472,-1,eris_settlement_dv01
2023-09-22,YAHOO-CONTINUOUS-ZF,43.9268830472,-1,cme_fixed_ics_ratio_proxy
2023-09-22,YAHOO-CONTINUOUS-ZT,37.4392759188,-1,cme_fixed_ics_ratio_proxy
2023-09-25,ERIS-YIT-202309,18.6480514076,-1,eris_settlement_dv01
2023-09-25,ERIS-YIW-202309,43.7555061836,-1,eris_settlement_dv01
2023-09-25,YAHOO-CONTINUOUS-ZF,43.7555061836,-1,cme_fixed_ics_ratio_proxy
2023-09-25,YAHOO-CONTINUOUS-ZT,37.2961028152,-1,cme_fixed_ics_ratio_proxy
2023-09-26,ERIS-YIT-202309,18.6276141105,-1,eris_settlement_dv01
2023-09-26,ERIS-YIW-202309,43.7307166372,-1,eris_settlement_dv01
2023-09-26,YAHOO-CONTINUOUS-ZF,43.7307166372,-1,cme_fixed_ics_ratio_proxy
2023-09-26,YAHOO-CONTINUOUS-ZT,37.255228221,-1,cme_fixed_ics_ratio_proxy
2023-09-27,ERIS-YIT-202309,18.5766044577,-1,eris_settlement_dv01
2023-09-27,ERIS-YIW-202309,43.5274821711,-1,eris_settlement_dv01
2023-09-27,YAHOO-CONTINUOUS-ZF,43.5274821711,-1,cme_fixed_ics_ratio_proxy
2023-09-27,YAHOO-CONTINUOUS-ZT,37.1532089154,-1,cme_fixed_ics_ratio_proxy
2023-09-28,ERIS-YIT-202309,18.5888633293,-1,eris_settlement_dv01
2023-09-28,ERIS-YIW-202309,43.6380485217,-1,eris_settlement_dv01
2023-09-28,YAHOO-CONTINUOUS-ZF,43.6380485217,-1,cme_fixed_ics_ratio_proxy
2023-09-28,YAHOO-CONTINUOUS-ZT,37.1777266586,-1,cme_fixed_ics_ratio_proxy
2023-09-29,ERIS-YIT-202309,18.5751394543,-1,eris_settlement_dv01
2023-09-29,ERIS-YIW-202309,43.707640529,-1,eris_settlement_dv01
2023-09-29,YAHOO-CONTINUOUS-ZF,43.707640529,-1,cme_fixed_ics_ratio_proxy
2023-09-29,YAHOO-CONTINUOUS-ZT,37.1502789086,-1,cme_fixed_ics_ratio_proxy
2023-10-02,ERIS-YIT-202309,18.4688922517,-1,eris_settlement_dv01
2023-10-02,ERIS-YIW-202309,43.386856333,-1,eris_settlement_dv01
2023-10-02,YAHOO-CONTINUOUS-ZF,43.386856333,-1,cme_fixed_ics_ratio_proxy
2023-10-02,YAHOO-CONTINUOUS-ZT,36.9377845034,-1,cme_fixed_ics_ratio_proxy
2023-10-03,ERIS-YIT-202309,18.4339282538,-1,eris_settlement_dv01
2023-10-03,ERIS-YIW-202309,43.1575832038,-1,eris_settlement_dv01
2023-10-03,YAHOO-CONTINUOUS-ZF,43.1575832038,-1,cme_fixed_ics_ratio_proxy
2023-10-03,YAHOO-CONTINUOUS-ZT,36.8678565076,-1,cme_fixed_ics_ratio_proxy
2023-10-04,ERIS-YIT-202309,18.4583712731,-1,eris_settlement_dv01
2023-10-04,ERIS-YIW-202309,43.3320722776,-1,eris_settlement_dv01
2023-10-04,YAHOO-CONTINUOUS-ZF,43.3320722776,-1,cme_fixed_ics_ratio_proxy
2023-10-04,YAHOO-CONTINUOUS-ZT,36.9167425462,-1,cme_fixed_ics_ratio_proxy
2023-10-05,ERIS-YIT-202309,18.4506268621,-1,eris_settlement_dv01
2023-10-05,ERIS-YIW-202309,43.4035699001,-1,eris_settlement_dv01
2023-10-05,YAHOO-CONTINUOUS-ZF,43.4035699001,-1,cme_fixed_ics_ratio_proxy
2023-10-05,YAHOO-CONTINUOUS-ZT,36.9012537242,-1,cme_fixed_ics_ratio_proxy
2023-10-06,ERIS-YIT-202309,18.3975235674,-1,eris_settlement_dv01
2023-10-06,ERIS-YIW-202309,43.2294472931,-1,eris_settlement_dv01
2023-10-06,YAHOO-CONTINUOUS-ZF,43.2294472931,-1,cme_fixed_ics_ratio_proxy
2023-10-06,YAHOO-CONTINUOUS-ZT,36.7950471348,-1,cme_fixed_ics_ratio_proxy
2023-10-09,ERIS-YIT-202309,18.304952011,-1,eris_settlement_dv01
2023-10-09,ERIS-YIW-202309,43.1537338471,-1,eris_settlement_dv01
2023-10-09,YAHOO-CONTINUOUS-ZF,43.1537338471,-1,cme_fixed_ics_ratio_proxy
2023-10-09,YAHOO-CONTINUOUS-ZT,36.609904022,-1,cme_fixed_ics_ratio_proxy
2023-10-10,ERIS-YIT-202309,18.356498196,-1,eris_settlement_dv01
2023-10-10,ERIS-YIW-202309,43.4500542403,-1,eris_settlement_dv01
2023-10-10,YAHOO-CONTINUOUS-ZF,43.4500542403,-1,cme_fixed_ics_ratio_proxy
2023-10-10,YAHOO-CONTINUOUS-ZT,36.712996392,-1,cme_fixed_ics_ratio_proxy
2023-10-11,ERIS-YIT-202309,18.3217283656,-1,eris_settlement_dv01
2023-10-11,ERIS-YIW-202309,43.4694776392,-1,eris_settlement_dv01
2023-10-11,YAHOO-CONTINUOUS-ZF,43.4694776392,-1,cme_fixed_ics_ratio_proxy
2023-10-11,YAHOO-CONTINUOUS-ZT,36.6434567312,-1,cme_fixed_ics_ratio_proxy
2023-10-12,ERIS-YIT-202309,18.2652710632,-1,eris_settlement_dv01
2023-10-12,ERIS-YIW-202309,43.2198927481,-1,eris_settlement_dv01
2023-10-12,YAHOO-CONTINUOUS-ZF,43.2198927481,-1,cme_fixed_ics_ratio_proxy
2023-10-12,YAHOO-CONTINUOUS-ZT,36.5305421264,-1,cme_fixed_ics_ratio_proxy
2023-10-13,ERIS-YIT-202309,18.249852096,-1,eris_settlement_dv01
2023-10-13,ERIS-YIW-202309,43.3281167867,-1,eris_settlement_dv01
2023-10-13,YAHOO-CONTINUOUS-ZF,43.3281167867,-1,cme_fixed_ics_ratio_proxy
2023-10-13,YAHOO-CONTINUOUS-ZT,36.499704192,-1,cme_fixed_ics_ratio_proxy
2023-10-16,ERIS-YIT-202309,18.1608821277,-1,eris_settlement_dv01
2023-10-16,ERIS-YIW-202309,43.1173626328,-1,eris_settlement_dv01
2023-10-16,YAHOO-CONTINUOUS-ZF,43.1173626328,-1,cme_fixed_ics_ratio_proxy
2023-10-16,YAHOO-CONTINUOUS-ZT,36.3217642554,-1,cme_fixed_ics_ratio_proxy
2023-10-17,ERIS-YIT-202309,18.0823908257,-1,eris_settlement_dv01
2023-10-17,ERIS-YIW-202309,42.725053338,-1,eris_settlement_dv01
2023-10-17,YAHOO-CONTINUOUS-ZF,42.725053338,-1,cme_fixed_ics_ratio_proxy
2023-10-17,YAHOO-CONTINUOUS-ZT,36.1647816514,-1,cme_fixed_ics_ratio_proxy
2023-10-18,ERIS-YIT-202309,18.0533362255,-1,eris_settlement_dv01
2023-10-18,ERIS-YIW-202309,42.5857385735,-1,eris_settlement_dv01
2023-10-18,YAHOO-CONTINUOUS-ZF,42.5857385735,-1,cme_fixed_ics_ratio_proxy
2023-10-18,YAHOO-CONTINUOUS-ZT,36.106672451,-1,cme_fixed_ics_ratio_proxy
2023-10-19,ERIS-YIT-202309,18.0513700081,-1,eris_settlement_dv01
2023-10-19,ERIS-YIW-202309,42.4890541782,-1,eris_settlement_dv01
2023-10-19,YAHOO-CONTINUOUS-ZF,42.4890541782,-1,cme_fixed_ics_ratio_proxy
2023-10-19,YAHOO-CONTINUOUS-ZT,36.1027400162,-1,cme_fixed_ics_ratio_proxy
2023-10-20,ERIS-YIT-202309,18.0700101415,-1,eris_settlement_dv01
2023-10-20,ERIS-YIW-202309,42.7173789082,-1,eris_settlement_dv01
2023-10-20,YAHOO-CONTINUOUS-ZF,42.7173789082,-1,cme_fixed_ics_ratio_proxy
2023-10-20,YAHOO-CONTINUOUS-ZT,36.140020283,-1,cme_fixed_ics_ratio_proxy
2023-10-23,ERIS-YIT-202309,18.0129568594,-1,eris_settlement_dv01
2023-10-23,ERIS-YIW-202309,42.8299141166,-1,eris_settlement_dv01
2023-10-23,YAHOO-CONTINUOUS-ZF,42.8299141166,-1,cme_fixed_ics_ratio_proxy
2023-10-23,YAHOO-CONTINUOUS-ZT,36.0259137188,-1,cme_fixed_ics_ratio_proxy
2023-10-24,ERIS-YIT-202309,17.9698673142,-1,eris_settlement_dv01
2023-10-24,ERIS-YIW-202309,42.7416606084,-1,eris_settlement_dv01
2023-10-24,YAHOO-CONTINUOUS-ZF,42.7416606084,-1,cme_fixed_ics_ratio_proxy
2023-10-24,YAHOO-CONTINUOUS-ZT,35.9397346284,-1,cme_fixed_ics_ratio_proxy
2023-10-25,ERIS-YIT-202309,17.9259975641,-1,eris_settlement_dv01
2023-10-25,ERIS-YIW-202309,42.5048805142,-1,eris_settlement_dv01
2023-10-25,YAHOO-CONTINUOUS-ZF,42.5048805142,-1,cme_fixed_ics_ratio_proxy
2023-10-25,YAHOO-CONTINUOUS-ZT,35.8519951282,-1,cme_fixed_ics_ratio_proxy
2023-10-26,ERIS-YIT-202309,17.9396701077,-1,eris_settlement_dv01
2023-10-26,ERIS-YIW-202309,42.7584895773,-1,eris_settlement_dv01
2023-10-26,YAHOO-CONTINUOUS-ZF,42.7584895773,-1,cme_fixed_ics_ratio_proxy
2023-10-26,YAHOO-CONTINUOUS-ZT,35.8793402154,-1,cme_fixed_ics_ratio_proxy
2023-10-27,ERIS-YIT-202309,17.9294217219,-1,eris_settlement_dv01
2023-10-27,ERIS-YIW-202309,42.8193648218,-1,eris_settlement_dv01
2023-10-27,YAHOO-CONTINUOUS-ZF,42.8193648218,-1,cme_fixed_ics_ratio_proxy
2023-10-27,YAHOO-CONTINUOUS-ZT,35.8588434438,-1,cme_fixed_ics_ratio_proxy
2023-10-30,ERIS-YIT-202309,17.8481894293,-1,eris_settlement_dv01
2023-10-30,ERIS-YIW-202309,42.7161973757,-1,eris_settlement_dv01
2023-10-30,YAHOO-CONTINUOUS-ZF,42.7161973757,-1,cme_fixed_ics_ratio_proxy
2023-10-30,YAHOO-CONTINUOUS-ZT,35.6963788586,-1,cme_fixed_ics_ratio_proxy
2023-10-31,ERIS-YIT-202309,17.8052652872,-1,eris_settlement_dv01
2023-10-31,ERIS-YIW-202309,42.6535325452,-1,eris_settlement_dv01
2023-10-31,YAHOO-CONTINUOUS-ZF,42.6535325452,-1,cme_fixed_ics_ratio_proxy
2023-10-31,YAHOO-CONTINUOUS-ZT,35.6105305744,-1,cme_fixed_ics_ratio_proxy
2023-11-01,ERIS-YIT-202309,17.8312282931,-1,eris_settlement_dv01
2023-11-01,ERIS-YIW-202309,42.8937500041,-1,eris_settlement_dv01
2023-11-01,YAHOO-CONTINUOUS-ZF,42.8937500041,-1,cme_fixed_ics_ratio_proxy
2023-11-01,YAHOO-CONTINUOUS-ZT,35.6624565862,-1,cme_fixed_ics_ratio_proxy
2023-11-02,ERIS-YIT-202309,17.8085528056,-1,eris_settlement_dv01
2023-11-02,ERIS-YIW-202309,43.0025004641,-1,eris_settlement_dv01
2023-11-02,YAHOO-CONTINUOUS-ZF,43.0025004641,-1,cme_fixed_ics_ratio_proxy
2023-11-02,YAHOO-CONTINUOUS-ZT,35.6171056112,-1,cme_fixed_ics_ratio_proxy
2023-11-03,ERIS-YIT-202309,17.8530577516,-1,eris_settlement_dv01
2023-11-03,ERIS-YIW-202309,43.3425196739,-1,eris_settlement_dv01
2023-11-03,YAHOO-CONTINUOUS-ZF,43.3425196739,-1,cme_fixed_ics_ratio_proxy
2023-11-03,YAHOO-CONTINUOUS-ZT,35.7061155032,-1,cme_fixed_ics_ratio_proxy
2023-11-06,ERIS-YIT-202309,17.7342404967,-1,eris_settlement_dv01
2023-11-06,ERIS-YIW-202309,43.0114624553,-1,eris_settlement_dv01
2023-11-06,YAHOO-CONTINUOUS-ZF,43.0114624553,-1,cme_fixed_ics_ratio_proxy
2023-11-06,YAHOO-CONTINUOUS-ZT,35.4684809934,-1,cme_fixed_ics_ratio_proxy
2023-11-07,ERIS-YIT-202309,17.7273176524,-1,eris_settlement_dv01
2023-11-07,ERIS-YIW-202309,43.1714972105,-1,eris_settlement_dv01
2023-11-07,YAHOO-CONTINUOUS-ZF,43.1714972105,-1,cme_fixed_ics_ratio_proxy
2023-11-07,YAHOO-CONTINUOUS-ZT,35.4546353048,-1,cme_fixed_ics_ratio_proxy
2023-11-08,ERIS-YIT-202309,17.6927617507,-1,eris_settlement_dv01
2023-11-08,ERIS-YIW-202309,43.1777847295,-1,eris_settlement_dv01
2023-11-08,YAHOO-CONTINUOUS-ZF,43.1777847295,-1,cme_fixed_ics_ratio_proxy
2023-11-08,YAHOO-CONTINUOUS-ZT,35.3855235014,-1,cme_fixed_ics_ratio_proxy
2023-11-09,ERIS-YIT-202309,17.6319382397,-1,eris_settlement_dv01
2023-11-09,ERIS-YIW-202309,42.9033773961,-1,eris_settlement_dv01
2023-11-09,YAHOO-CONTINUOUS-ZF,42.9033773961,-1,cme_fixed_ics_ratio_proxy
2023-11-09,YAHOO-CONTINUOUS-ZT,35.2638764794,-1,cme_fixed_ics_ratio_proxy
2023-11-10,ERIS-YIT-202309,17.5914290704,-1,eris_settlement_dv01
2023-11-10,ERIS-YIW-202309,42.8196888469,-1,eris_settlement_dv01
2023-11-10,YAHOO-CONTINUOUS-ZF,42.8196888469,-1,cme_fixed_ics_ratio_proxy
2023-11-10,YAHOO-CONTINUOUS-ZT,35.1828581408,-1,cme_fixed_ics_ratio_proxy
2023-11-13,ERIS-YIT-202309,17.5272324533,-1,eris_settlement_dv01
2023-11-13,ERIS-YIW-202309,42.7660832226,-1,eris_settlement_dv01
2023-11-13,YAHOO-CONTINUOUS-ZF,42.7660832226,-1,cme_fixed_ics_ratio_proxy
2023-11-13,YAHOO-CONTINUOUS-ZT,35.0544649066,-1,cme_fixed_ics_ratio_proxy
2023-11-14,ERIS-YIT-202309,17.603810313,-1,eris_settlement_dv01
2023-11-14,ERIS-YIW-202309,43.2866226241,-1,eris_settlement_dv01
2023-11-14,YAHOO-CONTINUOUS-ZF,43.2866226241,-1,cme_fixed_ics_ratio_proxy
2023-11-14,YAHOO-CONTINUOUS-ZT,35.207620626,-1,cme_fixed_ics_ratio_proxy
2023-11-15,ERIS-YIT-202309,17.5352658045,-1,eris_settlement_dv01
2023-11-15,ERIS-YIW-202309,43.0207051752,-1,eris_settlement_dv01
2023-11-15,YAHOO-CONTINUOUS-ZF,43.0207051752,-1,cme_fixed_ics_ratio_proxy
2023-11-15,YAHOO-CONTINUOUS-ZT,35.070531609,-1,cme_fixed_ics_ratio_proxy
2023-11-16,ERIS-YIT-202309,17.5435863917,-1,eris_settlement_dv01
2023-11-16,ERIS-YIW-202309,43.2367821029,-1,eris_settlement_dv01
2023-11-16,YAHOO-CONTINUOUS-ZF,43.2367821029,-1,cme_fixed_ics_ratio_proxy
2023-11-16,YAHOO-CONTINUOUS-ZT,35.0871727834,-1,cme_fixed_ics_ratio_proxy
2023-11-17,ERIS-YIT-202309,17.4954555239,-1,eris_settlement_dv01
2023-11-17,ERIS-YIW-202309,43.1436456857,-1,eris_settlement_dv01
2023-11-17,YAHOO-CONTINUOUS-ZF,43.1436456857,-1,cme_fixed_ics_ratio_proxy
2023-11-17,YAHOO-CONTINUOUS-ZT,34.9909110478,-1,cme_fixed_ics_ratio_proxy
2023-11-20,ERIS-YIT-202309,17.4202459832,-1,eris_settlement_dv01
2023-11-20,ERIS-YIW-202309,43.1280595473,-1,eris_settlement_dv01
2023-11-20,YAHOO-CONTINUOUS-ZF,43.1280595473,-1,cme_fixed_ics_ratio_proxy
2023-11-20,YAHOO-CONTINUOUS-ZT,34.8404919664,-1,cme_fixed_ics_ratio_proxy
2023-11-21,ERIS-YIT-202309,17.4083417253,-1,eris_settlement_dv01
2023-11-21,ERIS-YIW-202309,43.1563854942,-1,eris_settlement_dv01
2023-11-21,YAHOO-CONTINUOUS-ZF,43.1563854942,-1,cme_fixed_ics_ratio_proxy
2023-11-21,YAHOO-CONTINUOUS-ZT,34.8166834506,-1,cme_fixed_ics_ratio_proxy
2023-11-22,ERIS-YIT-202309,17.3684841209,-1,eris_settlement_dv01
2023-11-22,ERIS-YIW-202309,43.0748693647,-1,eris_settlement_dv01
2023-11-22,YAHOO-CONTINUOUS-ZF,43.0748693647,-1,cme_fixed_ics_ratio_proxy
2023-11-22,YAHOO-CONTINUOUS-ZT,34.7369682418,-1,cme_fixed_ics_ratio_proxy
2023-11-24,ERIS-YIT-202309,17.30199585,-1,eris_settlement_dv01
2023-11-24,ERIS-YIW-202309,42.8995446523,-1,eris_settlement_dv01
2023-11-24,YAHOO-CONTINUOUS-ZF,42.8995446523,-1,cme_fixed_ics_ratio_proxy
2023-11-24,YAHOO-CONTINUOUS-ZT,34.6039917,-1,cme_fixed_ics_ratio_proxy
2023-11-27,ERIS-YIT-202309,17.2508285271,-1,eris_settlement_dv01
2023-11-27,ERIS-YIW-202309,43.0498277819,-1,eris_settlement_dv01
2023-11-27,YAHOO-CONTINUOUS-ZF,43.0498277819,-1,cme_fixed_ics_ratio_proxy
2023-11-27,YAHOO-CONTINUOUS-ZT,34.5016570542,-1,cme_fixed_ics_ratio_proxy
2023-11-28,ERIS-YIT-202309,17.2783897948,-1,eris_settlement_dv01
2023-11-28,ERIS-YIW-202309,43.2855977314,-1,eris_settlement_dv01
2023-11-28,YAHOO-CONTINUOUS-ZF,43.2855977314,-1,cme_fixed_ics_ratio_proxy
2023-11-28,YAHOO-CONTINUOUS-ZT,34.5567795896,-1,cme_fixed_ics_ratio_proxy
2023-11-29,ERIS-YIT-202309,17.3025549206,-1,eris_settlement_dv01
2023-11-29,ERIS-YIW-202309,43.4372895675,-1,eris_settlement_dv01
2023-11-29,YAHOO-CONTINUOUS-ZF,43.4372895675,-1,cme_fixed_ics_ratio_proxy
2023-11-29,YAHOO-CONTINUOUS-ZT,34.6051098412,-1,cme_fixed_ics_ratio_proxy
2023-11-30,ERIS-YIT-202309,17.2526926582,-1,eris_settlement_dv01
2023-11-30,ERIS-YIW-202309,43.2370005714,-1,eris_settlement_dv01
2023-11-30,YAHOO-CONTINUOUS-ZF,43.2370005714,-1,cme_fixed_ics_ratio_proxy
2023-11-30,YAHOO-CONTINUOUS-ZT,34.5053853164,-1,cme_fixed_ics_ratio_proxy
2023-12-01,ERIS-YIT-202309,17.2991378138,-1,eris_settlement_dv01
2023-12-01,ERIS-YIW-202309,43.5474437481,-1,eris_settlement_dv01
2023-12-01,YAHOO-CONTINUOUS-ZF,43.5474437481,-1,cme_fixed_ics_ratio_proxy
2023-12-01,YAHOO-CONTINUOUS-ZT,34.5982756276,-1,cme_fixed_ics_ratio_proxy
2023-12-04,ERIS-YIT-202309,17.1923436859,-1,eris_settlement_dv01
2023-12-04,ERIS-YIW-202309,43.3288758163,-1,eris_settlement_dv01
2023-12-04,YAHOO-CONTINUOUS-ZF,43.3288758163,-1,cme_fixed_ics_ratio_proxy
2023-12-04,YAHOO-CONTINUOUS-ZT,34.3846873718,-1,cme_fixed_ics_ratio_proxy
2023-12-05,ERIS-YIT-202309,17.1973674686,-1,eris_settlement_dv01
2023-12-05,ERIS-YIW-202309,43.5524391068,-1,eris_settlement_dv01
2023-12-05,YAHOO-CONTINUOUS-ZF,43.5524391068,-1,cme_fixed_ics_ratio_proxy
2023-12-05,YAHOO-CONTINUOUS-ZT,34.3947349372,-1,cme_fixed_ics_ratio_proxy
2023-12-06,ERIS-YIT-202309,17.1576127653,-1,eris_settlement_dv01
2023-12-06,ERIS-YIW-202309,43.5543148293,-1,eris_settlement_dv01
2023-12-06,YAHOO-CONTINUOUS-ZF,43.5543148293,-1,cme_fixed_ics_ratio_proxy
2023-12-06,YAHOO-CONTINUOUS-ZT,34.3152255306,-1,cme_fixed_ics_ratio_proxy
2023-12-07,ERIS-YIT-202309,17.1437956868,-1,eris_settlement_dv01
2023-12-07,ERIS-YIW-202309,43.5564312395,-1,eris_settlement_dv01
2023-12-07,YAHOO-CONTINUOUS-ZF,43.5564312395,-1,cme_fixed_ics_ratio_proxy
2023-12-07,YAHOO-CONTINUOUS-ZT,34.2875913736,-1,cme_fixed_ics_ratio_proxy
2023-12-08,ERIS-YIT-202312,18.9470891953,-1,eris_settlement_dv01
2023-12-08,ERIS-YIW-202309,43.1829799658,-1,eris_settlement_dv01
2023-12-08,YAHOO-CONTINUOUS-ZF,43.1829799658,-1,cme_fixed_ics_ratio_proxy
2023-12-08,YAHOO-CONTINUOUS-ZT,37.8941783906,-1,cme_fixed_ics_ratio_proxy
2023-12-11,ERIS-YIT-202312,18.9545327115,-1,eris_settlement_dv01
