observation_date,source,instrument_id,settlement_price,dv01_usd_per_bp
2023-02-27,YAHOO,YAHOO-CONTINUOUS-ZT,101.671875,
2023-02-28,ERIS,ERIS-YIT-202303,99.2825,
2023-02-28,ERIS,ERIS-YIW-202212,94.3048,
2023-02-28,YAHOO,YAHOO-CONTINUOUS-ZF,106.671875,
2023-02-28,YAHOO,YAHOO-CONTINUOUS-ZT,101.671875,
2023-03-01,ERIS,ERIS-YIT-202303,99.1175,
2023-03-01,ERIS,ERIS-YIW-202212,93.8982,
2023-03-01,YAHOO,YAHOO-CONTINUOUS-ZF,106.2890625,
2023-03-01,YAHOO,YAHOO-CONTINUOUS-ZT,101.5078125,
2023-03-02,ERIS,ERIS-YIT-202303,99.0837,
2023-03-02,ERIS,ERIS-YIW-202212,93.6279,
2023-03-02,YAHOO,YAHOO-CONTINUOUS-ZF,106.0703125,
2023-03-02,YAHOO,YAHOO-CONTINUOUS-ZT,101.5078125,
2023-03-03,ERIS,ERIS-YIT-202303,99.1712,
2023-03-03,ERIS,ERIS-YIW-202212,93.9345,
2023-03-03,YAHOO,YAHOO-CONTINUOUS-ZF,106.328125,
2023-03-03,YAHOO,YAHOO-CONTINUOUS-ZT,101.58984375,
2023-03-06,ERIS,ERIS-YIT-202303,99.135,
2023-03-06,ERIS,ERIS-YIW-202212,93.913,
2023-03-06,YAHOO,YAHOO-CONTINUOUS-ZF,106.2421875,
2023-03-06,YAHOO,YAHOO-CONTINUOUS-ZT,101.51953125,
2023-03-07,ERIS,ERIS-YIT-202303,98.8825,
2023-03-07,ERIS,ERIS-YIW-202212,93.7122,
2023-03-07,YAHOO,YAHOO-CONTINUOUS-ZF,106.0234375,
2023-03-07,YAHOO,YAHOO-CONTINUOUS-ZT,101.3046875,
2023-03-08,ERIS,ERIS-YIT-202303,98.825,
2023-03-08,ERIS,ERIS-YIW-202212,93.6511,
2023-03-08,YAHOO,YAHOO-CONTINUOUS-ZF,105.890625,
2023-03-08,YAHOO,YAHOO-CONTINUOUS-ZT,101.19921875,
2023-03-09,ERIS,ERIS-YIT-202303,99.13,
2023-03-09,ERIS,ERIS-YIW-202212,94.1274,
2023-03-09,YAHOO,YAHOO-CONTINUOUS-ZF,106.453125,
2023-03-09,YAHOO,YAHOO-CONTINUOUS-ZT,101.546875,
2023-03-10,ERIS,ERIS-YIT-202303,99.8587,
2023-03-10,ERIS,ERIS-YIW-202212,95.34,
2023-03-10,YAHOO,YAHOO-CONTINUOUS-ZF,107.6171875,
2023-03-10,YAHOO,YAHOO-CONTINUOUS-ZT,102.10546875,
2023-03-13,ERIS,ERIS-YIT-202303,101.0861,
2023-03-13,ERIS,ERIS-YIW-202212,96.648,
2023-03-13,YAHOO,YAHOO-CONTINUOUS-ZF,108.9453125,
2023-03-13,YAHOO,YAHOO-CONTINUOUS-ZT,103.1484375,
2023-03-14,ERIS,ERIS-YIT-202303,100.6602,
2023-03-14,ERIS,ERIS-YIW-202212,95.9666,
2023-03-14,YAHOO,YAHOO-CONTINUOUS-ZF,108.3046875,
2023-03-14,YAHOO,YAHOO-CONTINUOUS-ZT,102.8515625,
2023-03-15,ERIS,ERIS-YIT-202303,101.0896,
2023-03-15,ERIS,ERIS-YIW-202212,96.6192,
2023-03-15,YAHOO,YAHOO-CONTINUOUS-ZF,109.296875,
2023-03-15,YAHOO,YAHOO-CONTINUOUS-ZT,103.30078125,
2023-03-16,ERIS,ERIS-YIT-202303,100.7336,
2023-03-16,ERIS,ERIS-YIW-202212,96.0499,
2023-03-16,YAHOO,YAHOO-CONTINUOUS-ZF,108.5078125,
2023-03-16,YAHOO,YAHOO-CONTINUOUS-ZT,102.95703125,
2023-03-17,ERIS,ERIS-YIT-202303,101.2981,
2023-03-17,ERIS,ERIS-YIW-202212,97.1871,
2023-03-17,YAHOO,YAHOO-CONTINUOUS-ZF,109.8359375,
2023-03-17,YAHOO,YAHOO-CONTINUOUS-ZT,103.56640625,
2023-03-20,ERIS,ERIS-YIT-202303,101.1259,
2023-03-20,ERIS,ERIS-YIW-202212,96.7688,
2023-03-20,YAHOO,YAHOO-CONTINUOUS-ZF,109.21875,
2023-03-20,YAHOO,YAHOO-CONTINUOUS-ZT,103.4140625,
2023-03-21,ERIS,ERIS-YIT-202303,100.5773,
2023-03-21,ERIS,ERIS-YIW-202212,96.0209,
2023-03-21,YAHOO,YAHOO-CONTINUOUS-ZF,108.6328125,
2023-03-21,YAHOO,YAHOO-CONTINUOUS-ZT,102.921875,
2023-03-22,ERIS,ERIS-YIT-202303,100.9127,
2023-03-22,ERIS,ERIS-YIW-202212,96.7523,
2023-03-22,YAHOO,YAHOO-CONTINUOUS-ZF,109.3359375,
2023-03-22,YAHOO,YAHOO-CONTINUOUS-ZT,103.21875,
2023-03-23,ERIS,ERIS-YIT-202303,101.2883,
2023-03-23,ERIS,ERIS-YIW-202212,97.4602,
2023-03-23,YAHOO,YAHOO-CONTINUOUS-ZF,110.078125,
2023-03-23,YAHOO,YAHOO-CONTINUOUS-ZT,103.5625,
2023-03-24,ERIS,ERIS-YIT-202303,101.3239,
2023-03-24,ERIS,ERIS-YIW-202212,97.5426,
2023-03-24,YAHOO,YAHOO-CONTINUOUS-ZF,110.3515625,
2023-03-24,YAHOO,YAHOO-CONTINUOUS-ZT,103.59375,
2023-03-27,ERIS,ERIS-YIT-202303,100.9129,
2023-03-27,ERIS,ERIS-YIW-202212,96.8052,
2023-03-27,YAHOO,YAHOO-CONTINUOUS-ZF,109.6328125,
2023-03-27,YAHOO,YAHOO-CONTINUOUS-ZT,103.15234375,
2023-03-28,ERIS,ERIS-YIT-202303,100.7641,
2023-03-28,ERIS,ERIS-YIW-202212,96.5515,
2023-03-28,YAHOO,YAHOO-CONTINUOUS-ZF,109.3203125,
2023-03-28,YAHOO,YAHOO-CONTINUOUS-ZT,103.04296875,
2023-03-29,ERIS,ERIS-YIT-202303,100.6942,
2023-03-29,ERIS,ERIS-YIW-202212,96.4865,
2023-03-29,YAHOO,YAHOO-CONTINUOUS-ZF,109.2421875,
2023-03-29,YAHOO,YAHOO-CONTINUOUS-ZT,103.01953125,
2023-03-30,ERIS,ERIS-YIT-202303,100.6423,
2023-03-30,ERIS,ERIS-YIW-202212,96.5338,
2023-03-30,YAHOO,YAHOO-CONTINUOUS-ZF,109.328125,
2023-03-30,YAHOO,YAHOO-CONTINUOUS-ZT,103.01171875,
2023-03-31,ERIS,ERIS-YIT-202303,100.6964,
2023-03-31,ERIS,ERIS-YIW-202212,96.7396,
2023-03-31,YAHOO,YAHOO-CONTINUOUS-ZF,109.5390625,
2023-03-31,YAHOO,YAHOO-CONTINUOUS-ZT,103.0390625,
2023-04-03,ERIS,ERIS-YIT-202303,100.8061,
2023-04-03,ERIS,ERIS-YIW-202212,97.0627,
2023-04-03,YAHOO,YAHOO-CONTINUOUS-ZF,109.8984375,
2023-04-03,YAHOO,YAHOO-CONTINUOUS-ZT,103.38671875,
2023-04-04,ERIS,ERIS-YIT-202303,101.1056,
2023-04-04,ERIS,ERIS-YIW-202212,97.6476,
2023-04-04,YAHOO,YAHOO-CONTINUOUS-ZF,110.546875,
2023-04-04,YAHOO,YAHOO-CONTINUOUS-ZT,103.68359375,
2023-04-05,ERIS,ERIS-YIT-202303,101.2332,
2023-04-05,ERIS,ERIS-YIW-202212,97.826,
2023-04-05,YAHOO,YAHOO-CONTINUOUS-ZF,110.75,
2023-04-05,YAHOO,YAHOO-CONTINUOUS-ZT,103.8203125,
2023-04-06,ERIS,ERIS-YIT-202303,101.0957,
2023-04-06,ERIS,ERIS-YIW-202212,97.7137,
2023-04-06,YAHOO,YAHOO-CONTINUOUS-ZF,110.671875,
2023-04-06,YAHOO,YAHOO-CONTINUOUS-ZT,103.6953125,
2023-04-07,ERIS,ERIS-YIT-202303,100.8338,
2023-04-07,ERIS,ERIS-YIW-202212,97.2024,
2023-04-10,ERIS,ERIS-YIT-202303,100.7398,
2023-04-10,ERIS,ERIS-YIW-202212,96.9979,
2023-04-10,YAHOO,YAHOO-CONTINUOUS-ZF,109.9375,
2023-04-10,YAHOO,YAHOO-CONTINUOUS-ZT,103.328125,
2023-04-11,ERIS,ERIS-YIT-202303,100.6725,
2023-04-11,ERIS,ERIS-YIW-202212,96.8607,
2023-04-11,YAHOO,YAHOO-CONTINUOUS-ZF,109.765625,
2023-04-11,YAHOO,YAHOO-CONTINUOUS-ZT,103.23828125,
2023-04-12,ERIS,ERIS-YIT-202303,100.8195,
2023-04-12,ERIS,ERIS-YIW-202212,97.163,
2023-04-12,YAHOO,YAHOO-CONTINUOUS-ZF,110.1171875,
2023-04-12,YAHOO,YAHOO-CONTINUOUS-ZT,103.3984375,
2023-04-13,ERIS,ERIS-YIT-202303,100.8168,
2023-04-13,ERIS,ERIS-YIW-202212,97.0576,
2023-04-13,YAHOO,YAHOO-CONTINUOUS-ZF,109.96875,
2023-04-13,YAHOO,YAHOO-CONTINUOUS-ZT,103.38671875,
2023-04-14,ERIS,ERIS-YIT-202303,100.573,
2023-04-14,ERIS,ERIS-YIW-202212,96.6,
2023-04-14,YAHOO,YAHOO-CONTINUOUS-ZF,109.46875,
2023-04-14,YAHOO,YAHOO-CONTINUOUS-ZT,103.1328125,
2023-04-17,ERIS,ERIS-YIT-202303,100.4101,
2023-04-17,ERIS,ERIS-YIW-202212,96.2388,
2023-04-17,YAHOO,YAHOO-CONTINUOUS-ZF,109.1015625,
2023-04-17,YAHOO,YAHOO-CONTINUOUS-ZT,102.97265625,
2023-04-18,ERIS,ERIS-YIT-202303,100.3852,
2023-04-18,ERIS,ERIS-YIW-202212,96.2766,
2023-04-18,YAHOO,YAHOO-CONTINUOUS-ZF,109.1640625,
2023-04-18,YAHOO,YAHOO-CONTINUOUS-ZT,102.94921875,
2023-04-19,ERIS,ERIS-YIT-202303,100.2626,
2023-04-19,ERIS,ERIS-YIW-202212,96.0732,
2023-04-19,YAHOO,YAHOO-CONTINUOUS-ZF,108.9453125,
2023-04-19,YAHOO,YAHOO-CONTINUOUS-ZT,102.80859375,
2023-04-20,ERIS,ERIS-YIT-202303,100.438,
2023-04-20,ERIS,ERIS-YIW-202212,96.437,
2023-04-20,YAHOO,YAHOO-CONTINUOUS-ZF,109.3125,
2023-04-20,YAHOO,YAHOO-CONTINUOUS-ZT,102.9921875,
2023-04-21,ERIS,ERIS-YIT-202303,100.4169,
2023-04-21,ERIS,ERIS-YIW-202212,96.33,
2023-04-21,YAHOO,YAHOO-CONTINUOUS-ZF,109.2265625,
2023-04-21,YAHOO,YAHOO-CONTINUOUS-ZT,102.9609375,
2023-04-24,ERIS,ERIS-YIT-202303,100.49,
2023-04-24,ERIS,ERIS-YIW-202212,96.5592,
2023-04-24,YAHOO,YAHOO-CONTINUOUS-ZF,109.484375,
2023-04-24,YAHOO,YAHOO-CONTINUOUS-ZT,103.046875,
2023-04-25,ERIS,ERIS-YIT-202303,100.8714,
2023-04-25,ERIS,ERIS-YIW-202212,97.2979,
2023-04-25,YAHOO,YAHOO-CONTINUOUS-ZF,110.25,
2023-04-25,YAHOO,YAHOO-CONTINUOUS-ZT,103.42578125,
2023-04-26,ERIS,ERIS-YIT-202303,100.8256,
2023-04-26,ERIS,ERIS-YIW-202212,97.1454,
2023-04-26,YAHOO,YAHOO-CONTINUOUS-ZF,110.1015625,
2023-04-26,YAHOO,YAHOO-CONTINUOUS-ZT,103.359375,
2023-04-27,ERIS,ERIS-YIT-202303,100.5342,
2023-04-27,ERIS,ERIS-YIW-202212,96.566,
2023-04-27,YAHOO,YAHOO-CONTINUOUS-ZF,109.4765625,
2023-04-27,YAHOO,YAHOO-CONTINUOUS-ZT,103.03125,
2023-04-28,ERIS,ERIS-YIT-202303,100.5753,
2023-04-28,ERIS,ERIS-YIW-202212,96.7749,
2023-04-28,YAHOO,YAHOO-CONTINUOUS-ZF,109.7421875,
2023-04-28,YAHOO,YAHOO-CONTINUOUS-ZT,103.08203125,
2023-05-01,ERIS,ERIS-YIT-202303,100.4399,
2023-05-01,ERIS,ERIS-YIW-202212,96.3863,
2023-05-01,YAHOO,YAHOO-CONTINUOUS-ZF,109.328125,
2023-05-01,YAHOO,YAHOO-CONTINUOUS-ZT,102.94140625,
2023-05-02,ERIS,ERIS-YIT-202303,100.74,
2023-05-02,ERIS,ERIS-YIW-202212,97.0819,
2023-05-02,YAHOO,YAHOO-CONTINUOUS-ZF,110.0859375,
2023-05-02,YAHOO,YAHOO-CONTINUOUS-ZT,103.2421875,
2023-05-03,ERIS,ERIS-YIT-202303,100.8064,
2023-05-03,ERIS,ERIS-YIW-202212,97.2498,
2023-05-03,YAHOO,YAHOO-CONTINUOUS-ZF,110.3359375,
2023-05-03,YAHOO,YAHOO-CONTINUOUS-ZT,103.3203125,
2023-05-04,ERIS,ERIS-YIT-202303,101.2077,
2023-05-04,ERIS,ERIS-YIW-202212,97.851,
2023-05-04,YAHOO,YAHOO-CONTINUOUS-ZF,111,
2023-05-04,YAHOO,YAHOO-CONTINUOUS-ZT,103.73046875,
2023-05-05,ERIS,ERIS-YIT-202303,100.8742,
2023-05-05,ERIS,ERIS-YIW-202212,97.219,
2023-05-05,YAHOO,YAHOO-CONTINUOUS-ZF,110.3046875,
2023-05-05,YAHOO,YAHOO-CONTINUOUS-ZT,103.3515625,
2023-05-08,ERIS,ERIS-YIT-202303,100.7393,
2023-05-08,ERIS,ERIS-YIW-202212,96.9484,
2023-05-08,YAHOO,YAHOO-CONTINUOUS-ZF,109.90625,
2023-05-08,YAHOO,YAHOO-CONTINUOUS-ZT,103.16796875,
2023-05-09,ERIS,ERIS-YIT-202303,100.7408,
2023-05-09,ERIS,ERIS-YIW-202212,96.9849,
2023-05-09,YAHOO,YAHOO-CONTINUOUS-ZF,109.9140625,
2023-05-09,YAHOO,YAHOO-CONTINUOUS-ZT,103.1484375,
2023-05-10,ERIS,ERIS-YIT-202303,100.9612,
2023-05-10,ERIS,ERIS-YIW-202212,97.4499,
2023-05-10,YAHOO,YAHOO-CONTINUOUS-ZF,110.4765625,
2023-05-10,YAHOO,YAHOO-CONTINUOUS-ZT,103.375,
2023-05-11,ERIS,ERIS-YIT-202303,100.9396,
2023-05-11,ERIS,ERIS-YIW-202212,97.5209,
2023-05-11,YAHOO,YAHOO-CONTINUOUS-ZF,110.484375,
2023-05-11,YAHOO,YAHOO-CONTINUOUS-ZT,103.3515625,
2023-05-12,ERIS,ERIS-YIT-202303,100.7753,
2023-05-12,ERIS,ERIS-YIW-202212,97.1406,
2023-05-12,YAHOO,YAHOO-CONTINUOUS-ZF,110.0546875,
2023-05-12,YAHOO,YAHOO-CONTINUOUS-ZT,103.16015625,
2023-05-15,ERIS,ERIS-YIT-202303,100.7621,
2023-05-15,ERIS,ERIS-YIW-202212,97.0912,
2023-05-15,YAHOO,YAHOO-CONTINUOUS-ZF,110.0078125,
2023-05-15,YAHOO,YAHOO-CONTINUOUS-ZT,103.16015625,
2023-05-16,ERIS,ERIS-YIT-202303,100.6562,
2023-05-16,ERIS,ERIS-YIW-202212,96.8731,
2023-05-16,YAHOO,YAHOO-CONTINUOUS-ZF,109.7578125,
2023-05-16,YAHOO,YAHOO-CONTINUOUS-ZT,103.01953125,
2023-05-17,ERIS,ERIS-YIT-202303,100.5317,
2023-05-17,ERIS,ERIS-YIW-202212,96.6234,
2023-05-17,YAHOO,YAHOO-CONTINUOUS-ZF,109.4296875,
2023-05-17,YAHOO,YAHOO-CONTINUOUS-ZT,102.8515625,
2023-05-18,ERIS,ERIS-YIT-202303,100.2926,
2023-05-18,ERIS,ERIS-YIW-202212,96.1296,
2023-05-18,YAHOO,YAHOO-CONTINUOUS-ZF,108.9375,
2023-05-18,YAHOO,YAHOO-CONTINUOUS-ZT,102.640625,
2023-05-19,ERIS,ERIS-YIT-202303,100.2723,
2023-05-19,ERIS,ERIS-YIW-202212,95.9495,
2023-05-19,YAHOO,YAHOO-CONTINUOUS-ZF,108.6875,
2023-05-19,YAHOO,YAHOO-CONTINUOUS-ZT,102.59375,
2023-05-22,ERIS,ERIS-YIT-202303,100.2036,
2023-05-22,ERIS,ERIS-YIW-202309,101.5779,
2023-05-22,YAHOO,YAHOO-CONTINUOUS-ZF,108.609375,
2023-05-22,YAHOO,YAHOO-CONTINUOUS-ZT,102.53515625,
2023-05-23,ERIS,ERIS-YIT-202303,100.1853,
2023-05-23,ERIS,ERIS-YIW-202309,101.6347,
2023-05-23,YAHOO,YAHOO-CONTINUOUS-ZF,108.6796875,
2023-05-23,YAHOO,YAHOO-CONTINUOUS-ZT,102.49609375,
2023-05-24,ERIS,ERIS-YIT-202303,100.0767,
2023-05-24,ERIS,ERIS-YIW-202309,101.5319,
2023-05-24,YAHOO,YAHOO-CONTINUOUS-ZF,108.53125,
2023-05-24,YAHOO,YAHOO-CONTINUOUS-ZT,102.3828125,
2023-05-25,ERIS,ERIS-YIT-202303,99.8175,
2023-05-25,ERIS,ERIS-YIW-202309,100.8617,
2023-05-25,YAHOO,YAHOO-CONTINUOUS-ZF,107.84375,
2023-05-25,YAHOO,YAHOO-CONTINUOUS-ZT,102.10546875,
2023-05-26,ERIS,ERIS-YIT-202303,99.6864,
2023-05-26,ERIS,ERIS-YIW-202309,100.6056,
2023-05-26,YAHOO,YAHOO-CONTINUOUS-ZF,107.5703125,
2023-05-26,YAHOO,YAHOO-CONTINUOUS-ZT,101.93359375,
2023-05-30,ERIS,ERIS-YIT-202303,99.8684,
