observation_date,series_id,instrument_id,value,value_unit,source_observation_time_utc,available_at_utc,source,classification,proxy_label
2023-01-20,,YAHOO-CONTINUOUS-ZT,102.99609375,price_points,2023-01-20T21:00:00Z,2023-01-20T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-23,,ERIS-YIT,93.62380000000002,price_points,2023-01-23T21:00:00Z,2023-01-23T21:01:00Z,ERIS,exact,
2023-01-23,,ERIS-YIW,89.39529999999999,price_points,2023-01-23T21:00:00Z,2023-01-23T21:01:00Z,ERIS,exact,
2023-01-23,,YAHOO-CONTINUOUS-ZF,109.375,price_points,2023-01-23T21:00:00Z,2023-01-23T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-23,,YAHOO-CONTINUOUS-ZT,102.87890625,price_points,2023-01-23T21:00:00Z,2023-01-23T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-24,,ERIS-YIT,93.66240000000002,price_points,2023-01-24T21:00:00Z,2023-01-24T21:01:00Z,ERIS,exact,
2023-01-24,,ERIS-YIW,89.5957,price_points,2023-01-24T21:00:00Z,2023-01-24T21:01:00Z,ERIS,exact,
2023-01-24,,YAHOO-CONTINUOUS-ZF,109.5546875,price_points,2023-01-24T21:00:00Z,2023-01-24T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-24,,YAHOO-CONTINUOUS-ZT,102.9375,price_points,2023-01-24T21:00:00Z,2023-01-24T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-25,,ERIS-YIT,93.71390000000001,price_points,2023-01-25T21:00:00Z,2023-01-25T21:01:00Z,ERIS,exact,
2023-01-25,,ERIS-YIW,89.6438,price_points,2023-01-25T21:00:00Z,2023-01-25T21:01:00Z,ERIS,exact,
2023-01-25,,YAHOO-CONTINUOUS-ZF,109.6640625,price_points,2023-01-25T21:00:00Z,2023-01-25T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-25,,YAHOO-CONTINUOUS-ZT,102.98046875,price_points,2023-01-25T21:00:00Z,2023-01-25T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-26,,ERIS-YIT,93.64530000000002,price_points,2023-01-26T21:00:00Z,2023-01-26T21:01:00Z,ERIS,exact,
2023-01-26,,ERIS-YIW,89.4568,price_points,2023-01-26T21:00:00Z,2023-01-26T21:01:00Z,ERIS,exact,
2023-01-26,,YAHOO-CONTINUOUS-ZF,109.4609375,price_points,2023-01-26T21:00:00Z,2023-01-26T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-26,,YAHOO-CONTINUOUS-ZT,102.89453125,price_points,2023-01-26T21:00:00Z,2023-01-26T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-27,,ERIS-YIT,93.59630000000001,price_points,2023-01-27T21:00:00Z,2023-01-27T21:01:00Z,ERIS,exact,
2023-01-27,,ERIS-YIW,89.2781,price_points,2023-01-27T21:00:00Z,2023-01-27T21:01:00Z,ERIS,exact,
2023-01-27,,YAHOO-CONTINUOUS-ZF,109.3125,price_points,2023-01-27T21:00:00Z,2023-01-27T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-27,,YAHOO-CONTINUOUS-ZT,102.8359375,price_points,2023-01-27T21:00:00Z,2023-01-27T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-30,,ERIS-YIT,93.49700000000001,price_points,2023-01-30T21:00:00Z,2023-01-30T21:01:00Z,ERIS,exact,
2023-01-30,,ERIS-YIW,89.0142,price_points,2023-01-30T21:00:00Z,2023-01-30T21:01:00Z,ERIS,exact,
2023-01-30,,YAHOO-CONTINUOUS-ZF,109.03125,price_points,2023-01-30T21:00:00Z,2023-01-30T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-30,,YAHOO-CONTINUOUS-ZT,102.73046875,price_points,2023-01-30T21:00:00Z,2023-01-30T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-31,,ERIS-YIT,93.57980000000002,price_points,2023-01-31T21:00:00Z,2023-01-31T21:01:00Z,ERIS,exact,
2023-01-31,,ERIS-YIW,89.2587,price_points,2023-01-31T21:00:00Z,2023-01-31T21:01:00Z,ERIS,exact,
2023-01-31,,YAHOO-CONTINUOUS-ZF,109.2421875,price_points,2023-01-31T21:00:00Z,2023-01-31T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-01-31,,YAHOO-CONTINUOUS-ZT,102.82421875,price_points,2023-01-31T21:00:00Z,2023-01-31T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-01,,ERIS-YIT,93.72940000000001,price_points,2023-02-01T21:00:00Z,2023-02-01T21:01:00Z,ERIS,exact,
2023-02-01,,ERIS-YIW,89.8013,price_points,2023-02-01T21:00:00Z,2023-02-01T21:01:00Z,ERIS,exact,
2023-02-01,,YAHOO-CONTINUOUS-ZF,109.875,price_points,2023-02-01T21:00:00Z,2023-02-01T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-01,,YAHOO-CONTINUOUS-ZT,103.01171875,price_points,2023-02-01T21:00:00Z,2023-02-01T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-02,,ERIS-YIT,93.76500000000001,price_points,2023-02-02T21:00:00Z,2023-02-02T21:01:00Z,ERIS,exact,
2023-02-02,,ERIS-YIW,89.8249,price_points,2023-02-02T21:00:00Z,2023-02-02T21:01:00Z,ERIS,exact,
2023-02-02,,YAHOO-CONTINUOUS-ZF,109.953125,price_points,2023-02-02T21:00:00Z,2023-02-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-02,,YAHOO-CONTINUOUS-ZT,103.0546875,price_points,2023-02-02T21:00:00Z,2023-02-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-03,,ERIS-YIT,93.41640000000001,price_points,2023-02-03T21:00:00Z,2023-02-03T21:01:00Z,ERIS,exact,
2023-02-03,,ERIS-YIW,89.0205,price_points,2023-02-03T21:00:00Z,2023-02-03T21:01:00Z,ERIS,exact,
2023-02-03,,YAHOO-CONTINUOUS-ZF,109.0859375,price_points,2023-02-03T21:00:00Z,2023-02-03T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-03,,YAHOO-CONTINUOUS-ZT,102.66015625,price_points,2023-02-03T21:00:00Z,2023-02-03T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-06,,ERIS-YIT,93.16060000000002,price_points,2023-02-06T21:00:00Z,2023-02-06T21:01:00Z,ERIS,exact,
2023-02-06,,ERIS-YIW,88.43299999999999,price_points,2023-02-06T21:00:00Z,2023-02-06T21:01:00Z,ERIS,exact,
2023-02-06,,YAHOO-CONTINUOUS-ZF,108.390625,price_points,2023-02-06T21:00:00Z,2023-02-06T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-06,,YAHOO-CONTINUOUS-ZT,102.36328125,price_points,2023-02-06T21:00:00Z,2023-02-06T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-07,,ERIS-YIT,93.11070000000002,price_points,2023-02-07T21:00:00Z,2023-02-07T21:01:00Z,ERIS,exact,
2023-02-07,,ERIS-YIW,88.3261,price_points,2023-02-07T21:00:00Z,2023-02-07T21:01:00Z,ERIS,exact,
2023-02-07,,YAHOO-CONTINUOUS-ZF,108.265625,price_points,2023-02-07T21:00:00Z,2023-02-07T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-07,,YAHOO-CONTINUOUS-ZT,102.33203125,price_points,2023-02-07T21:00:00Z,2023-02-07T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-08,,ERIS-YIT,93.12880000000001,price_points,2023-02-08T21:00:00Z,2023-02-08T21:01:00Z,ERIS,exact,
2023-02-08,,ERIS-YIW,88.4156,price_points,2023-02-08T21:00:00Z,2023-02-08T21:01:00Z,ERIS,exact,
2023-02-08,,YAHOO-CONTINUOUS-ZF,108.3828125,price_points,2023-02-08T21:00:00Z,2023-02-08T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-08,,YAHOO-CONTINUOUS-ZT,102.3515625,price_points,2023-02-08T21:00:00Z,2023-02-08T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-09,,ERIS-YIT,93.02220000000001,price_points,2023-02-09T21:00:00Z,2023-02-09T21:01:00Z,ERIS,exact,
2023-02-09,,ERIS-YIW,88.1402,price_points,2023-02-09T21:00:00Z,2023-02-09T21:01:00Z,ERIS,exact,
2023-02-09,,YAHOO-CONTINUOUS-ZF,108.0703125,price_points,2023-02-09T21:00:00Z,2023-02-09T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-09,,YAHOO-CONTINUOUS-ZT,102.234375,price_points,2023-02-09T21:00:00Z,2023-02-09T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-10,,ERIS-YIT,92.98000000000002,price_points,2023-02-10T21:00:00Z,2023-02-10T21:01:00Z,ERIS,exact,
2023-02-10,,ERIS-YIW,87.978,price_points,2023-02-10T21:00:00Z,2023-02-10T21:01:00Z,ERIS,exact,
2023-02-10,,YAHOO-CONTINUOUS-ZF,107.90625,price_points,2023-02-10T21:00:00Z,2023-02-10T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-10,,YAHOO-CONTINUOUS-ZT,102.22265625,price_points,2023-02-10T21:00:00Z,2023-02-10T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-13,,ERIS-YIT,92.94330000000002,price_points,2023-02-13T21:00:00Z,2023-02-13T21:01:00Z,ERIS,exact,
2023-02-13,,ERIS-YIW,87.929,price_points,2023-02-13T21:00:00Z,2023-02-13T21:01:00Z,ERIS,exact,
2023-02-13,,YAHOO-CONTINUOUS-ZF,107.8515625,price_points,2023-02-13T21:00:00Z,2023-02-13T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-13,,YAHOO-CONTINUOUS-ZT,102.1796875,price_points,2023-02-13T21:00:00Z,2023-02-13T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-14,,ERIS-YIT,92.72300000000001,price_points,2023-02-14T21:00:00Z,2023-02-14T21:01:00Z,ERIS,exact,
2023-02-14,,ERIS-YIW,87.51389999999999,price_points,2023-02-14T21:00:00Z,2023-02-14T21:01:00Z,ERIS,exact,
2023-02-14,,YAHOO-CONTINUOUS-ZF,107.46875,price_points,2023-02-14T21:00:00Z,2023-02-14T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-14,,YAHOO-CONTINUOUS-ZT,101.98828125,price_points,2023-02-14T21:00:00Z,2023-02-14T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-15,,ERIS-YIT,92.70650000000002,price_points,2023-02-15T21:00:00Z,2023-02-15T21:01:00Z,ERIS,exact,
2023-02-15,,ERIS-YIW,87.34909999999999,price_points,2023-02-15T21:00:00Z,2023-02-15T21:01:00Z,ERIS,exact,
2023-02-15,,YAHOO-CONTINUOUS-ZF,107.3203125,price_points,2023-02-15T21:00:00Z,2023-02-15T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-15,,YAHOO-CONTINUOUS-ZT,101.9765625,price_points,2023-02-15T21:00:00Z,2023-02-15T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-16,,ERIS-YIT,92.76180000000002,price_points,2023-02-16T21:00:00Z,2023-02-16T21:01:00Z,ERIS,exact,
2023-02-16,,ERIS-YIW,87.3348,price_points,2023-02-16T21:00:00Z,2023-02-16T21:01:00Z,ERIS,exact,
2023-02-16,,YAHOO-CONTINUOUS-ZF,107.2890625,price_points,2023-02-16T21:00:00Z,2023-02-16T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-16,,YAHOO-CONTINUOUS-ZT,102.00390625,price_points,2023-02-16T21:00:00Z,2023-02-16T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-17,,ERIS-YIT,92.74710000000002,price_points,2023-02-17T21:00:00Z,2023-02-17T21:01:00Z,ERIS,exact,
2023-02-17,,ERIS-YIW,87.41029999999999,price_points,2023-02-17T21:00:00Z,2023-02-17T21:01:00Z,ERIS,exact,
2023-02-17,,YAHOO-CONTINUOUS-ZF,107.3515625,price_points,2023-02-17T21:00:00Z,2023-02-17T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-17,,YAHOO-CONTINUOUS-ZT,101.9921875,price_points,2023-02-17T21:00:00Z,2023-02-17T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-21,,ERIS-YIT,92.74710000000002,price_points,2023-02-21T21:00:00Z,2023-02-21T21:01:00Z,ERIS,exact,
2023-02-21,,ERIS-YIW,86.84179999999999,price_points,2023-02-21T21:00:00Z,2023-02-21T21:01:00Z,ERIS,exact,
2023-02-21,,YAHOO-CONTINUOUS-ZF,106.7578125,price_points,2023-02-21T21:00:00Z,2023-02-21T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-21,,YAHOO-CONTINUOUS-ZT,101.80078125,price_points,2023-02-21T21:00:00Z,2023-02-21T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-22,,ERIS-YIT,92.74340000000002,price_points,2023-02-22T21:00:00Z,2023-02-22T21:01:00Z,ERIS,exact,
2023-02-22,,ERIS-YIW,86.8837,price_points,2023-02-22T21:00:00Z,2023-02-22T21:01:00Z,ERIS,exact,
2023-02-22,,YAHOO-CONTINUOUS-ZF,106.8359375,price_points,2023-02-22T21:00:00Z,2023-02-22T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-22,,YAHOO-CONTINUOUS-ZT,101.80859375,price_points,2023-02-22T21:00:00Z,2023-02-22T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-23,,ERIS-YIT,92.76710000000001,price_points,2023-02-23T21:00:00Z,2023-02-23T21:01:00Z,ERIS,exact,
2023-02-23,,ERIS-YIW,87.0349,price_points,2023-02-23T21:00:00Z,2023-02-23T21:01:00Z,ERIS,exact,
2023-02-23,,YAHOO-CONTINUOUS-ZF,106.9453125,price_points,2023-02-23T21:00:00Z,2023-02-23T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-23,,YAHOO-CONTINUOUS-ZT,101.80859375,price_points,2023-02-23T21:00:00Z,2023-02-23T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-24,,ERIS-YIT,92.52210000000002,price_points,2023-02-24T21:00:00Z,2023-02-24T21:01:00Z,ERIS,exact,
2023-02-24,,ERIS-YIW,86.5551,price_points,2023-02-24T21:00:00Z,2023-02-24T21:01:00Z,ERIS,exact,
2023-02-24,,YAHOO-CONTINUOUS-ZF,106.5,price_points,2023-02-24T21:00:00Z,2023-02-24T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-24,,YAHOO-CONTINUOUS-ZT,101.64453125,price_points,2023-02-24T21:00:00Z,2023-02-24T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-27,,ERIS-YIT,92.53090000000002,price_points,2023-02-27T21:00:00Z,2023-02-27T21:01:00Z,ERIS,exact,
2023-02-27,,ERIS-YIW,86.7037,price_points,2023-02-27T21:00:00Z,2023-02-27T21:01:00Z,ERIS,exact,
2023-02-27,,YAHOO-CONTINUOUS-ZF,106.65625,price_points,2023-02-27T21:00:00Z,2023-02-27T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-27,,YAHOO-CONTINUOUS-ZT,101.671875,price_points,2023-02-27T21:00:00Z,2023-02-27T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-28,,ERIS-YIT,92.51590000000002,price_points,2023-02-28T21:00:00Z,2023-02-28T21:01:00Z,ERIS,exact,
2023-02-28,,ERIS-YIW,86.7033,price_points,2023-02-28T21:00:00Z,2023-02-28T21:01:00Z,ERIS,exact,
2023-02-28,,YAHOO-CONTINUOUS-ZF,106.671875,price_points,2023-02-28T21:00:00Z,2023-02-28T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-02-28,,YAHOO-CONTINUOUS-ZT,101.671875,price_points,2023-02-28T21:00:00Z,2023-02-28T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-01,,ERIS-YIT,92.35090000000002,price_points,2023-03-01T21:00:00Z,2023-03-01T21:01:00Z,ERIS,exact,
2023-03-01,,ERIS-YIW,86.2967,price_points,2023-03-01T21:00:00Z,2023-03-01T21:01:00Z,ERIS,exact,
2023-03-01,,YAHOO-CONTINUOUS-ZF,106.2890625,price_points,2023-03-01T21:00:00Z,2023-03-01T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-01,,YAHOO-CONTINUOUS-ZT,101.5078125,price_points,2023-03-01T21:00:00Z,2023-03-01T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-02,,ERIS-YIT,92.31710000000001,price_points,2023-03-02T21:00:00Z,2023-03-02T21:01:00Z,ERIS,exact,
2023-03-02,,ERIS-YIW,86.0264,price_points,2023-03-02T21:00:00Z,2023-03-02T21:01:00Z,ERIS,exact,
2023-03-02,,YAHOO-CONTINUOUS-ZF,106.0703125,price_points,2023-03-02T21:00:00Z,2023-03-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-02,,YAHOO-CONTINUOUS-ZT,101.5078125,price_points,2023-03-02T21:00:00Z,2023-03-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-03,,ERIS-YIT,92.40460000000002,price_points,2023-03-03T21:00:00Z,2023-03-03T21:01:00Z,ERIS,exact,
2023-03-03,,ERIS-YIW,86.333,price_points,2023-03-03T21:00:00Z,2023-03-03T21:01:00Z,ERIS,exact,
2023-03-03,,YAHOO-CONTINUOUS-ZF,106.328125,price_points,2023-03-03T21:00:00Z,2023-03-03T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-03,,YAHOO-CONTINUOUS-ZT,101.58984375,price_points,2023-03-03T21:00:00Z,2023-03-03T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-06,,ERIS-YIT,92.36840000000002,price_points,2023-03-06T21:00:00Z,2023-03-06T21:01:00Z,ERIS,exact,
2023-03-06,,ERIS-YIW,86.3115,price_points,2023-03-06T21:00:00Z,2023-03-06T21:01:00Z,ERIS,exact,
2023-03-06,,YAHOO-CONTINUOUS-ZF,106.2421875,price_points,2023-03-06T21:00:00Z,2023-03-06T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-06,,YAHOO-CONTINUOUS-ZT,101.51953125,price_points,2023-03-06T21:00:00Z,2023-03-06T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-07,,ERIS-YIT,92.11590000000001,price_points,2023-03-07T21:00:00Z,2023-03-07T21:01:00Z,ERIS,exact,
2023-03-07,,ERIS-YIW,86.1107,price_points,2023-03-07T21:00:00Z,2023-03-07T21:01:00Z,ERIS,exact,
2023-03-07,,YAHOO-CONTINUOUS-ZF,106.0234375,price_points,2023-03-07T21:00:00Z,2023-03-07T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-07,,YAHOO-CONTINUOUS-ZT,101.3046875,price_points,2023-03-07T21:00:00Z,2023-03-07T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-08,,ERIS-YIT,92.05840000000002,price_points,2023-03-08T21:00:00Z,2023-03-08T21:01:00Z,ERIS,exact,
2023-03-08,,ERIS-YIW,86.0496,price_points,2023-03-08T21:00:00Z,2023-03-08T21:01:00Z,ERIS,exact,
2023-03-08,,YAHOO-CONTINUOUS-ZF,105.890625,price_points,2023-03-08T21:00:00Z,2023-03-08T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-08,,YAHOO-CONTINUOUS-ZT,101.19921875,price_points,2023-03-08T21:00:00Z,2023-03-08T21:01:00Z,YAHOO,proxy,continuous futures proxy
2023-03-09,,ERIS-YIT,92.36340000000001,price_points,2023-03-09T21:00:00Z,2023-03-09T21:01:00Z,ERIS,exact,
2023-03-09,,ERIS-YIW,86.5259,price_points,2023-03-09T21:00:00Z,2023-03-09T21:01:00Z,ERIS,exact,
