observation_date,series_id,instrument_id,value,value_unit,source_observation_time_utc,available_at_utc,source,classification,proxy_label
2021-01-11,,YAHOO-CONTINUOUS-ZF,125.515625,price_points,2021-01-11T21:00:00Z,2021-01-11T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-11,,YAHOO-CONTINUOUS-ZT,110.43359375,price_points,2021-01-11T21:00:00Z,2021-01-11T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-12,,ERIS-YIT,99.80170000000003,price_points,2021-01-12T21:00:00Z,2021-01-12T21:01:00Z,ERIS,exact,
2021-01-12,,ERIS-YIW,99.3579,price_points,2021-01-12T21:00:00Z,2021-01-12T21:01:00Z,ERIS,exact,
2021-01-12,,YAHOO-CONTINUOUS-ZF,125.484375,price_points,2021-01-12T21:00:00Z,2021-01-12T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-12,,YAHOO-CONTINUOUS-ZT,110.42578125,price_points,2021-01-12T21:00:00Z,2021-01-12T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-13,,ERIS-YIT,99.82020000000001,price_points,2021-01-13T21:00:00Z,2021-01-13T21:01:00Z,ERIS,exact,
2021-01-13,,ERIS-YIW,99.5069,price_points,2021-01-13T21:00:00Z,2021-01-13T21:01:00Z,ERIS,exact,
2021-01-13,,YAHOO-CONTINUOUS-ZF,125.6171875,price_points,2021-01-13T21:00:00Z,2021-01-13T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-13,,YAHOO-CONTINUOUS-ZT,110.42578125,price_points,2021-01-13T21:00:00Z,2021-01-13T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-14,,ERIS-YIT,99.83870000000002,price_points,2021-01-14T21:00:00Z,2021-01-14T21:01:00Z,ERIS,exact,
2021-01-14,,ERIS-YIW,99.4688,price_points,2021-01-14T21:00:00Z,2021-01-14T21:01:00Z,ERIS,exact,
2021-01-14,,YAHOO-CONTINUOUS-ZF,125.578125,price_points,2021-01-14T21:00:00Z,2021-01-14T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-14,,YAHOO-CONTINUOUS-ZT,110.4296875,price_points,2021-01-14T21:00:00Z,2021-01-14T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-15,,ERIS-YIT,99.85880000000002,price_points,2021-01-15T21:00:00Z,2021-01-15T21:01:00Z,ERIS,exact,
2021-01-15,,ERIS-YIW,99.5891,price_points,2021-01-15T21:00:00Z,2021-01-15T21:01:00Z,ERIS,exact,
2021-01-15,,YAHOO-CONTINUOUS-ZF,125.71875,price_points,2021-01-15T21:00:00Z,2021-01-15T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-15,,YAHOO-CONTINUOUS-ZT,110.44921875,price_points,2021-01-15T21:00:00Z,2021-01-15T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-19,,ERIS-YIT,99.87270000000002,price_points,2021-01-19T21:00:00Z,2021-01-19T21:01:00Z,ERIS,exact,
2021-01-19,,ERIS-YIW,99.6247,price_points,2021-01-19T21:00:00Z,2021-01-19T21:01:00Z,ERIS,exact,
2021-01-19,,YAHOO-CONTINUOUS-ZF,125.765625,price_points,2021-01-19T21:00:00Z,2021-01-19T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-19,,YAHOO-CONTINUOUS-ZT,110.4609375,price_points,2021-01-19T21:00:00Z,2021-01-19T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-20,,ERIS-YIT,99.87860000000002,price_points,2021-01-20T21:00:00Z,2021-01-20T21:01:00Z,ERIS,exact,
2021-01-20,,ERIS-YIW,99.6199,price_points,2021-01-20T21:00:00Z,2021-01-20T21:01:00Z,ERIS,exact,
2021-01-20,,YAHOO-CONTINUOUS-ZF,125.7734375,price_points,2021-01-20T21:00:00Z,2021-01-20T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-20,,YAHOO-CONTINUOUS-ZT,110.46484375,price_points,2021-01-20T21:00:00Z,2021-01-20T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-21,,ERIS-YIT,99.88110000000002,price_points,2021-01-21T21:00:00Z,2021-01-21T21:01:00Z,ERIS,exact,
2021-01-21,,ERIS-YIW,99.6126,price_points,2021-01-21T21:00:00Z,2021-01-21T21:01:00Z,ERIS,exact,
2021-01-21,,YAHOO-CONTINUOUS-ZF,125.78125,price_points,2021-01-21T21:00:00Z,2021-01-21T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-21,,YAHOO-CONTINUOUS-ZT,110.4765625,price_points,2021-01-21T21:00:00Z,2021-01-21T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-22,,ERIS-YIT,99.88030000000002,price_points,2021-01-22T21:00:00Z,2021-01-22T21:01:00Z,ERIS,exact,
2021-01-22,,ERIS-YIW,99.6533,price_points,2021-01-22T21:00:00Z,2021-01-22T21:01:00Z,ERIS,exact,
2021-01-22,,YAHOO-CONTINUOUS-ZF,125.84375,price_points,2021-01-22T21:00:00Z,2021-01-22T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-22,,YAHOO-CONTINUOUS-ZT,110.48046875,price_points,2021-01-22T21:00:00Z,2021-01-22T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-25,,ERIS-YIT,99.89290000000003,price_points,2021-01-25T21:00:00Z,2021-01-25T21:01:00Z,ERIS,exact,
2021-01-25,,ERIS-YIW,99.7488,price_points,2021-01-25T21:00:00Z,2021-01-25T21:01:00Z,ERIS,exact,
2021-01-25,,YAHOO-CONTINUOUS-ZF,125.9609375,price_points,2021-01-25T21:00:00Z,2021-01-25T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-25,,YAHOO-CONTINUOUS-ZT,110.48046875,price_points,2021-01-25T21:00:00Z,2021-01-25T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-26,,ERIS-YIT,99.88520000000003,price_points,2021-01-26T21:00:00Z,2021-01-26T21:01:00Z,ERIS,exact,
2021-01-26,,ERIS-YIW,99.7353,price_points,2021-01-26T21:00:00Z,2021-01-26T21:01:00Z,ERIS,exact,
2021-01-26,,YAHOO-CONTINUOUS-ZF,125.953125,price_points,2021-01-26T21:00:00Z,2021-01-26T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-26,,YAHOO-CONTINUOUS-ZT,110.48046875,price_points,2021-01-26T21:00:00Z,2021-01-26T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-27,,ERIS-YIT,99.89030000000002,price_points,2021-01-27T21:00:00Z,2021-01-27T21:01:00Z,ERIS,exact,
2021-01-27,,ERIS-YIW,99.7943,price_points,2021-01-27T21:00:00Z,2021-01-27T21:01:00Z,ERIS,exact,
2021-01-27,,YAHOO-CONTINUOUS-ZF,126.0234375,price_points,2021-01-27T21:00:00Z,2021-01-27T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-27,,YAHOO-CONTINUOUS-ZT,110.4921875,price_points,2021-01-27T21:00:00Z,2021-01-27T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-28,,ERIS-YIT,99.86820000000002,price_points,2021-01-28T21:00:00Z,2021-01-28T21:01:00Z,ERIS,exact,
2021-01-28,,ERIS-YIW,99.6761,price_points,2021-01-28T21:00:00Z,2021-01-28T21:01:00Z,ERIS,exact,
2021-01-28,,YAHOO-CONTINUOUS-ZF,125.9296875,price_points,2021-01-28T21:00:00Z,2021-01-28T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-28,,YAHOO-CONTINUOUS-ZT,110.48046875,price_points,2021-01-28T21:00:00Z,2021-01-28T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-29,,ERIS-YIT,99.87180000000002,price_points,2021-01-29T21:00:00Z,2021-01-29T21:01:00Z,ERIS,exact,
2021-01-29,,ERIS-YIW,99.6161,price_points,2021-01-29T21:00:00Z,2021-01-29T21:01:00Z,ERIS,exact,
2021-01-29,,YAHOO-CONTINUOUS-ZF,125.875,price_points,2021-01-29T21:00:00Z,2021-01-29T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-01-29,,YAHOO-CONTINUOUS-ZT,110.48828125,price_points,2021-01-29T21:00:00Z,2021-01-29T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-01,,ERIS-YIT,99.88360000000002,price_points,2021-02-01T21:00:00Z,2021-02-01T21:01:00Z,ERIS,exact,
2021-02-01,,ERIS-YIW,99.6633,price_points,2021-02-01T21:00:00Z,2021-02-01T21:01:00Z,ERIS,exact,
2021-02-01,,YAHOO-CONTINUOUS-ZF,125.96875,price_points,2021-02-01T21:00:00Z,2021-02-01T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-01,,YAHOO-CONTINUOUS-ZT,110.5,price_points,2021-02-01T21:00:00Z,2021-02-01T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-02,,ERIS-YIT,99.86270000000002,price_points,2021-02-02T21:00:00Z,2021-02-02T21:01:00Z,ERIS,exact,
2021-02-02,,ERIS-YIW,99.5737,price_points,2021-02-02T21:00:00Z,2021-02-02T21:01:00Z,ERIS,exact,
2021-02-02,,YAHOO-CONTINUOUS-ZF,125.875,price_points,2021-02-02T21:00:00Z,2021-02-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-02,,YAHOO-CONTINUOUS-ZT,110.48828125,price_points,2021-02-02T21:00:00Z,2021-02-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-03,,ERIS-YIT,99.85600000000002,price_points,2021-02-03T21:00:00Z,2021-02-03T21:01:00Z,ERIS,exact,
2021-02-03,,ERIS-YIW,99.499,price_points,2021-02-03T21:00:00Z,2021-02-03T21:01:00Z,ERIS,exact,
2021-02-03,,YAHOO-CONTINUOUS-ZF,125.8046875,price_points,2021-02-03T21:00:00Z,2021-02-03T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-03,,YAHOO-CONTINUOUS-ZT,110.484375,price_points,2021-02-03T21:00:00Z,2021-02-03T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-04,,ERIS-YIT,99.84800000000003,price_points,2021-02-04T21:00:00Z,2021-02-04T21:01:00Z,ERIS,exact,
2021-02-04,,ERIS-YIW,99.4989,price_points,2021-02-04T21:00:00Z,2021-02-04T21:01:00Z,ERIS,exact,
2021-02-04,,YAHOO-CONTINUOUS-ZF,125.8203125,price_points,2021-02-04T21:00:00Z,2021-02-04T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-04,,YAHOO-CONTINUOUS-ZT,110.484375,price_points,2021-02-04T21:00:00Z,2021-02-04T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-05,,ERIS-YIT,99.84820000000002,price_points,2021-02-05T21:00:00Z,2021-02-05T21:01:00Z,ERIS,exact,
2021-02-05,,ERIS-YIW,99.4658,price_points,2021-02-05T21:00:00Z,2021-02-05T21:01:00Z,ERIS,exact,
2021-02-05,,YAHOO-CONTINUOUS-ZF,125.796875,price_points,2021-02-05T21:00:00Z,2021-02-05T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-05,,YAHOO-CONTINUOUS-ZT,110.50390625,price_points,2021-02-05T21:00:00Z,2021-02-05T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-08,,ERIS-YIT,99.83610000000002,price_points,2021-02-08T21:00:00Z,2021-02-08T21:01:00Z,ERIS,exact,
2021-02-08,,ERIS-YIW,99.4067,price_points,2021-02-08T21:00:00Z,2021-02-08T21:01:00Z,ERIS,exact,
2021-02-08,,YAHOO-CONTINUOUS-ZF,125.7421875,price_points,2021-02-08T21:00:00Z,2021-02-08T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-08,,YAHOO-CONTINUOUS-ZT,110.4921875,price_points,2021-02-08T21:00:00Z,2021-02-08T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-09,,ERIS-YIT,99.83720000000002,price_points,2021-02-09T21:00:00Z,2021-02-09T21:01:00Z,ERIS,exact,
2021-02-09,,ERIS-YIW,99.4467,price_points,2021-02-09T21:00:00Z,2021-02-09T21:01:00Z,ERIS,exact,
2021-02-09,,YAHOO-CONTINUOUS-ZF,125.75,price_points,2021-02-09T21:00:00Z,2021-02-09T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-09,,YAHOO-CONTINUOUS-ZT,110.484375,price_points,2021-02-09T21:00:00Z,2021-02-09T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-10,,ERIS-YIT,99.85350000000003,price_points,2021-02-10T21:00:00Z,2021-02-10T21:01:00Z,ERIS,exact,
2021-02-10,,ERIS-YIW,99.5197,price_points,2021-02-10T21:00:00Z,2021-02-10T21:01:00Z,ERIS,exact,
2021-02-10,,YAHOO-CONTINUOUS-ZF,125.8515625,price_points,2021-02-10T21:00:00Z,2021-02-10T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-10,,YAHOO-CONTINUOUS-ZT,110.49609375,price_points,2021-02-10T21:00:00Z,2021-02-10T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-11,,ERIS-YIT,99.84770000000002,price_points,2021-02-11T21:00:00Z,2021-02-11T21:01:00Z,ERIS,exact,
2021-02-11,,ERIS-YIW,99.4921,price_points,2021-02-11T21:00:00Z,2021-02-11T21:01:00Z,ERIS,exact,
2021-02-11,,YAHOO-CONTINUOUS-ZF,125.84375,price_points,2021-02-11T21:00:00Z,2021-02-11T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-11,,YAHOO-CONTINUOUS-ZT,110.5,price_points,2021-02-11T21:00:00Z,2021-02-11T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-12,,ERIS-YIT,99.83320000000002,price_points,2021-02-12T21:00:00Z,2021-02-12T21:01:00Z,ERIS,exact,
2021-02-12,,ERIS-YIW,99.37,price_points,2021-02-12T21:00:00Z,2021-02-12T21:01:00Z,ERIS,exact,
2021-02-12,,YAHOO-CONTINUOUS-ZF,125.7421875,price_points,2021-02-12T21:00:00Z,2021-02-12T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-12,,YAHOO-CONTINUOUS-ZT,110.5,price_points,2021-02-12T21:00:00Z,2021-02-12T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-16,,ERIS-YIT,99.79260000000002,price_points,2021-02-16T21:00:00Z,2021-02-16T21:01:00Z,ERIS,exact,
2021-02-16,,ERIS-YIW,99.0211,price_points,2021-02-16T21:00:00Z,2021-02-16T21:01:00Z,ERIS,exact,
2021-02-16,,YAHOO-CONTINUOUS-ZF,125.390625,price_points,2021-02-16T21:00:00Z,2021-02-16T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-16,,YAHOO-CONTINUOUS-ZT,110.4765625,price_points,2021-02-16T21:00:00Z,2021-02-16T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-17,,ERIS-YIT,99.80840000000002,price_points,2021-02-17T21:00:00Z,2021-02-17T21:01:00Z,ERIS,exact,
2021-02-17,,ERIS-YIW,99.0173,price_points,2021-02-17T21:00:00Z,2021-02-17T21:01:00Z,ERIS,exact,
2021-02-17,,YAHOO-CONTINUOUS-ZF,125.40625,price_points,2021-02-17T21:00:00Z,2021-02-17T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-17,,YAHOO-CONTINUOUS-ZT,110.5,price_points,2021-02-17T21:00:00Z,2021-02-17T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-18,,ERIS-YIT,99.80500000000002,price_points,2021-02-18T21:00:00Z,2021-02-18T21:01:00Z,ERIS,exact,
2021-02-18,,ERIS-YIW,99.0757,price_points,2021-02-18T21:00:00Z,2021-02-18T21:01:00Z,ERIS,exact,
2021-02-18,,YAHOO-CONTINUOUS-ZF,125.4765625,price_points,2021-02-18T21:00:00Z,2021-02-18T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-18,,YAHOO-CONTINUOUS-ZT,110.50390625,price_points,2021-02-18T21:00:00Z,2021-02-18T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-19,,ERIS-YIT,99.79190000000003,price_points,2021-02-19T21:00:00Z,2021-02-19T21:01:00Z,ERIS,exact,
2021-02-19,,ERIS-YIW,98.8949,price_points,2021-02-19T21:00:00Z,2021-02-19T21:01:00Z,ERIS,exact,
2021-02-19,,YAHOO-CONTINUOUS-ZF,125.3515625,price_points,2021-02-19T21:00:00Z,2021-02-19T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-19,,YAHOO-CONTINUOUS-ZT,110.5078125,price_points,2021-02-19T21:00:00Z,2021-02-19T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-22,,ERIS-YIT,99.77910000000001,price_points,2021-02-22T21:00:00Z,2021-02-22T21:01:00Z,ERIS,exact,
2021-02-22,,ERIS-YIW,98.8306,price_points,2021-02-22T21:00:00Z,2021-02-22T21:01:00Z,ERIS,exact,
2021-02-22,,YAHOO-CONTINUOUS-ZF,125.2734375,price_points,2021-02-22T21:00:00Z,2021-02-22T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-22,,YAHOO-CONTINUOUS-ZT,110.49609375,price_points,2021-02-22T21:00:00Z,2021-02-22T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-23,,ERIS-YIT,99.79030000000002,price_points,2021-02-23T21:00:00Z,2021-02-23T21:01:00Z,ERIS,exact,
2021-02-23,,ERIS-YIW,98.8756,price_points,2021-02-23T21:00:00Z,2021-02-23T21:01:00Z,ERIS,exact,
2021-02-23,,YAHOO-CONTINUOUS-ZF,125.3515625,price_points,2021-02-23T21:00:00Z,2021-02-23T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-23,,YAHOO-CONTINUOUS-ZT,110.4921875,price_points,2021-02-23T21:00:00Z,2021-02-23T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-24,,ERIS-YIT,99.77630000000002,price_points,2021-02-24T21:00:00Z,2021-02-24T21:01:00Z,ERIS,exact,
2021-02-24,,ERIS-YIW,98.7965,price_points,2021-02-24T21:00:00Z,2021-02-24T21:01:00Z,ERIS,exact,
2021-02-24,,YAHOO-CONTINUOUS-ZF,125.203125,price_points,2021-02-24T21:00:00Z,2021-02-24T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-24,,YAHOO-CONTINUOUS-ZT,110.4765625,price_points,2021-02-24T21:00:00Z,2021-02-24T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-25,,ERIS-YIT,99.63810000000002,price_points,2021-02-25T21:00:00Z,2021-02-25T21:01:00Z,ERIS,exact,
2021-02-25,,ERIS-YIW,98.2177,price_points,2021-02-25T21:00:00Z,2021-02-25T21:01:00Z,ERIS,exact,
2021-02-25,,YAHOO-CONTINUOUS-ZF,124.3359375,price_points,2021-02-25T21:00:00Z,2021-02-25T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-25,,YAHOO-CONTINUOUS-ZT,110.3828125,price_points,2021-02-25T21:00:00Z,2021-02-25T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-26,,ERIS-YIT,99.64940000000001,price_points,2021-02-26T21:00:00Z,2021-02-26T21:01:00Z,ERIS,exact,
2021-02-26,,ERIS-YIW,98.2572,price_points,2021-02-26T21:00:00Z,2021-02-26T21:01:00Z,ERIS,exact,
2021-02-26,,YAHOO-CONTINUOUS-ZF,124.4140625,price_points,2021-02-26T21:00:00Z,2021-02-26T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-02-26,,YAHOO-CONTINUOUS-ZT,110.42578125,price_points,2021-02-26T21:00:00Z,2021-02-26T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-01,,ERIS-YIT,99.70940000000002,price_points,2021-03-01T21:00:00Z,2021-03-01T21:01:00Z,ERIS,exact,
2021-03-01,,ERIS-YIW,98.3872,price_points,2021-03-01T21:00:00Z,2021-03-01T21:01:00Z,ERIS,exact,
2021-03-01,,YAHOO-CONTINUOUS-ZF,124.75,price_points,2021-03-01T21:00:00Z,2021-03-01T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-01,,YAHOO-CONTINUOUS-ZT,110.48046875,price_points,2021-03-01T21:00:00Z,2021-03-01T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-02,,ERIS-YIT,99.71730000000002,price_points,2021-03-02T21:00:00Z,2021-03-02T21:01:00Z,ERIS,exact,
2021-03-02,,ERIS-YIW,98.5256,price_points,2021-03-02T21:00:00Z,2021-03-02T21:01:00Z,ERIS,exact,
2021-03-02,,YAHOO-CONTINUOUS-ZF,124.9375,price_points,2021-03-02T21:00:00Z,2021-03-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-02,,YAHOO-CONTINUOUS-ZT,110.484375,price_points,2021-03-02T21:00:00Z,2021-03-02T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-03,,ERIS-YIT,99.67380000000001,price_points,2021-03-03T21:00:00Z,2021-03-03T21:01:00Z,ERIS,exact,
2021-03-03,,ERIS-YIW,98.3355,price_points,2021-03-03T21:00:00Z,2021-03-03T21:01:00Z,ERIS,exact,
2021-03-03,,YAHOO-CONTINUOUS-ZF,124.6796875,price_points,2021-03-03T21:00:00Z,2021-03-03T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-03,,YAHOO-CONTINUOUS-ZT,110.44921875,price_points,2021-03-03T21:00:00Z,2021-03-03T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-04,,ERIS-YIT,99.65330000000002,price_points,2021-03-04T21:00:00Z,2021-03-04T21:01:00Z,ERIS,exact,
2021-03-04,,ERIS-YIW,98.12,price_points,2021-03-04T21:00:00Z,2021-03-04T21:01:00Z,ERIS,exact,
2021-03-04,,YAHOO-CONTINUOUS-ZF,124.453125,price_points,2021-03-04T21:00:00Z,2021-03-04T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-04,,YAHOO-CONTINUOUS-ZT,110.44140625,price_points,2021-03-04T21:00:00Z,2021-03-04T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-05,,ERIS-YIT,99.67410000000002,price_points,2021-03-05T21:00:00Z,2021-03-05T21:01:00Z,ERIS,exact,
2021-03-05,,ERIS-YIW,98.1606,price_points,2021-03-05T21:00:00Z,2021-03-05T21:01:00Z,ERIS,exact,
2021-03-05,,YAHOO-CONTINUOUS-ZF,124.4296875,price_points,2021-03-05T21:00:00Z,2021-03-05T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-05,,YAHOO-CONTINUOUS-ZT,110.453125,price_points,2021-03-05T21:00:00Z,2021-03-05T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-08,,ERIS-YIT,99.63940000000002,price_points,2021-03-08T21:00:00Z,2021-03-08T21:01:00Z,ERIS,exact,
2021-03-08,,ERIS-YIW,97.9833,price_points,2021-03-08T21:00:00Z,2021-03-08T21:01:00Z,ERIS,exact,
2021-03-08,,YAHOO-CONTINUOUS-ZF,124.125,price_points,2021-03-08T21:00:00Z,2021-03-08T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-08,,YAHOO-CONTINUOUS-ZT,110.3984375,price_points,2021-03-08T21:00:00Z,2021-03-08T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-09,,ERIS-YIT,99.65300000000002,price_points,2021-03-09T21:00:00Z,2021-03-09T21:01:00Z,ERIS,exact,
2021-03-09,,ERIS-YIW,98.1341,price_points,2021-03-09T21:00:00Z,2021-03-09T21:01:00Z,ERIS,exact,
2021-03-09,,YAHOO-CONTINUOUS-ZF,124.265625,price_points,2021-03-09T21:00:00Z,2021-03-09T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-09,,YAHOO-CONTINUOUS-ZT,110.3984375,price_points,2021-03-09T21:00:00Z,2021-03-09T21:01:00Z,YAHOO,proxy,continuous futures proxy
2021-03-10,,ERIS-YIT,99.67200000000003,price_points,2021-03-10T21:00:00Z,2021-03-10T21:01:00Z,ERIS,exact,
2021-03-10,,ERIS-YIW,98.228,price_points,2021-03-10T21:00:00Z,2021-03-10T21:01:00Z,ERIS,exact,
2021-03-10,,YAHOO-CONTINUOUS-ZF,124.40625,price_points,2021-03-10T21:00:00Z,2021-03-10T21:01:00Z,YAHOO,proxy,continuous futures proxy
