observation_date,source,series_id,maturity,rate_bps
2019-08-22,NYFED,EFFR,ON,212
2019-08-22,NYFED,SOFR,ON,209
2019-08-22,UST,DGS2,2Y,161
2019-08-22,UST,DGS5,5Y,150
2019-08-23,NYFED,EFFR,ON,212
2019-08-23,NYFED,SOFR,ON,210
2019-08-23,UST,DGS2,2Y,151
2019-08-23,UST,DGS5,5Y,140
2019-08-26,NYFED,EFFR,ON,212
2019-08-26,NYFED,SOFR,ON,210
2019-08-26,UST,DGS2,2Y,154
2019-08-26,UST,DGS5,5Y,143
2019-08-27,NYFED,EFFR,ON,212
2019-08-27,NYFED,SOFR,ON,215
2019-08-27,UST,DGS2,2Y,153
2019-08-27,UST,DGS5,5Y,140
2019-08-28,NYFED,EFFR,ON,212
2019-08-28,NYFED,SOFR,ON,212
2019-08-28,UST,DGS2,2Y,150
2019-08-28,UST,DGS5,5Y,137
2019-08-29,NYFED,EFFR,ON,212
2019-08-29,NYFED,SOFR,ON,212
2019-08-29,UST,DGS2,2Y,153
2019-08-29,UST,DGS5,5Y,140
2019-08-30,NYFED,EFFR,ON,213
2019-08-30,NYFED,SOFR,ON,216
2019-08-30,UST,DGS2,2Y,150
2019-08-30,UST,DGS5,5Y,139
2019-09-03,NYFED,EFFR,ON,213
2019-09-03,NYFED,SOFR,ON,217
2019-09-03,UST,DGS2,2Y,147
2019-09-03,UST,DGS5,5Y,135
2019-09-04,NYFED,EFFR,ON,213
2019-09-04,NYFED,SOFR,ON,221
2019-09-04,UST,DGS2,2Y,143
2019-09-04,UST,DGS5,5Y,132
2019-09-05,NYFED,EFFR,ON,213
2019-09-05,NYFED,SOFR,ON,221
2019-09-05,UST,DGS2,2Y,155
2019-09-05,UST,DGS5,5Y,143
2019-09-06,NYFED,EFFR,ON,212
2019-09-06,NYFED,SOFR,ON,215
2019-09-06,UST,DGS2,2Y,153
2019-09-06,UST,DGS5,5Y,142
2019-09-09,NYFED,EFFR,ON,213
2019-09-09,NYFED,SOFR,ON,212
2019-09-09,UST,DGS2,2Y,158
2019-09-09,UST,DGS5,5Y,149
2019-09-10,NYFED,EFFR,ON,213
2019-09-10,NYFED,SOFR,ON,214
2019-09-10,UST,DGS2,2Y,167
2019-09-10,UST,DGS5,5Y,158
2019-09-11,NYFED,EFFR,ON,213
2019-09-11,NYFED,SOFR,ON,215
2019-09-11,UST,DGS2,2Y,168
2019-09-11,UST,DGS5,5Y,160
2019-09-12,NYFED,EFFR,ON,213
2019-09-12,NYFED,SOFR,ON,220
2019-09-12,UST,DGS2,2Y,172
2019-09-12,UST,DGS5,5Y,165
2019-09-13,NYFED,EFFR,ON,214
2019-09-13,NYFED,SOFR,ON,220
2019-09-13,UST,DGS2,2Y,179
2019-09-13,UST,DGS5,5Y,175
2019-09-16,NYFED,EFFR,ON,225
2019-09-16,NYFED,SOFR,ON,243
2019-09-16,UST,DGS2,2Y,174
2019-09-16,UST,DGS5,5Y,169
2019-09-17,NYFED,EFFR,ON,230
2019-09-17,NYFED,SOFR,ON,525
2019-09-17,UST,DGS2,2Y,172
2019-09-17,UST,DGS5,5Y,166
2019-09-18,NYFED,EFFR,ON,225
2019-09-18,NYFED,SOFR,ON,255
2019-09-18,UST,DGS2,2Y,177
2019-09-18,UST,DGS5,5Y,168
2019-09-19,NYFED,EFFR,ON,190
2019-09-19,NYFED,SOFR,ON,195
2019-09-19,UST,DGS2,2Y,174
2019-09-19,UST,DGS5,5Y,166
2019-09-20,NYFED,EFFR,ON,190
2019-09-20,NYFED,SOFR,ON,186
2019-09-20,UST,DGS2,2Y,169
2019-09-20,UST,DGS5,5Y,161
2019-09-23,NYFED,EFFR,ON,190
2019-09-23,NYFED,SOFR,ON,185
2019-09-23,UST,DGS2,2Y,168
2019-09-23,UST,DGS5,5Y,159
2019-09-24,NYFED,EFFR,ON,190
2019-09-24,NYFED,SOFR,ON,196
2019-09-24,UST,DGS2,2Y,160
2019-09-24,UST,DGS5,5Y,152
2019-09-25,NYFED,EFFR,ON,190
2019-09-25,NYFED,SOFR,ON,201
2019-09-25,UST,DGS2,2Y,168
2019-09-25,UST,DGS5,5Y,160
2019-09-26,NYFED,EFFR,ON,185
2019-09-26,NYFED,SOFR,ON,185
2019-09-26,UST,DGS2,2Y,166
2019-09-26,UST,DGS5,5Y,159
2019-09-27,NYFED,EFFR,ON,183
2019-09-27,NYFED,SOFR,ON,182
2019-09-27,UST,DGS2,2Y,163
2019-09-27,UST,DGS5,5Y,156
2019-09-30,NYFED,EFFR,ON,190
2019-09-30,NYFED,SOFR,ON,235
2019-09-30,UST,DGS2,2Y,163
2019-09-30,UST,DGS5,5Y,155
2019-10-01,NYFED,EFFR,ON,188
2019-10-01,NYFED,SOFR,ON,188
2019-10-01,UST,DGS2,2Y,156
2019-10-01,UST,DGS5,5Y,151
2019-10-02,NYFED,EFFR,ON,185
2019-10-02,NYFED,SOFR,ON,185
2019-10-02,UST,DGS2,2Y,148
2019-10-02,UST,DGS5,5Y,143
2019-10-03,NYFED,EFFR,ON,183
2019-10-03,NYFED,SOFR,ON,184
2019-10-03,UST,DGS2,2Y,139
2019-10-03,UST,DGS5,5Y,134
2019-10-04,NYFED,EFFR,ON,182
2019-10-04,NYFED,SOFR,ON,182
2019-10-04,UST,DGS2,2Y,140
2019-10-04,UST,DGS5,5Y,134
2019-10-07,NYFED,EFFR,ON,182
2019-10-07,NYFED,SOFR,ON,183
2019-10-07,UST,DGS2,2Y,146
2019-10-07,UST,DGS5,5Y,138
2019-10-08,NYFED,EFFR,ON,182
2019-10-08,NYFED,SOFR,ON,185
2019-10-08,UST,DGS2,2Y,142
2019-10-08,UST,DGS5,5Y,136
2019-10-09,NYFED,EFFR,ON,182
2019-10-09,NYFED,SOFR,ON,185
2019-10-09,UST,DGS2,2Y,147
2019-10-09,UST,DGS5,5Y,140
2019-10-10,NYFED,EFFR,ON,182
2019-10-10,NYFED,SOFR,ON,185
2019-10-10,UST,DGS2,2Y,153
2019-10-10,UST,DGS5,5Y,148
2019-10-11,NYFED,EFFR,ON,182
2019-10-11,NYFED,SOFR,ON,185
2019-10-11,UST,DGS2,2Y,163
2019-10-11,UST,DGS5,5Y,159
2019-10-15,NYFED,EFFR,ON,190
2019-10-15,NYFED,SOFR,ON,200
2019-10-15,UST,DGS2,2Y,161
2019-10-15,UST,DGS5,5Y,159
2019-10-16,NYFED,EFFR,ON,190
2019-10-16,NYFED,SOFR,ON,205
2019-10-16,UST,DGS2,2Y,158
2019-10-16,UST,DGS5,5Y,157
2019-10-17,NYFED,EFFR,ON,185
2019-10-17,NYFED,SOFR,ON,195
2019-10-17,UST,DGS2,2Y,160
2019-10-17,UST,DGS5,5Y,157
2019-10-18,NYFED,EFFR,ON,185
2019-10-18,NYFED,SOFR,ON,188
2019-10-18,UST,DGS2,2Y,158
2019-10-18,UST,DGS5,5Y,156
2019-10-21,NYFED,EFFR,ON,185
2019-10-21,NYFED,SOFR,ON,186
2019-10-21,UST,DGS2,2Y,162
2019-10-21,UST,DGS5,5Y,161
2019-10-22,NYFED,EFFR,ON,185
2019-10-22,NYFED,SOFR,ON,187
2019-10-22,UST,DGS2,2Y,160
2019-10-22,UST,DGS5,5Y,160
2019-10-23,NYFED,EFFR,ON,185
2019-10-23,NYFED,SOFR,ON,187
2019-10-23,UST,DGS2,2Y,158
2019-10-23,UST,DGS5,5Y,158
2019-10-24,NYFED,EFFR,ON,185
2019-10-24,NYFED,SOFR,ON,186
2019-10-24,UST,DGS2,2Y,158
2019-10-24,UST,DGS5,5Y,158
2019-10-25,NYFED,EFFR,ON,183
2019-10-25,NYFED,SOFR,ON,184
2019-10-25,UST,DGS2,2Y,163
2019-10-25,UST,DGS5,5Y,162
2019-10-28,NYFED,EFFR,ON,183
2019-10-28,NYFED,SOFR,ON,182
2019-10-28,UST,DGS2,2Y,164
2019-10-28,UST,DGS5,5Y,166
2019-10-29,NYFED,EFFR,ON,182
2019-10-29,NYFED,SOFR,ON,181
2019-10-29,UST,DGS2,2Y,164
2019-10-29,UST,DGS5,5Y,166
2019-10-30,NYFED,EFFR,ON,182
2019-10-30,NYFED,SOFR,ON,182
2019-10-30,UST,DGS2,2Y,161
2019-10-30,UST,DGS5,5Y,161
2019-10-31,NYFED,EFFR,ON,158
2019-10-31,NYFED,SOFR,ON,176
2019-10-31,UST,DGS2,2Y,152
2019-10-31,UST,DGS5,5Y,151
2019-11-01,NYFED,EFFR,ON,157
2019-11-01,NYFED,SOFR,ON,158
2019-11-01,UST,DGS2,2Y,156
2019-11-01,UST,DGS5,5Y,155
2019-11-04,NYFED,EFFR,ON,156
2019-11-04,NYFED,SOFR,ON,156
2019-11-04,UST,DGS2,2Y,160
2019-11-04,UST,DGS5,5Y,160
2019-11-05,NYFED,EFFR,ON,156
2019-11-05,NYFED,SOFR,ON,158
2019-11-05,UST,DGS2,2Y,163
2019-11-05,UST,DGS5,5Y,166
2019-11-06,NYFED,EFFR,ON,155
2019-11-06,NYFED,SOFR,ON,157
2019-11-06,UST,DGS2,2Y,161
2019-11-06,UST,DGS5,5Y,163
2019-11-07,NYFED,EFFR,ON,155
2019-11-07,NYFED,SOFR,ON,156
2019-11-07,UST,DGS2,2Y,168
2019-11-07,UST,DGS5,5Y,174
2019-11-08,NYFED,EFFR,ON,155
2019-11-08,NYFED,SOFR,ON,156
2019-11-08,UST,DGS2,2Y,168
2019-11-08,UST,DGS5,5Y,174
2019-11-12,NYFED,EFFR,ON,155
2019-11-12,NYFED,SOFR,ON,157
2019-11-12,UST,DGS2,2Y,166
2019-11-12,UST,DGS5,5Y,173
2019-11-13,NYFED,EFFR,ON,155
2019-11-13,NYFED,SOFR,ON,157
2019-11-13,UST,DGS2,2Y,163
2019-11-13,UST,DGS5,5Y,169
2019-11-14,NYFED,EFFR,ON,155
2019-11-14,NYFED,SOFR,ON,158
2019-11-14,UST,DGS2,2Y,158
2019-11-14,UST,DGS5,5Y,163
2019-11-15,NYFED,EFFR,ON,155
2019-11-15,NYFED,SOFR,ON,159
2019-11-15,UST,DGS2,2Y,161
2019-11-15,UST,DGS5,5Y,165
2019-11-18,NYFED,EFFR,ON,155
2019-11-18,NYFED,SOFR,ON,156
2019-11-18,UST,DGS2,2Y,160
2019-11-18,UST,DGS5,5Y,163
2019-11-19,NYFED,EFFR,ON,155
2019-11-19,NYFED,SOFR,ON,157
2019-11-19,UST,DGS2,2Y,160
2019-11-19,UST,DGS5,5Y,163
2019-11-20,NYFED,EFFR,ON,155
2019-11-20,NYFED,SOFR,ON,157
2019-11-20,UST,DGS2,2Y,156
2019-11-20,UST,DGS5,5Y,158
2019-11-21,NYFED,EFFR,ON,155
2019-11-21,NYFED,SOFR,ON,158
2019-11-21,UST,DGS2,2Y,160
2019-11-21,UST,DGS5,5Y,162
2019-11-22,NYFED,EFFR,ON,155
2019-11-22,NYFED,SOFR,ON,158
2019-11-22,UST,DGS2,2Y,161
2019-11-22,UST,DGS5,5Y,162
2019-11-25,NYFED,EFFR,ON,155
2019-11-25,NYFED,SOFR,ON,156
2019-11-25,UST,DGS2,2Y,161
2019-11-25,UST,DGS5,5Y,162
2019-11-26,NYFED,EFFR,ON,155
2019-11-26,NYFED,SOFR,ON,154
2019-11-26,UST,DGS2,2Y,158
2019-11-26,UST,DGS5,5Y,158
2019-11-27,NYFED,EFFR,ON,155
2019-11-27,NYFED,SOFR,ON,155
2019-11-27,UST,DGS2,2Y,163
2019-11-27,UST,DGS5,5Y,163
2019-11-29,NYFED,EFFR,ON,156
2019-11-29,NYFED,SOFR,ON,165
2019-11-29,UST,DGS2,2Y,161
2019-11-29,UST,DGS5,5Y,162
2019-12-02,NYFED,EFFR,ON,156
2019-12-02,NYFED,SOFR,ON,163
2019-12-02,UST,DGS2,2Y,161
2019-12-02,UST,DGS5,5Y,165
2019-12-03,NYFED,EFFR,ON,155
2019-12-03,NYFED,SOFR,ON,155
2019-12-03,UST,DGS2,2Y,153
2019-12-03,UST,DGS5,5Y,154
2019-12-04,NYFED,EFFR,ON,155
2019-12-04,NYFED,SOFR,ON,154
2019-12-04,UST,DGS2,2Y,158
2019-12-04,UST,DGS5,5Y,160
2019-12-05,NYFED,EFFR,ON,155
2019-12-05,NYFED,SOFR,ON,155
2019-12-05,UST,DGS2,2Y,158
2019-12-05,UST,DGS5,5Y,162
2019-12-06,NYFED,EFFR,ON,155
2019-12-06,NYFED,SOFR,ON,155
2019-12-06,UST,DGS2,2Y,161
2019-12-06,UST,DGS5,5Y,167
2019-12-09,NYFED,EFFR,ON,155
2019-12-09,NYFED,SOFR,ON,156
2019-12-09,UST,DGS2,2Y,163
2019-12-09,UST,DGS5,5Y,167
2019-12-10,NYFED,EFFR,ON,155
2019-12-10,NYFED,SOFR,ON,155
2019-12-10,UST,DGS2,2Y,165
2019-12-10,UST,DGS5,5Y,168
2019-12-11,NYFED,EFFR,ON,155
2019-12-11,NYFED,SOFR,ON,154
2019-12-11,UST,DGS2,2Y,161
2019-12-11,UST,DGS5,5Y,164
2019-12-12,NYFED,EFFR,ON,155
2019-12-12,NYFED,SOFR,ON,153
2019-12-12,UST,DGS2,2Y,166
2019-12-12,UST,DGS5,5Y,173
2019-12-13,NYFED,EFFR,ON,155
2019-12-13,NYFED,SOFR,ON,154
2019-12-13,UST,DGS2,2Y,161
2019-12-13,UST,DGS5,5Y,166
2019-12-16,NYFED,EFFR,ON,156
2019-12-16,NYFED,SOFR,ON,162
2019-12-16,UST,DGS2,2Y,165
2019-12-16,UST,DGS5,5Y,172
2019-12-17,NYFED,EFFR,ON,155
2019-12-17,NYFED,SOFR,ON,154
2019-12-17,UST,DGS2,2Y,163
2019-12-17,UST,DGS5,5Y,171
2019-12-18,NYFED,EFFR,ON,155
2019-12-18,NYFED,SOFR,ON,153
2019-12-18,UST,DGS2,2Y,163
2019-12-18,UST,DGS5,5Y,174
2019-12-19,NYFED,EFFR,ON,155
2019-12-19,NYFED,SOFR,ON,153
2019-12-19,UST,DGS2,2Y,162
2019-12-19,UST,DGS5,5Y,173
2019-12-20,NYFED,EFFR,ON,155
2019-12-20,NYFED,SOFR,ON,153
2019-12-20,UST,DGS2,2Y,163
2019-12-20,UST,DGS5,5Y,173
2019-12-23,NYFED,EFFR,ON,155
2019-12-23,NYFED,SOFR,ON,152
2019-12-23,UST,DGS2,2Y,164
2019-12-23,UST,DGS5,5Y,175
2019-12-24,NYFED,EFFR,ON,155
2019-12-24,NYFED,SOFR,ON,152
2019-12-24,UST,DGS2,2Y,162
2019-12-24,UST,DGS5,5Y,172
2019-12-26,NYFED,EFFR,ON,155
2019-12-26,NYFED,SOFR,ON,152
2019-12-26,UST,DGS2,2Y,164
2019-12-26,UST,DGS5,5Y,172
2019-12-27,NYFED,EFFR,ON,155
2019-12-27,NYFED,SOFR,ON,153
2019-12-27,UST,DGS2,2Y,159
2019-12-27,UST,DGS5,5Y,168
2019-12-30,NYFED,EFFR,ON,155
2019-12-30,NYFED,SOFR,ON,154
2019-12-30,UST,DGS2,2Y,158
2019-12-30,UST,DGS5,5Y,168
2019-12-31,NYFED,EFFR,ON,155
2019-12-31,NYFED,SOFR,ON,155
2019-12-31,UST,DGS2,2Y,158
2019-12-31,UST,DGS5,5Y,169
